# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 5985413273526208640" 18.16922 1.84561 1.04281 0.08986 0.88041 0.10994 0.48
"Gaia EDR3 5985413200481011968" 18.18169 2.01680 1.04220 0.08962 0.87549 0.10568 0.44
"Gaia EDR3 5985412483286060928" 18.19059 1.94732 1.04241 0.08968 0.87522 0.10589 0.45
"Gaia EDR3 5985413376640527872" 18.19299 1.93231 1.04241 0.08967 0.87664 0.10698 0.45
"Gaia EDR3 5985412517645803904" 18.19739 2.04655 1.04204 0.08959 0.87557 0.10494 0.44
"Gaia EDR3 5985413548404305792" 18.19906 1.37888 1.04365 0.09009 0.89057 0.10407 0.50
"Gaia EDR3 5985412483252023680" 18.20370 1.97725 1.04223 0.08964 0.87688 0.10689 0.44
"Gaia EDR3 5985412513277388160" 18.21010 1.97535 1.04220 0.08963 0.87616 0.10742 0.45
"Gaia EDR3 5985413303551374464" 18.21993 1.96142 1.04218 0.08962 0.87874 0.10825 0.45
"Gaia EDR3 5985412513277383296" 18.22171 1.89366 1.04233 0.08963 0.87944 0.10791 0.47
"Gaia EDR3 5985413342279593984" 18.23005 2.02879 1.04191 0.08951 0.87722 0.10770 0.45
"Gaia EDR3 5985413269191634560" 18.23426 2.01365 1.04192 0.08950 0.87767 0.10727 0.45
"Gaia EDR3 5985413136121088640" 18.24273 1.79470 1.04245 0.08971 0.88687 0.10816 0.48
"Gaia EDR3 5985413269191230080" 18.25325 1.47953 1.04304 0.08987 0.89209 0.10429 0.50
"Gaia EDR3 5985413166111194752" 18.28023 1.84483 1.04214 0.08953 0.88549 0.10948 0.48
"Gaia EDR3 5985413514044549760" 18.28542 1.52279 1.04271 0.08973 0.89262 0.10626 0.50
"Gaia EDR3 5985413101761332096" 18.29721 1.99698 1.04168 0.08941 0.88148 0.10847 0.44
"Gaia EDR3 5985413303560226176" 18.30673 2.00291 1.04162 0.08939 0.88074 0.10704 0.44
"Gaia EDR3 5985413337911120384" 18.31674 2.02798 1.04153 0.08935 0.88015 0.10617 0.44
"Gaia EDR3 5985413166121270784" 18.32540 2.04533 1.04148 0.08935 0.87906 0.10630 0.45
"Gaia EDR3 5985413234831896832" 18.32842 1.97607 1.04154 0.08935 0.87983 0.10691 0.45
"Gaia EDR3 5985413101728167936" 18.36546 1.35969 1.04231 0.08956 0.89437 0.10700 0.50
"Gaia EDR3 5985413410965214336" 18.37140 1.43765 1.04215 0.08952 0.89518 0.10698 0.50
"Gaia EDR3 5985413204806674560" 18.40881 1.46425 1.04171 0.08932 0.89638 0.10647 0.50
"Gaia EDR3 5985413548438038784" 18.43971 1.44413 1.04139 0.08926 0.89606 0.10634 0.50
"Gaia EDR3 5985413303560228480" 18.45242 1.63247 1.04114 0.08920 0.89346 0.10609 0.49
