# 
# Subset of stars selected as members
# M1: primary mass
# M2: secondary mass (if binary system)
# P_binar: binary probability
# 
ID Mag Col M1 M1_std M2 M2_std P_binar
"Gaia EDR3 1997853142096761344" 19.68306 1.31897 1.01202 0.06561 0.81959 0.07486 0.58
"Gaia EDR3 1997853932370680576" 19.68482 1.26440 1.01201 0.06541 0.81456 0.07754 0.49
"Gaia EDR3 1997852798499496960" 19.70456 1.41422 1.00900 0.06589 0.82031 0.07299 0.66
"Gaia EDR3 1997852794209987200" 19.70488 1.41861 1.00905 0.06599 0.82073 0.07320 0.66
"Gaia EDR3 1997853481399722240" 19.70792 1.34288 1.00928 0.06552 0.81657 0.07379 0.59
"Gaia EDR3 1997853932370680448" 19.71014 1.34447 1.00901 0.06562 0.81643 0.07371 0.59
"Gaia EDR3 1997853103442632960" 19.71166 1.27917 1.00898 0.06540 0.80863 0.07650 0.51
"Gaia EDR3 1997853073377322880" 19.71718 1.19378 1.00856 0.06561 0.80625 0.07670 0.42
"Gaia EDR3 1997853069082868992" 19.72529 1.20636 1.00757 0.06567 0.80827 0.07493 0.43
"Gaia EDR3 1997852832859191552" 19.74899 1.16007 1.00490 0.06575 0.80281 0.07340 0.40
"Gaia EDR3 1997852832859201152" 19.77385 1.33733 1.00146 0.06533 0.80528 0.07447 0.57
"Gaia EDR3 1997852867218923648" 19.78488 1.25033 1.00040 0.06538 0.80162 0.07319 0.46
"Gaia EDR3 1997852867218916352" 19.79166 1.46218 0.99882 0.06589 0.80934 0.07547 0.65
"Gaia EDR3 1997853039017614720" 19.80601 1.10203 0.99889 0.06597 0.79764 0.07458 0.40
"Gaia EDR3 1997853034723088000" 19.81632 1.30942 0.99633 0.06524 0.80106 0.07458 0.53
"Gaia EDR3 1997853176456537728" 19.82749 1.18530 0.99534 0.06569 0.79512 0.07350 0.42
"Gaia EDR3 1997852970298149760" 19.88153 1.31214 0.98789 0.06562 0.79275 0.07375 0.51
