EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 3035402101335163520,-0.041956,0.018539,112.78740933612,-9.95146436531,0.4146,0.1145,-0.666,0.101,-0.1,0.092,17.92846,0.002909,0.944611,0.012512743270049895,0.999,1
Gaia EDR3 3035402170054628480,-0.050409,0.040312,112.77883114536,-9.92969030378,-0.1147,0.2155,-0.478,0.184,-0.111,0.17,18.986446,0.003382,1.081535,0.03555903257053532,0.9985,1
Gaia EDR3 3035355062844513024,-0.047397,0.004271,112.78188293491,-9.96573183691,0.0249,0.2477,-0.345,0.207,-0.009,0.194,19.265362,0.00361,1.171269,0.04300072413867546,0.9953,1
Gaia EDR3 3035355578247649024,-0.005719,0.034538,112.82420023514,-9.93546771385,-0.0676,0.1383,-0.558,0.122,-0.275,0.115,18.341368,0.003046,1.048601,0.021853674304158324,0.9973,1
Gaia EDR3 3035402101333429248,-0.033874,0.02499,112.79561563196,-9.94501439094,0.1604,0.1472,-0.786,0.13,0.174,0.123,18.453815,0.003181,1.045881,0.027487044024767995,0.998,1
Gaia EDR3 3035355578247642880,-0.010624,0.043124,112.81922099871,-9.92688152023,0.1249,0.1169,-0.403,0.104,-0.293,0.097,18.053736,0.002977,0.912468,0.015161829711843303,0.9964,1
Gaia EDR3 3035402131392825728,-0.039617,0.037838,112.78978699484,-9.93216610834,0.3478,0.1124,-0.8,0.097,-0.179,0.088,17.96577,0.00294,1.223858,0.015080290214203563,0.9974,1
Gaia EDR3 3035355092910917632,-0.019867,0.001957,112.80983448013,-9.96804852201,0.4388,0.2118,-0.661,0.181,-0.022,0.166,19.065739,0.003292,1.083355,0.03350076053141671,0.9983,1
Gaia EDR3 3035355062851635712,-0.049149,0.00536,112.78010452648,-9.96464256906,0.2352,0.2254,-0.871,0.194,0.067,0.181,19.044521,0.003339,1.150061,0.03527657573219,0.9971,1
Gaia EDR3 3035355097211346944,-0.017558,0.009621,112.81217916007,-9.96038411034,0.4502,0.3615,-0.573,0.309,-0.04,0.28,19.699865,0.004087,1.117195,0.06720170895666223,0.9986,1
Gaia EDR3 3035402410563852288,-0.05752,0.051188,112.77161366663,-9.91881291176,-0.1301,0.6168,-0.498,0.491,0.071,0.452,20.231388,0.005497,1.424112,0.10581706045444436,0.9956,1
Gaia EDR3 3035355165930827776,-0.031213,0.014939,112.79831644085,-9.95506568724,0.4292,0.2088,-0.495,0.179,0.025,0.164,19.051437,0.003403,1.045971,0.03340921652728321,0.9983,1
Gaia EDR3 3035402101326248448,-0.037309,0.025091,112.79212861138,-9.94491275512,-0.0455,0.146,-0.33,0.122,-0.005,0.118,18.373343,0.003064,1.027559,0.01894201866730414,0.9971,1
Gaia EDR3 3035354886752486400,-0.012804,0.001663,112.8170056365,-9.96834315412,-0.0122,0.5937,-0.883,0.47,0.065,0.424,20.171528,0.005395,1.176525,0.09041002537317419,0.9962,1
Gaia EDR3 3035355509530610816,-0.008586,0.026823,112.82128965065,-9.94318305576,-0.1726,0.2294,-0.62,0.191,0.083,0.179,19.124294,0.003448,1.162043,0.04354180544265667,0.9967,1
Gaia EDR3 3035355200283357952,-0.021968,0.020417,112.80770255317,-9.94958882654,0.1893,0.2107,-0.927,0.177,0.047,0.167,18.998018,0.003352,1.090286,0.03549023842511771,0.9973,1
