EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 5588806063409820416,0.00195,-0.006674,114.69402051293,-33.85001377884,-0.293,0.2521,-0.224,0.233,1.521,0.244,19.43645,0.00407,1.485937,0.0629193323895562,0.9967,1
Gaia EDR3 5588806097773205248,0.017474,0.002256,114.71271082593,-33.84108148845,0.4341,0.4599,-0.377,0.41,1.594,0.406,20.15296,0.005689,1.405254,0.11424474030469256,0.9938,1
Gaia EDR3 5588806402715921280,-0.026918,0.025054,114.65927292261,-33.81828120784,0.2283,0.2212,-0.971,0.217,1.026,0.229,19.305576,0.003744,1.29425,0.04448785696150462,0.983,1
Gaia EDR3 5588805307495584768,0.008143,-0.025236,114.70148041467,-33.86857453475,-0.0021,0.1285,-0.657,0.121,1.735,0.131,18.479269,0.00327,1.246088,0.04436346081527539,0.9846,1
Gaia EDR3 5588806230917211264,0.032375,0.017972,114.73064448564,-33.82536139927,0.5286,0.3416,-0.746,0.343,1.365,0.327,19.83001,0.004605,1.870808,0.085736751041375,0.9889,1
Gaia EDR3 5588805960334254976,-0.016984,-0.003199,114.67122308339,-33.84653665969,0.4481,0.3906,-0.402,0.369,1.614,0.367,19.996027,0.004969,1.519241,0.10749735175545676,0.9955,1
Gaia EDR3 5588806372647461632,-0.005818,0.01111,114.68466953235,-33.83222916776,0.5401,0.2613,-0.226,0.246,1.108,0.258,19.522455,0.004855,1.338142,0.08100354837670593,0.9978,1
Gaia EDR3 5588806132129319680,-0.008905,-0.001793,114.68095171392,-33.84513173114,0.1857,0.2119,0.039,0.208,1.345,0.212,19.095757,0.003661,1.257734,0.0382476299261023,0.9951,1
Gaia EDR3 5588806471435400704,0.002874,0.026337,114.69513282292,-33.81700220112,0.2051,0.1013,-0.74,0.103,1.71,0.102,18.186647,0.003004,0.808344,0.018195076339399974,0.9825,1
Gaia EDR3 5588806127837951488,-0.002883,0.00101,114.68820209633,-33.84232978118,-0.04,0.2478,0.039,0.233,1.378,0.245,19.429747,0.004248,1.428423,0.05015334266057687,0.9953,1
Gaia EDR3 5588805925974523136,-0.027874,-0.018322,114.65810599099,-33.86165717287,-0.0316,0.3924,0.064,0.366,1.239,0.41,20.03179,0.005257,1.308235,0.08888695224183224,0.9883,1
Gaia EDR3 5588806200848696064,0.019398,0.011675,114.71502463601,-33.83166175,0.219,0.2902,-0.577,0.275,1.773,0.279,19.698252,0.004277,1.412346,0.06417556540723389,0.9807,1
Gaia EDR3 5588805754181031552,-0.014093,-0.018075,114.67470169915,-33.86141301604,0.097,0.0625,-0.883,0.058,1.656,0.063,17.178457,0.002848,0.884775,0.00861011805236945,0.9879,1
Gaia EDR3 5588806372646149120,-0.007249,0.021956,114.68294718392,-33.82138340924,-0.0326,0.6565,-0.601,0.547,0.652,0.695,20.55188,0.006902,1.040649,0.16344147124595476,0.9939,1
Gaia EDR3 5588806166493088384,0.001858,0.000839,114.69390990141,-33.84250049739,-0.2473,1.3936,-0.233,0.781,0.798,1.077,20.797869,0.011039,1.793324,0.22531697759971928,0.9974,1
Gaia EDR3 5588806166498053632,-0.000504,0.008754,114.69106642708,-33.83458497098,-0.2429,0.2518,-0.877,0.234,0.896,0.246,19.368183,0.004024,1.160824,0.05192332811356211,0.9939,1
Gaia EDR3 5588806029059108736,-0.024426,0.010167,114.66226801712,-33.83316900595,0.5114,0.2489,-0.402,0.251,0.852,0.261,19.502014,0.003839,1.560457,0.05859649969318585,0.996,1
Gaia EDR3 5588806407007240192,-0.024197,0.018302,114.66254585791,-33.8250338183,0.581,0.2727,-0.36,0.286,1.467,0.334,19.439762,0.004209,1.6562,0.3740975212760604,0.9945,1
Gaia EDR3 5588806269572290304,0.015233,0.011563,114.71001107426,-33.83177527743,-0.2197,0.5139,-0.19,0.493,0.802,0.555,20.334608,0.006714,1.269882,0.12349727255423293,0.9965,1
Gaia EDR3 5588805960330683904,-0.027526,-0.006366,114.65852902938,-33.84970067907,0.4318,0.3688,-0.498,0.43,0.759,0.45,19.88203,0.005703,1.043392,0.0801700202867324,0.994,1
Gaia EDR3 5588804895182382592,-0.006581,-0.043241,114.68374576732,-33.8865800405,0.3642,0.3861,0.017,0.352,1.202,0.38,19.931566,0.004833,1.458889,0.09181766655741645,0.9841,1
Gaia EDR3 5588806166487718016,0.00195,0.004863,114.69402025055,-33.83847636494,-0.0584,0.4632,-0.257,0.423,0.688,0.446,20.288767,0.005944,1.286982,0.10536893138762954,0.9969,1
Gaia EDR3 5588806333996429184,-0.014831,0.015564,114.6738195921,-33.82777400069,0.446,0.2884,-0.397,0.277,1.667,0.29,19.714499,0.004525,1.267166,0.06354339840084385,0.9926,1
Gaia EDR3 5588806093478208128,0.008033,-0.000664,114.70134525279,-33.84400288932,-0.1433,0.2619,-1.052,0.263,1.157,0.244,19.47934,0.004117,1.555431,0.06600803177263224,0.9881,1
Gaia EDR3 5588806132129296896,0.000308,-0.003076,114.69204437742,-33.84641514165,-0.1666,0.6709,-0.848,0.686,1.653,0.805,20.467299,0.007774,1.706371,0.11375151142705527,0.9914,1
Gaia EDR3 5588805303204166144,0.017117,-0.022302,114.71228708205,-33.86563972727,-0.4969,0.4044,-0.463,0.366,1.452,0.388,20.097626,0.005222,1.277092,0.10382938825572541,0.9956,1
Gaia EDR3 5588806200847417984,0.021854,0.01676,114.71797975187,-33.82657679409,-0.494,0.5962,-0.709,0.501,1.103,0.603,20.462389,0.007492,1.184887,0.13760982320128154,0.9936,1
Gaia EDR3 5588806132132947456,-0.009825,-0.004817,114.67984364938,-33.84815571965,0.6338,0.4546,-0.711,0.424,1.31,0.425,20.108341,0.005152,1.41925,0.10043008453127773,0.9975,1
Gaia EDR3 5588806132132947968,-0.003102,-0.007785,114.68793782271,-33.85112426556,0.533,0.3939,-0.096,0.381,1.184,0.378,19.961782,0.004935,1.337086,0.07096882893779403,0.997,1
Gaia EDR3 5588806063408503680,0.007451,-0.006455,114.70064460824,-33.84979413433,-0.0858,0.5196,-0.939,0.486,1.633,0.567,20.316933,0.006451,1.629919,0.11032447077979145,0.9828,1
Gaia EDR3 5588806063419779072,0.001475,-0.012157,114.69344942208,-33.85549648907,0.2622,0.3693,-0.763,0.339,1.752,0.345,19.881374,0.004877,1.307758,0.14316305056345285,0.9881,1
Gaia EDR3 5588805440643167360,0.028077,-0.005135,114.72548022266,-33.84846971786,0.1405,0.2606,0.131,0.234,1.288,0.239,19.419043,0.004655,1.608625,0.06631382271659668,0.9913,1
Gaia EDR3 5588806132129302528,-0.003224,-0.000705,114.68779187485,-33.84404478038,0.6535,0.2053,-0.668,0.193,1.377,0.205,19.148684,0.003862,1.389427,0.038124845195279075,0.9978,1
Gaia EDR3 5588806029054128768,-0.030026,0.008958,114.65552519785,-33.83437647468,-0.5235,1.2114,-0.727,0.97,1.102,1.021,20.726095,0.010289,1.290363,0.21326835044019843,0.9947,1
Gaia EDR3 5588805960330658432,-0.018731,-0.00429,114.66912036741,-33.84762774592,-0.3318,0.3036,-0.151,0.295,0.839,0.299,19.745241,0.004509,1.368422,0.06910936477758586,0.9955,1
Gaia EDR3 5588805341858968448,0.027435,-0.017123,114.72471153838,-33.86045821659,-0.4493,0.4015,-0.098,0.378,1.259,0.39,20.05949,0.005219,1.347074,0.10507198513680559,0.9935,1
Gaia EDR3 5588806166493079936,-0.00187,0.008256,114.68942239712,-33.83508311627,0.3516,0.4513,0.014,0.406,1.505,0.473,20.203777,0.005853,1.264416,0.0914121346594214,0.9933,1
Gaia EDR3 5588806338287751168,-0.015047,0.009235,114.67355873197,-33.83410317731,-0.0876,0.466,-0.702,0.445,1.82,0.474,20.310547,0.006332,1.413654,0.1207671756663877,0.9822,1
Gaia EDR3 5588805960330672896,-0.025656,-0.001718,114.66078262047,-33.84505359986,0.5611,0.2415,-0.721,0.234,1.579,0.246,19.484415,0.003957,1.656784,0.0641783723375571,0.9939,1
Gaia EDR3 5588806097773206656,0.013618,-0.001692,114.70806969087,-33.84503001972,0.404,0.4421,-0.52,0.433,1.779,0.449,20.136948,0.006097,1.530909,0.09439113372286388,0.9896,1
Gaia EDR3 5588806097774605184,0.013471,-0.003398,114.7078927968,-33.84673667829,0.5438,0.579,-0.851,0.53,0.951,0.657,20.362036,0.006987,1.37007,0.10345701876811897,0.9946,1
Gaia EDR3 5588806132127988864,-0.004816,0.003609,114.68587540026,-33.8397299412,-0.2854,0.3508,-1.031,0.375,1.378,0.395,19.59106,0.00472,,,0.9883,1
Gaia EDR3 5588806097769532416,0.009934,-0.006838,114.70363464627,-33.85017652858,0.3431,0.3892,-1.003,0.369,1.535,0.389,19.959637,0.004728,1.435944,0.07988488850292616,0.981,1
Gaia EDR3 5588806097769500800,0.020213,-0.00319,114.71601012471,-33.84652747683,-0.5984,0.3055,-0.504,0.28,1.233,0.298,19.6583,0.004487,1.413971,0.200759174574608,0.997,1
Gaia EDR3 5588806269566905600,0.013581,0.02014,114.70802123865,-33.82319784371,-0.5185,0.8067,-0.337,0.716,0.941,0.93,20.620972,0.008599,1.217358,0.18301355980252393,0.9964,1
Gaia EDR3 5588806368356152832,-0.0034,0.013413,114.687580088,-33.82992642464,-0.5259,0.3628,-0.185,0.345,1.203,0.35,19.953886,0.00497,1.517179,0.08471921098227757,0.997,1
Gaia EDR3 5588806132129304960,-0.004073,-0.00121,114.68676949859,-33.84454913649,-0.4903,0.3285,-0.8,0.309,1.45,0.307,19.836163,0.004768,1.401127,0.08133531658841148,0.9963,1
Gaia EDR3 5588806127837929344,-0.005894,-0.006839,114.68457563517,-33.85017773333,0.3291,0.1447,-0.778,0.138,0.669,0.146,18.629316,0.003341,1.835171,0.030326368779869727,0.9933,1
Gaia EDR3 5588805749880785280,-0.016945,-0.015205,114.67126706793,-33.85854281709,0.6758,0.3314,-0.686,0.304,1.427,0.331,19.91573,0.005002,1.450329,0.0681828501917408,0.9966,1
Gaia EDR3 5588805749880792064,-0.007679,-0.012666,114.68242587331,-33.85600525156,0.3797,0.5896,-0.577,0.524,0.63,0.618,20.512133,0.007459,1.660196,0.1417436146443996,0.9936,1
Gaia EDR3 5588806063413470336,0.005785,-0.005084,114.69863869426,-33.84842312244,-0.0014,0.3837,0.13,0.364,0.959,0.375,19.895895,0.005003,1.446674,0.06654150321270605,0.9928,1
Gaia EDR3 5588805754172238720,-0.016289,-0.01671,114.67205703737,-33.86004734013,0.5511,0.2908,-0.419,0.273,1.713,0.286,19.71129,0.00434,1.264006,0.05946310889449853,0.9926,1
Gaia EDR3 5588818153748263424,-0.024599,0.028479,114.66206513996,-33.814857168,0.489,0.4358,-0.044,0.407,1.54,0.501,20.24223,0.005551,1.290865,0.17392290728174736,0.9878,1
Gaia EDR3 5588805994695410304,-0.043038,-0.006398,114.63985114229,-33.84972644752,-0.4411,0.9302,-0.443,0.979,1.707,1.084,20.681744,0.009306,1.166447,0.1652636889444531,0.9805,1
Gaia EDR3 5588805307495563648,0.014567,-0.023683,114.70921671162,-33.86702084022,0.4735,0.6618,0.064,0.616,1.362,0.761,20.405975,0.007038,1.484367,0.1394929319330504,0.9917,1
Gaia EDR3 5588806162197699968,0.00042,0.004987,114.69217899875,-33.83835200957,0.4544,0.2186,-0.365,0.204,0.625,0.216,19.207104,0.003732,1.482964,0.03472334069860621,0.9962,1
Gaia EDR3 5588805444933185152,0.025369,-0.003947,114.72221851533,-33.84728220882,0.2663,1.0318,-0.129,0.879,0.623,0.92,20.754276,0.010105,1.093115,0.13420479008538885,0.9941,1
Gaia EDR3 5588805337563928576,0.023863,-0.013891,114.72040861801,-33.85722736822,0.6909,0.4391,-0.49,0.417,0.833,0.413,20.18316,0.005648,1.412159,0.10395875174127912,0.9954,1
Gaia EDR3 5588806471435388800,0.003211,0.021568,114.69553852733,-33.82177125555,-0.545,0.4235,-0.541,0.432,1.638,0.403,20.16224,0.005532,1.38604,0.10837061894516395,0.9902,1
Gaia EDR3 5588805754172224256,-0.012939,-0.012516,114.67609271155,-33.8558539072,-0.3547,0.3439,-0.697,0.326,1.803,0.332,19.899405,0.004665,1.565548,0.08407928198129991,0.9885,1
Gaia EDR3 5588806200852820736,0.016472,0.005731,114.71150418014,-33.83760713965,-0.3304,0.4979,-0.137,0.45,0.67,0.495,20.25578,0.006622,1.644884,0.13137677049911306,0.996,1
Gaia EDR3 5588806132127989632,-0.005664,0.00622,114.68485400058,-33.83711882679,-0.4866,0.6008,-1.002,0.572,1.462,0.631,20.451418,0.007543,1.437361,0.09942010359034593,0.9886,1
Gaia EDR3 5588806063414867328,0.008697,-0.018668,114.70214597959,-33.86200698719,0.7925,0.3099,-0.237,0.29,1.421,0.299,19.590616,0.004273,1.741999,0.06033152751803679,0.9964,1
Gaia EDR3 5588806132127985920,-0.001054,0.001308,114.690404616,-33.84203185717,-0.6743,0.2689,-0.435,0.289,1.552,0.312,19.088282,0.004851,1.481132,0.046302974600974926,0.997,1
