_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.082795 -0.062771 -0.053989 229.3 "Gaia EDR3 3358170130574720384" 103.25941572295 0.0912 16.86299447288 0.0873 3358170130574720384 1636042515805110273 323252921 2016.0 0.2346 0.0907 2.5856 0.949 -0.411 0.116 -0.855 0.109 -0.2897 -0.0873 -0.4482 0.2023 -0.3046 0.2285 -0.5639 0.0065 0.2634 -0.3904 188 0 187 1 0.7148 203.16 0.000 0 31 0 1.576 "" "" "" "" "" "" "" 21 14 0.19406 23 10 0 0.12 93 0 0 1.036 0.21 0.3 0.36 0.9 -112.676 33.076 -19.484 -40.026 0 187 2291 2.482 923.002 17.287440 0.002996 21 1277 12.75 100.166 17.573206 0.011193 20 1472 9.113 161.512 16.828259 0.007712 0 2 0 1 0 1.200 0.744947 0.285767 0.459181 "" "" 0 "" "" "" 198.0043382003 7.9447884096 102.7503805324 -5.9913222943 128231032594096119 1237679584839730430 "" 535117669 17.287440 0.002996 2291 0.004 103.25941763315 1.9051 16.86299827160 1.7976 -0.3918 0.74496152055724 0.013592421355365952
0.073673 -0.055240 -0.048747 228.6 "Gaia EDR3 3358170160636767232" 103.26728281215 0.3860 16.86823893063 0.3774 3358170160636767232 1636042515805110273 1645593521 2016.0 1.2807 0.4144 3.0907 11.814 2.812 0.512 -11.474 0.407 -0.2162 0.1477 -0.1150 -0.4708 -0.5228 -0.5236 0.0181 0.1918 0.1052 -0.1590 154 0 154 0 -0.2011 168.10 0.000 0 95 0 "" 1.1467 0.0851 -0.055 0.190 -0.293 0.058 -0.157 18 12 0.75392 18 7 0 0.086 93 0 0 0.986 0.24 0.33 0.42 0.89 -70.487 33.867 -26.403 -40.029 0 150 357.9 1.401 255.547 19.303001 0.005064 14 101.4 11.02 9.203 20.323126 0.118006 14 429.7 14.59 29.450 18.164913 0.037061 0 1 0 1 0 1.484 2.158213 1.020124 1.138088 "" "" 0 "" "" "" 198.0029152019 7.9538548091 102.7574347314 -5.9854091159 128241032672832392 1237679584839732144 "" "" 19.291415 0.005026 361.7 0.127 103.26726975252 8.2382 16.86828992630 6.5146 -0.1063 2.1582198588636743 0.12368779020366026
0.063837 -0.046149 -0.044107 226.3 "Gaia EDR3 3358170160636776192" 103.27678172765 0.4921 16.87288097668 0.4789 3358170160636776192 1636042515805110273 889012642 2016.0 1.0824 0.5801 1.8658 6.475 -4.472 0.632 -4.682 0.457 -0.1724 0.1381 -0.2594 -0.2824 -0.5547 -0.3921 -0.2160 0.2440 0.1297 0.0016 149 0 149 0 1.6961 181.72 0.635 0.34 95 0 "" 1.3712 0.1305 -0.106 0.283 -0.318 0.011 -0.153 17 12 0.91934 17 7 1 0.13 95 0 0 1.100 0.21 0.45 0.42 0.87 -90.564 37.164 -22.527 -40.218 0 146 241.8 1.241 194.876 19.728743 0.006216 11 61.07 16.29 3.750 20.873964 0.289563 13 236.6 13.82 17.117 18.812792 0.063541 0 1 0 1 0 1.231 2.061173 1.145222 0.915951 "" "" 0 "" "" "" 198.0027300439 7.9640599572 102.7661074456 -5.9799520282 128241032767707987 1237679584839730340 "" "" 19.718868 0.006170 244 -0.112 103.27680249888 10.2479 16.87290178394 7.4241 0.0393 2.06115966170087 0.2964624752143005
0.067866 -0.054169 -0.040883 233.0 "Gaia EDR3 3358170160636781568" 103.26839988266 0.5225 16.87610277181 0.4292 3358170160636781568 1636042515805110273 1714342420 2016.0 -0.0419 0.5160 -0.0812 1.341 -0.756 0.656 -1.108 0.485 0.1196 0.0891 -0.4742 -0.2777 -0.3445 -0.3254 -0.4152 0.0777 0.1903 0.1471 179 0 179 0 0.2127 187.55 0.736 0.39 31 0 1.509 "" "" "" "" "" "" "" 20 14 0.98117 20 7 0 0.06 99 0 0 1.010 0.17 0.28 0.33 0.88 -53.857 29.067 -26.107 -39.098 0 166 212.7 1.159 183.529 19.868030 0.006526 14 123.2 8.981 13.714 20.112328 0.079220 13 143.4 8.985 15.962 19.356316 0.068123 0 0 0 0 0 1.253 0.756012 0.244297 0.511715 "" "" 0 "" "" "" 197.9962535180 7.9582655807 102.7577792498 -5.9774803502 128251032684271817 1237679584839731580 "" "" 19.868030 0.006526 212.7 0.057 103.26840339166 10.7495 16.87610769677 7.9555 0.1708 0.7560724223339719 0.1044834793851189
0.069133 -0.054955 -0.041944 232.6 "Gaia EDR3 3358170160640220160" 103.26757844314 0.5210 16.87504161607 0.4747 3358170160640220160 1636042515805110273 835300877 2016.0 0.8668 0.5971 1.4516 4.116 -1.201 0.651 -3.937 0.528 -0.0912 0.0075 -0.2566 -0.1572 -0.4078 -0.1961 -0.2989 0.1020 0.2725 -0.0539 187 0 187 0 3.2302 259.46 1.934 2.7 95 0 "" 1.4676 0.1346 -0.026 0.155 -0.174 0.070 -0.135 22 15 0.92074 22 7 0 0.064 89 0 0 1.173 0.2 0.28 0.37 0.89 -72.321 30.845 -24.370 -39.288 0 183 222.5 1.151 193.378 19.819036 0.006254 16 87.33 11.97 7.299 20.485622 0.148774 17 201.2 9.289 21.665 18.988548 0.050256 0 0 0 0 0 1.297 1.497074 0.666586 0.830488 "" "" 0 "" "" "" 197.9968681395 7.9570936455 102.7570901598 -5.9786091802 128251032676030594 1237679584839731579 "" "" 19.817971 0.006249 222.7 0.027 103.26758402129 10.5594 16.87505911353 8.6021 -0.0342 1.4970653383711756 0.15703904712046313
0.063945 -0.051059 -0.038496 233.0 "Gaia EDR3 3358170160640242816" 103.27164922966 37.0331 16.87849146026 40.6737 3358170160640242816 1636042515805110273 1509516008 2016.0 "" "" "" "" "" "" "" "" -0.9973 "" "" "" "" "" "" "" "" "" 43 0 42 1 1.1780 47.30 4.257 0.9 3 0 "" "" "" "" "" "" "" "" 5 4 71080 5 1 0 26 46 0 0 "" 0.19 0.99 0.23 0.98 59.373 47.408 57.960 -42.574 0 42 77.41 2.002 38.669 20.965347 0.028213 3 27.23 10.84 2.513 21.750930 0.432022 5 86.19 21.38 4.032 19.909210 0.269285 0 0 0 1 0 1.465 1.841721 0.785583 1.056137 "" "" 0 "" "" "" 197.9954635261 7.9621077209 102.7606719395 -5.9748162914 128251032716474692 1237679584839732651 "" "" 20.965347 0.028213 77.41 0.152 103.27164922966 37.0331 16.87849146026 40.6737 -0.9973 1.8417076316455585 0.5090855602328774
0.067472 -0.051069 -0.044095 229.2 "Gaia EDR3 3358170164932952448" 103.27164066507 0.2184 16.87289168867 0.2358 3358170164932952448 1636042515805110273 1702683132 2016.0 0.6865 0.2575 2.6657 1.827 0.444 0.345 -1.772 0.322 -0.4220 0.2199 0.0750 -0.3173 -0.6046 -0.4270 0.1398 0.3174 -0.0605 -0.6070 148 0 148 0 -0.9260 130.33 0.000 0 95 0 "" 1.4839 0.0542 -0.118 0.302 -0.384 -0.141 0.058 17 12 0.59559 18 6 0 0.06 78 0 0 0.943 0.26 0.47 0.44 0.91 -89.686 40.082 -24.349 -40.582 0 148 775.8 1.88 412.604 18.463066 0.003810 16 392 25.08 15.632 18.855309 0.069510 16 715.7 51.3 13.950 17.611143 0.077925 0 5 0 5 0 1.428 1.244165 0.392242 0.851923 "" "" 0 "" "" "" 198.0005409584 7.9596436404 102.7611806946 -5.9803931619 128241032716168018 1237679584839731597 "" "" 18.464794 0.003813 774.5 0.187 103.27163860201 5.5146 16.87289956341 5.1167 -0.5801 1.2441555490783642 0.10442268840984005
0.067549 -0.050808 -0.044513 228.8 "Gaia EDR3 3358170164934692352" 103.27191294404 0.3587 16.87247423908 0.3328 3358170164934692352 1636042515805110273 1206215885 2016.0 "" "" "" "" "" "" "" "" -0.1163 "" "" "" "" "" "" "" "" "" 87 0 87 0 1.1853 97.39 0.750 1 3 0 "" "" "" "" "" "" "" "" 10 8 0.87492 18 6 0 0.054 88 0 70 "" 0.33 0.21 0.58 0.87 -79.033 1.026 -24.456 -38.917 0 94 558.8 2.518 221.920 18.819206 0.005615 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 198.0010351619 7.9596946391 102.7614801108 -5.9807849243 "" 1237679584839731596 "" "" 18.819206 0.005615 558.8 "" 103.27191294404 0.3587 16.87247423908 0.3328 -0.1163 25.3385422158 ""
0.107633 0.025535 -0.104560 166.3 "Gaia EDR3 3358170194998331392" 103.35168231642 0.3246 16.81243276230 0.3011 3358170194998331392 1636042515805110273 8308467 2016.0 0.4373 0.3472 1.2595 1.683 0.412 0.450 -1.632 0.380 -0.4119 0.1551 -0.0335 -0.1500 -0.2943 -0.1901 0.0226 0.1521 -0.1413 -0.4306 150 0 150 0 -0.4198 142.57 0.000 0 95 0 "" 1.4069 0.0930 -0.070 0.178 -0.331 -0.198 0.175 17 13 0.69746 17 5 0 0.077 99 0 0 0.973 0.14 0.35 0.31 0.89 -98.290 35.321 -20.795 -40.343 0 149 372.4 1.666 223.546 19.259735 0.005584 17 137.6 12.27 11.220 19.991617 0.096812 15 265.6 5.526 48.058 18.687440 0.022906 0 0 0 0 0 1.083 1.304176 0.731882 0.572294 "" "" 0 "" "" "" 198.0893364525 8.0019691343 102.8434830813 -6.0335400791 128171033516955433 1237679584839796347 "" "" 19.260890 0.005589 372 -0.165 103.35168040453 7.2132 16.81244001355 6.0755 -0.4142 1.3041537873098115 0.0994868631248627
0.105431 0.029542 -0.101207 163.7 "Gaia EDR3 3358170194998336128" 103.35586855439 0.4646 16.81578470107 0.4047 3358170194998336128 1636042515805110273 134582168 2016.0 0.0874 0.4759 0.1836 1.358 1.106 0.645 -0.788 0.532 -0.2012 0.0481 -0.2904 0.0383 -0.1828 0.0358 -0.3010 -0.0303 0.0384 -0.2447 160 0 160 0 1.0221 179.53 1.074 0.89 95 0 "" 1.4372 0.1278 0.052 0.014 -0.086 -0.029 0.035 18 14 0.94678 18 6 0 0.1 98 0 0 1.057 0.18 0.22 0.37 0.88 -108.321 22.370 -18.330 -39.364 0 158 215.3 1.149 187.301 19.854864 0.006418 15 81.58 7.784 10.480 20.559599 0.103637 17 173.1 7.742 22.363 19.151972 0.048697 0 0 0 1 0 1.183 1.407627 0.704735 0.702892 "" "" 0 "" "" "" 198.0880690333 8.0070404750 102.8471840389 -6.0298322701 128171033558579410 1237679584839797470 "" "" 19.854895 0.006418 215.3 -0.076 103.35586341959 10.4678 16.81578820456 8.6433 -0.2415 1.407631592593205 0.11450700298368231
0.116113 0.038571 -0.109519 160.6 "Gaia EDR3 3358170194998618880" 103.36529891304 0.6895 16.80747072400 0.6676 3358170194998618880 1636042515805110273 1331988484 2016.0 2.0727 0.8403 2.4664 9.333 -8.367 1.189 -4.136 1.127 -0.2351 0.1440 0.0591 -0.2195 -0.4856 -0.2802 0.2002 0.1852 -0.1960 -0.6235 151 0 150 1 4.2180 257.00 2.685 4.9 95 0 "" 1.0859 0.2067 -0.104 0.191 -0.282 -0.162 0.137 17 12 2.0566 17 4 0 0.056 1.1e+02 0 0 1.256 0.23 0.24 0.4 0.92 -93.402 28.491 -22.366 -40.364 0 147 167.5 1.304 128.424 20.127148 0.008892 17 51.4 4.975 10.331 21.061144 0.105131 15 175.1 14.36 12.192 19.139618 0.089137 0 0 0 0 0 1.352 1.921526 0.933996 0.987530 "" "" 0 "" "" "" 198.0996122464 8.0115076475 102.8569955182 -6.0372762632 128161033653169438 1237679584839797636 "" "" 20.119673 0.008837 168.7 0.028 103.36533775714 18.9908 16.80748910842 17.9112 -0.6105 1.9215162587391816 0.13783071000256256
0.108120 0.028529 -0.104288 164.7 "Gaia EDR3 3358170199294438784" 103.35480936553 0.1215 16.81270343529 0.1191 3358170199294438784 1636042515805110273 803363120 2016.0 0.0691 0.1163 0.5941 3.457 -0.531 0.163 -3.416 0.140 -0.4247 0.0527 -0.4294 0.3904 -0.2452 0.3752 -0.5990 0.0207 0.0026 -0.3887 167 0 167 0 -0.5810 157.51 0.000 0 31 0 1.498 "" "" "" "" "" "" "" 19 14 0.26811 20 7 0 0.037 19 0 0 0.966 0.2 0.25 0.36 0.87 -64.977 26.460 -22.006 -38.535 0 165 1525 2.284 667.633 17.729050 0.003199 16 726.4 14.78 49.161 18.185535 0.022261 16 1097 14.08 77.893 17.147547 0.014442 0 0 0 2 0 1.195 1.037989 0.456486 0.581503 "" "" 0 "" "" "" 198.0904164546 8.0047780193 102.8464551251 -6.0329940346 128171033548145748 1237679584839796341 "" 535118059 17.729050 0.003199 1525 -0.025 103.35481183159 2.6691 16.81271861698 2.3088 -0.4059 1.037965989367848 0.026535651801580094
0.111124 0.027760 -0.107600 165.5 "Gaia EDR3 3358170199294979968" 103.35400536774 0.4662 16.80939155587 0.4126 3358170199294979968 1636042515805110273 667846559 2016.0 0.9261 0.5330 1.7376 4.733 0.568 0.628 -4.699 0.476 -0.2307 0.2465 -0.2393 -0.0916 -0.3520 -0.1043 -0.2377 0.1057 -0.1719 -0.1081 150 0 150 0 0.6155 172.45 1.025 0.92 95 0 "" 1.1839 0.1391 -0.143 0.174 -0.317 -0.132 0.213 17 13 0.88364 17 17 0 0.018 47 0 0 1.034 0.22 0.21 0.41 0.86 -69.610 17.396 -22.214 -38.671 0 150 228.1 1.258 181.246 19.792093 0.006594 14 69.49 9.765 7.116 20.733759 0.152595 15 163.2 9.713 16.798 19.216301 0.064744 0 1 0 1 0 1.020 1.517458 0.941666 0.575792 "" "" 0 "" "" "" 198.0930813081 8.0026339299 102.8459921918 -6.0363628547 128171033541831639 1237679584839797629 "" "" 19.790763 0.006587 228.4 -0.252 103.35400273081 10.1633 16.80941244114 7.7291 -0.0962 1.5174573563136455 0.1657601511054932
0.110525 0.042065 -0.102207 157.6 "Gaia EDR3 3358170229358072832" 103.36895063345 0.4143 16.81478204317 0.3622 3358170229358072832 1636042515805110273 517294159 2016.0 0.6039 0.4947 1.2206 0.697 -0.305 0.511 -0.627 0.365 -0.3167 0.3137 -0.2064 -0.1104 -0.4202 -0.0977 -0.1890 -0.0062 -0.1568 0.0193 147 0 145 2 0.0978 145.65 0.000 0 95 0 "" 1.5715 0.1165 -0.133 0.194 -0.371 -0.112 0.143 17 12 0.71545 17 6 0 0.02 14 0 0 1.003 0.25 0.3 0.43 0.84 -54.669 27.276 -24.082 -38.492 0 144 266.8 1.209 220.726 19.622042 0.005638 15 134.7 11.98 11.241 20.015158 0.096625 14 192.9 17.15 11.246 19.034525 0.096620 0 1 0 1 0 1.228 0.980633 0.393116 0.587517 "" "" 0 "" "" "" 198.0945244801 8.0178553129 102.8598157106 -6.0296730139 128171033689998281 1237679584839797471 "" "" 19.625504 0.005652 265.9 0.013 103.36895204821 8.2786 16.81478482927 5.9153 0.0292 0.9806146230779476 0.1366414113886111
0.109283 0.053124 -0.095502 150.9 "Gaia EDR3 3358170229358085504" 103.38050491291 0.2713 16.82148409818 0.2409 3358170229358085504 1636042515805110273 1631033601 2016.0 -0.0608 0.3278 -0.1856 2.069 0.094 0.339 -2.067 0.242 -0.1235 0.0259 -0.1300 -0.0683 -0.4224 -0.0900 -0.1649 0.0170 -0.0979 -0.0048 159 0 158 1 0.6978 172.17 0.000 0 31 0 1.481 "" "" "" "" "" "" "" 18 12 0.47101 18 6 0 0.056 93 1 0 1.038 0.24 0.25 0.46 0.84 -76.958 18.854 -20.471 -38.626 0 157 423.6 1.32 320.930 19.119965 0.004363 15 182.1 9.148 19.907 19.687643 0.054611 15 331.1 9.442 35.071 18.447891 0.031188 0 0 0 0 0 1.212 1.239752 0.567678 0.672073 "" "" 0 "" "" "" 198.0933387640 8.0307341472 102.8702659827 -6.0219763783 128181033805066282 1237679584839796304 "" "" 19.119965 0.004363 423.6 -0.029 103.38050447525 5.4654 16.82149328480 3.9212 0.0037 1.2397489784265368 0.06288948584317154
0.100608 0.035990 -0.093951 159.0 "Gaia EDR3 3358170233653912576" 103.36260548333 2.9242 16.82303989654 2.8191 3358170233653912576 1636042515805110273 567647197 2016.0 "" "" "" "" "" "" "" "" -0.5787 "" "" "" "" "" "" "" "" "" 103 0 103 0 15.3205 505.02 14.017 24 3 0 "" "" "" "" "" "" "" "" 12 10 12.142 12 2 0 0.074 99 0 0 "" 0.074 0.49 0.21 0.94 -86.419 41.701 -28.716 -41.596 0 101 120.2 1.899 63.262 20.488043 0.017382 11 328.1 29.36 11.175 19.048569 0.097202 12 800.4 24.99 32.030 17.489590 0.034107 0 0 0 0 0 9.392 1.558979 -1.439474 2.998453 "" "" 0 "" "" "" 198.0843400489 8.0160176018 102.8529666032 -6.0220121373 128181033626088135 1237679584839796248 "" 535118084 20.488043 0.017382 120.2 8.115 103.36260548333 2.9242 16.82303989654 2.8191 -0.5787 1.558972626855951 0.10301052137976342
0.100323 0.030491 -0.095577 162.3 "Gaia EDR3 3358170263717823104" 103.35686115100 0.3015 16.82141481515 0.2960 3358170263717823104 1636042515805110273 967967502 2016.0 0.5378 0.2630 2.0451 2.856 -0.135 0.455 -2.853 0.443 -0.5978 0.0547 0.4726 -0.5715 -0.2213 -0.5852 0.5757 0.0424 0.0111 -0.7064 160 0 160 0 1.8684 197.60 0.602 0.86 31 0 1.474 "" "" "" "" "" "" "" 18 13 0.85389 18 4 0 0.12 94 0 0 1.106 0.2 0.36 0.35 0.92 -107.465 37.819 -20.205 -40.506 0 158 536.9 1.497 358.648 18.862680 0.004093 13 239.4 11.8 20.293 19.390760 0.053575 14 392.3 13.79 28.452 18.263973 0.038346 0 0 0 0 0 1.177 1.126787 0.528080 0.598707 "" "" 0 "" "" "" 198.0833800637 8.0103633190 102.8476122569 -6.0241384489 128181033568606197 1237679584839796271 "" 535118065 18.862680 0.004093 536.9 -0.053 103.35686177730 7.1486 16.82142749584 6.9233 -0.6882 1.1268167925531358 0.06588510938006814
0.098003 0.023043 -0.095255 166.4 "Gaia EDR3 3358170263717823232" 103.34907932043 0.2036 16.82173725416 0.2050 3358170263717823232 1636042515805110273 16961520 2016.0 0.2564 0.2456 1.0440 1.170 -0.881 0.373 -0.770 0.340 -0.1824 0.0133 0.0135 -0.2307 -0.4966 -0.3709 0.1392 0.3256 -0.0751 -0.5871 160 0 160 0 -1.3132 138.05 0.000 0 31 0 1.492 "" "" "" "" "" "" "" 18 14 0.62738 19 4 0 0.17 93 0 0 0.924 0.26 0.26 0.43 0.92 -99.923 32.712 -21.274 -40.057 0 159 634 1.655 383.149 18.682160 0.003952 16 319.8 9.38 34.091 19.076508 0.031970 16 429.8 17.57 24.464 18.164766 0.044542 0 0 0 0 0 1.182 0.911741 0.394348 0.517393 "" "" 0 "" "" "" 198.0797887292 8.0038103108 102.8401241170 -6.0245054881 128181033490916591 1237679584839796269 "" 535118037 18.682160 0.003952 634 -0.027 103.34908340962 5.9650 16.82174067565 5.4081 -0.5679 0.911761119475468 0.05482726291905378
0.095477 0.019229 -0.093521 168.4 "Gaia EDR3 3358170263717825536" 103.34509537632 0.1165 16.82347232592 0.1081 3358170263717825536 1636042515805110273 399369357 2016.0 0.4321 0.1215 3.5567 6.110 4.543 0.173 -4.087 0.153 -0.2108 -0.2082 -0.3838 0.2188 -0.2475 0.1957 -0.4639 0.2059 0.0436 -0.4417 167 0 167 0 -0.6402 156.70 0.000 0 31 0 1.455 "" "" "" "" "" "" "" 19 15 0.27893 20 6 0 0.078 92 0 0 0.963 0.23 0.23 0.39 0.9 -113.570 27.623 -17.828 -39.673 0 165 1554 2.238 694.437 17.708740 0.003168 17 649.2 19.35 33.547 18.307579 0.032485 15 1236 16.87 73.250 17.018322 0.015297 0 0 0 0 0 1.213 1.289257 0.598839 0.690418 "" "" 0 "" "" "" 198.0765252429 8.0011440459 102.8361447727 -6.0231299499 128181033450958685 1237679584839731922 "" 535118022 17.708740 0.003168 1554 -0.033 103.34507428457 2.8068 16.82349048915 2.4954 -0.4429 1.2892905502240097 0.0359052769072418
0.106265 0.023987 -0.103523 167.0 "Gaia EDR3 3358170263717949184" 103.35006485146 0.8152 16.81346972589 0.7345 3358170263717949184 1636042515805110273 322869973 2016.0 0.4826 0.9277 0.5202 2.051 1.938 1.361 -0.670 1.126 -0.3708 0.0288 0.0676 -0.0565 -0.1504 -0.0062 0.1026 -0.3402 0.1822 -0.3084 122 0 122 0 -0.9941 106.77 0.000 0 95 0 "" 1.5760 0.2547 -0.085 -0.095 -0.163 -0.118 -0.284 14 12 2.0255 14 4 0 0.14 10 0 0 0.933 0.19 0.35 0.33 0.92 -111.641 36.233 -21.106 -40.926 0 119 122 1.155 105.661 20.471577 0.010639 9 71.83 16.68 4.306 20.697811 0.252183 10 64.94 13.09 4.963 20.216625 0.218798 0 1 0 0 0 1.121 0.481186 0.226234 0.254951 "" "" 0 "" "" "" 198.0877096663 8.0010324119 102.8418364769 -6.0326505575 128171033500136665 1237679584839796349 "" "" 20.473948 0.010660 121.7 -0.057 103.35005585194 21.7324 16.81347270223 17.9607 -0.3082 0.4811762769024064 0.33386941548247157
0.099431 0.026361 -0.095873 164.6 "Gaia EDR3 3358170263717953280" 103.35254635990 0.5752 16.82111903880 0.5255 3358170263717953280 1636042515805110273 896165607 2016.0 0.8665 0.6264 1.3831 2.485 1.718 0.943 -1.796 0.908 -0.3148 0.2729 0.1206 -0.1951 -0.3474 -0.2688 0.2027 0.2116 -0.0844 -0.5903 155 0 154 1 0.1558 161.76 0.000 0 31 0 1.587 "" "" "" "" "" "" "" 18 13 1.627 19 3 0 0.15 92 0 0 1.007 0.18 0.27 0.33 0.93 -85.106 34.032 -22.329 -39.810 0 153 166.1 1.102 150.620 20.136787 0.007717 18 101.9 11.38 8.949 20.318459 0.121353 16 106 8.316 12.743 19.684885 0.085287 0 1 0 2 0 1.252 0.633574 0.181671 0.451902 "" "" 0 "" "" "" 198.0818194860 8.0065217490 102.8435043902 -6.0248145401 128181033525175840 1237679584839797468 "" "" 20.136787 0.007717 166.1 0.064 103.35253838225 15.0356 16.82112702077 14.4368 -0.5797 0.6335907422675504 0.14832289638834492
0.106063 0.023015 -0.103536 167.5 "Gaia EDR3 3358170263719870208" 103.34904948336 8.3267 16.81345674230 8.4703 3358170263719870208 1636042515805110273 888817293 2016.0 "" "" "" "" "" "" "" "" -0.9885 "" "" "" "" "" "" "" "" "" 75 0 75 0 1.5719 89.51 0.218 0.0074 3 0 "" "" "" "" "" "" "" "" 9 8 25.723 9 3 0 0.046 1.2e+02 0 0 "" 0.25 0.89 0.21 0.97 -155.445 45.767 -19.744 -43.492 0 74 94.52 1.208 78.218 20.748537 0.014152 4 55.08 15.55 3.542 20.986122 0.306577 7 96.31 14.03 6.862 19.788712 0.158264 0 1 0 2 0 1.602 1.197411 0.237585 0.959825 "" "" 0 "" "" "" 198.0872909977 8.0001532121 102.8408644845 -6.0327532511 128171033490586685 1237679584839796348 "" "" 20.748537 0.014152 94.52 0.365 103.34904948336 8.3267 16.81345674230 8.4703 -0.9885 1.1973994594523774 0.34501271718473214
0.092279 0.024375 -0.089001 164.7 "Gaia EDR3 3358170268013654144" 103.35047256124 0.0472 16.82799116959 0.0409 3358170268013654144 1636042515805110273 55828832 2016.0 0.2504 0.0525 4.7715 2.419 -0.663 0.062 -2.326 0.048 0.0516 -0.2023 -0.1750 0.0096 -0.3408 0.0152 -0.2977 0.0936 0.1592 -0.0471 202 0 202 0 -1.3291 178.34 0.000 0 31 1 1.577 "" "" "" "" "" "" "" 23 16 0.085968 24 8 0 0.037 87 0 0 0.932 0.21 0.19 0.42 0.87 -85.098 2.537 -19.381 -38.004 0 200 5550 4 1387.716 16.326565 0.002864 21 3098 16.91 183.244 16.610905 0.006549 20 3518 16.94 207.705 15.882107 0.006450 0 0 0 0 0 1.192 0.728798 0.284340 0.444458 "" "" 0 "" "" "" 198.0747035157 8.0077513955 102.8408786052 -6.0181551366 128191033504754100 1237679584839730943 "" 535118039 16.326565 0.002864 5550 -0.002 103.35047564086 0.9954 16.82800150815 0.7828 -0.0469 0.7288145545176548 0.009192239051844442
0.096477 0.027900 -0.092355 163.2 "Gaia EDR3 3358170268014416256" 103.35415440955 0.7834 16.82463672568 0.7526 3358170268014416256 1636042515805110273 196822927 2016.0 0.1252 0.9885 0.1267 1.677 0.939 1.353 -1.390 0.890 -0.0664 0.0003 0.0497 0.0604 -0.5061 -0.0712 -0.0902 0.2016 -0.0004 0.0808 141 0 141 0 2.4416 189.12 2.053 1.3 95 0 "" 1.5535 0.2825 0.007 0.146 -0.143 -0.110 0.060 16 13 1.8825 16 16 0 0.091 95 0 0 1.150 0.29 0.21 0.48 0.89 -99.414 24.641 -19.196 -39.301 0 139 136.9 1.219 112.353 20.346172 0.010049 11 78.63 7.61 10.332 20.599632 0.105119 11 89.55 9.868 9.075 19.867702 0.119694 0 0 0 0 0 1.228 0.731930 0.253460 0.478470 "" "" 0 "" "" "" 198.0793085826 8.0094476808 102.8447187833 -6.0211697025 128191033541830035 1237679584839732294 "" "" 20.349895 0.010081 136.4 0.034 103.35415004976 21.6241 16.82464290323 14.3249 0.0818 0.7319195146809072 0.1593002102936555
0.102693 0.029771 -0.098283 163.1 "Gaia EDR3 3358170268014416512" 103.35610805691 5.8956 16.81870903456 5.2908 3358170268014416512 1636042515805110273 1760400177 2016.0 "" "" "" "" "" "" "" "" -0.2307 "" "" "" "" "" "" "" "" "" 164 0 163 1 66.6762 6769.29 44.697 4.4e+02 3 0 "" "" "" "" "" "" "" "" 19 14 14.119 22 22 0 0.38 18 8 0 "" 0.28 0.27 0.47 0.88 -92.248 29.189 -20.623 -39.534 0 161 117.1 1.992 58.800 20.515566 0.018669 13 65.93 7.762 8.493 20.790913 0.127866 15 199.3 11.19 17.810 18.999178 0.061081 0 0 0 0 0 2.264 1.791735 0.275347 1.516388 "" "" 0 "" "" "" 198.0855165298 8.0085289144 102.8471418827 -6.0268992633 128181033561162967 1237679584839797595 "" "" 20.515566 0.018669 117.1 0.957 103.35610805691 5.8956 16.81870903456 5.2908 -0.2307 1.791735049501856 0.14170624755944844
