_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.143603 0.124382 0.071770 60.0 "Gaia EDR3 2922217996415309952" 102.38608342191 0.1901 -23.92817616505 0.2729 2922217996415309952 1636042515805110273 1105676767 2016.0 0.0729 0.3504 0.2082 2.445 -1.476 0.259 1.950 0.318 -0.1436 0.0262 -0.3540 0.1653 0.1790 0.2490 -0.2591 0.0417 -0.1510 -0.1106 532 0 529 3 -0.8168 519.36 0.000 0 95 0 "" 1.5941 0.0698 -0.156 -0.094 -0.061 -0.173 0.144 63 26 0.46086 68 68 0 0.029 1.2e+02 0 0 0.974 0.32 0.36 0.13 0.14 -89.281 87.316 32.791 41.043 0 535 221.5 0.6234 355.239 19.824059 0.004115 61 97.99 5.555 17.640 20.360645 0.061612 63 165.1 5.273 31.309 19.203610 0.034883 0 1 0 1 0 1.188 1.157036 0.536587 0.620449 "" "" 0 "" "" "" 234.2952735545 -11.0499260816 106.5977738870 -46.6563214495 79281023860986503 "" "" "" 19.826508 0.004120 221 -0.044 102.38609059711 4.2182 -23.92818483129 5.1614 -0.1277 1.1570496101808274 0.07080112831422337
0.135677 0.118310 0.066414 60.7 "Gaia EDR3 2922217996415311488" 102.37944562995 0.5963 -23.93353724739 0.8766 2922217996415311488 1636042515805110273 1704281137 2016.0 1.0744 1.1435 0.9396 7.176 -3.497 0.810 6.265 1.066 0.1684 0.1046 -0.0565 0.0697 0.1453 0.1082 -0.1763 -0.0354 -0.0543 0.1380 481 0 465 16 54.9242 5223.35 9.489 1.6e+02 95 0 "" 1.3331 0.2157 -0.142 -0.101 -0.015 -0.070 0.109 56 25 1.5016 71 71 0 0.22 1.3e+02 22 0 3.281 0.31 0.38 0.18 0.13 -82.008 -77.925 35.006 44.890 1 477 241.6 2.025 119.296 19.729858 0.009509 53 199.4 6.76 29.505 19.588993 0.036904 55 281.2 10.72 26.222 18.625431 0.041577 0 53 0 55 0 1.990 0.963562 -0.140865 1.104427 "" "" 0 "" "" "" 234.2976204754 -11.0576879305 106.5899732520 -46.6623950159 79281023794830083 "" "" "" 19.733384 0.009537 240.8 0.776 102.37946263626 13.0023 -23.93356509395 17.2303 0.1278 0.9635770757754649 0.05559332351492269
0.120636 0.100660 0.066488 56.6 "Gaia EDR3 2922218026471529216" 102.36013511730 0.0483 -23.93347857452 0.0705 2922218026471529216 1636042515805110273 877614128 2016.0 0.8137 0.0927 8.7745 6.177 3.479 0.066 -5.105 0.087 -0.0263 -0.0741 -0.1703 0.1184 0.0479 0.1329 -0.1300 0.0811 -0.0437 0.0067 537 0 535 2 -0.9480 522.09 0.000 0 31 0 1.383 "" "" "" "" "" "" "" 64 27 0.12158 70 31 0 0.013 1e+02 0 0 0.970 0.33 0.35 0.15 0.08 -98.431 -89.370 30.264 -43.616 0 538 1446 1.235 1170.716 17.787000 0.002907 64 497.7 6.377 78.043 18.596157 0.014189 61 1335 6.688 199.574 16.934319 0.006624 0 2 0 1 0 1.267 1.661838 0.809156 0.852682 "" "" 0 "" "" "" 234.2899852845 -11.0736686092 106.5644431817 -46.6645283204 79281023601320145 "" 48991330 "" 17.787000 0.002907 1446 -0.023 102.36011820116 1.0731 -23.93345588744 1.4100 -0.0053 1.6618117944159962 0.015659251564980846
0.117047 0.094272 0.069375 53.7 "Gaia EDR3 2922218026471539200" 102.35314382362 0.0242 -23.93059682519 0.0340 2922218026471539200 1636042515805110273 1613342445 2016.0 0.4490 0.0446 10.0598 1.557 0.732 0.033 -1.374 0.042 -0.0458 -0.0632 -0.1890 0.1863 0.1163 0.2104 -0.1175 0.0455 -0.0626 0.0059 530 0 526 4 2.4258 628.08 0.133 1.6 31 0 1.550 "" "" "" "" "" "" "" 62 27 0.057999 67 29 0 0.024 1e+02 0 0 1.075 0.35 0.31 0.14 0.12 -95.739 -88.811 30.544 -42.081 0 530 5429 2.065 2628.972 16.350498 0.002786 63 2886 8.577 336.512 16.687717 0.004266 65 3654 10.98 332.656 15.840886 0.004994 0 63 0 65 0 1.205 0.846831 0.337219 0.509612 "" "" 0 "" "" "" 234.2845780134 -11.0782490094 106.5546828717 -46.6624614356 79281023531613581 "" 48991333 "" 16.350498 0.002786 5429 0.001 102.35314026609 0.5359 -23.93059071636 0.6706 -0.0133 0.8468411863804555 0.006567430059483291
0.124559 0.100602 0.073445 53.9 "Gaia EDR3 2922218026471551360" 102.36006582618 0.0844 -23.92652149161 0.1202 2922218026471551360 1636042515805110273 749366914 2016.0 0.1328 0.1563 0.8496 2.066 -1.005 0.114 1.806 0.141 -0.0799 -0.0039 -0.3121 0.1487 0.1215 0.1852 -0.1014 0.0281 -0.0278 -0.0111 530 0 529 1 0.5312 564.66 0.000 0 31 0 1.550 "" "" "" "" "" "" "" 62 26 0.19658 67 29 0 0.021 1e+02 0 0 1.016 0.39 0.36 0.13 0.1 -93.330 88.659 24.188 43.613 0 524 622.2 0.8852 702.854 18.702610 0.003159 61 328.1 4.662 70.385 19.048390 0.015676 60 405.4 5.327 76.108 18.228140 0.014758 0 0 0 0 0 1.179 0.820250 0.345779 0.474470 "" "" 0 "" "" "" 234.2835294998 -11.0707937203 106.5630939924 -46.6576328435 79281023600658494 "" "" "" 18.702610 0.003159 622.2 -0.022 102.36007071098 1.8523 -23.92652951736 2.2753 -0.0274 0.8202616909678753 0.021529655997057487
0.129495 0.103395 0.077964 53.0 "Gaia EDR3 2922218026471565056" 102.36311741964 0.2663 -23.92200091603 0.3635 2922218026471565056 1636042515805110273 751864786 2016.0 0.4549 0.4701 0.9676 3.384 -1.145 0.353 3.184 0.432 -0.0762 0.1021 -0.1817 0.0869 0.0287 0.1414 -0.0213 0.0049 -0.1035 -0.0634 493 0 491 2 -0.1427 529.57 0.000 0 95 0 "" 1.2474 0.0965 -0.309 0.005 -0.127 -0.018 0.064 58 27 0.60137 62 23 0 0.017 1.3e+02 0 0 0.995 0.34 0.36 0.16 0.13 -99.902 86.776 24.617 38.781 0 484 142.4 0.566 251.587 20.303637 0.005120 47 52.9 3.791 13.954 21.029856 0.077857 55 145.5 4.851 29.985 19.341003 0.036406 0 1 0 2 0 1.393 1.688852 0.726219 0.962633 "" "" 0 "" "" "" 234.2805504892 -11.0663587469 106.5663093986 -46.6528011261 79291023631393915 "" "" "" 20.299887 0.005108 142.9 0.100 102.36312298463 5.7033 -23.92201506850 6.9239 -0.0742 1.6888254860934957 0.08594876856261958
0.124400 0.101508 0.071912 54.7 "Gaia EDR3 2922218030767163904" 102.36105838390 0.1940 -23.92805365050 0.2776 2922218030767163904 1636042515805110273 217200173 2016.0 0.4217 0.3583 1.1769 9.841 2.647 0.259 -9.478 0.319 -0.0915 -0.0223 -0.3489 0.1204 0.0600 0.1587 -0.1556 0.0407 0.0140 -0.0012 499 0 495 4 -0.8351 489.31 0.000 0 31 0 1.300 "" "" "" "" "" "" "" 59 25 0.44558 64 26 0 0.01 1.2e+02 0 0 0.973 0.44 0.37 0.13 0.11 -93.503 88.171 21.829 42.832 0 499 216.7 0.6431 336.897 19.847887 0.004240 50 54.79 3.317 16.516 20.991830 0.065797 56 243.2 4.889 49.752 18.782887 0.022148 0 1 0 2 0 1.375 2.208944 1.143944 1.065001 "" "" 0 "" "" "" 234.2853349108 -11.0706167929 106.5646825925 -46.6590406097 79281023610216547 "" "" "" 19.847887 0.004240 216.7 0.011 102.36104551505 4.2131 -23.92801152475 5.1566 -0.0152 2.2089313483557405 0.06942396586235769
0.121294 0.098541 0.070723 54.3 "Gaia EDR3 2922218030767170304" 102.35781335859 0.3760 -23.92924510333 0.5113 2922218030767170304 1636042515805110273 1360359893 2016.0 0.7612 0.6741 1.1292 5.680 -2.021 0.501 5.308 0.578 -0.1816 0.0965 -0.2317 0.1141 0.1379 0.1921 -0.0071 0.0323 -0.0714 -0.0763 430 0 427 3 2.4028 559.91 2.103 2.2 95 0 "" 1.1365 0.1344 -0.182 -0.059 -0.141 -0.034 0.064 50 23 0.81059 54 22 0 0.032 95 0 0 1.083 0.36 0.35 0.097 0.14 -93.032 80.041 18.794 41.729 0 409 116.9 0.6085 192.114 20.517895 0.006287 30 44.62 5.695 7.835 21.214674 0.138599 47 141.8 6.476 21.903 19.368382 0.049713 0 0 0 2 0 1.595 1.846292 0.696779 1.149513 "" "" 0 "" "" "" 234.2851619583 -11.0738087539 106.5606096119 -46.6605908180 79281023577625229 "" "" "" 20.511669 0.006258 117.6 0.281 102.35782318672 8.1141 -23.92926869531 9.2679 -0.0915 1.8462708732744844 0.14724429341535972
0.129893 0.107882 0.072343 56.2 "Gaia EDR3 2922218030773219712" 102.36803113901 0.2297 -23.92761731150 0.3081 2922218030773219712 1636042515805110273 1367035249 2016.0 0.4430 0.4072 1.0879 1.880 -1.285 0.300 1.372 0.365 -0.1489 0.1086 -0.3609 0.1727 0.0339 0.2274 -0.0879 -0.0233 0.0229 -0.0876 533 0 528 5 1.0879 586.29 0.359 0.14 95 0 "" 1.3800 0.0811 -0.212 0.002 -0.108 -0.152 0.066 63 26 0.5152 68 31 0 0.048 1e+02 0 0 1.033 0.41 0.35 0.16 0.13 -90.340 86.515 32.658 42.939 0 515 179.5 0.6186 290.206 20.052011 0.004646 56 75.62 4.077 18.549 20.641893 0.058601 58 153.6 4.578 33.555 19.281748 0.032576 0 1 0 3 0 1.277 1.360146 0.589882 0.770264 "" "" 0 "" "" "" 234.2876691794 -11.0646532514 106.5738180338 -46.6578166847 79281023680767095 "" "" "" 20.052578 0.004648 179.4 0.023 102.36803738549 4.8944 -23.92762341089 5.8813 -0.1056 1.3601169619265967 0.06704658035980633
0.135904 0.111755 0.077335 55.3 "Gaia EDR3 2922218060831300480" 102.37226324925 0.2028 -23.92262297914 0.2778 2922218060831300480 1636042515805110273 599043650 2016.0 0.4054 0.3639 1.1141 5.028 -1.432 0.269 4.820 0.329 -0.0089 -0.0113 -0.0855 0.1185 0.0714 0.1669 -0.1051 0.0104 -0.0683 0.0229 531 0 530 1 -0.4634 531.68 0.000 0 95 0 "" 1.5080 0.0740 -0.274 -0.034 -0.099 -0.043 0.075 62 27 0.45792 67 46 2 0.027 1.1e+02 0 1 0.985 0.34 0.32 0.13 0.17 -91.414 89.961 28.570 42.307 1 533 193.3 0.6163 313.588 19.971977 0.004425 51 88.85 6.062 14.657 20.466864 0.074130 57 141.8 5.947 23.839 19.368948 0.045701 0 51 0 57 0 1.193 1.097916 0.494886 0.603029 "" "" 0 "" "" "" 234.2847162056 -11.0590399290 106.5785070722 -46.6523807237 79291023723243136 "" "" "" 19.974835 0.004432 192.8 -0.033 102.37227021069 4.3250 -23.92264439976 5.3053 0.0084 1.0979273951326753 0.08708443536382789
0.144240 0.119338 0.081018 55.8 "Gaia EDR3 2922218060831314688" 102.38055485485 0.0992 -23.91893312211 0.1481 2922218060831314688 1636042515805110273 1417620521 2016.0 0.2169 0.1926 1.1260 2.426 -2.031 0.136 1.327 0.179 -0.0534 -0.0243 -0.1814 0.1231 0.0684 0.1448 -0.0960 0.0270 -0.0818 0.0091 591 0 589 2 -0.5728 590.44 0.000 3.3e-15 31 0 1.525 "" "" "" "" "" "" "" 70 27 0.24875 75 30 0 0.022 1.4e+02 0 0 0.983 0.35 0.38 0.16 0.1 -88.464 88.843 32.019 39.621 0 589 436.8 0.7199 606.832 19.086561 0.003285 68 241.8 4.433 54.553 19.379734 0.020097 69 356.8 5.856 60.927 18.366920 0.018217 0 13 0 16 0 1.370 1.012814 0.293173 0.719641 "" "" 0 "" "" "" 234.2845629338 -11.0506114095 106.5887954093 -46.6477780778 79291023805517649 "" "" "" 19.086561 0.003285 436.8 0.152 102.38056473107 2.1966 -23.91893902023 2.8820 -0.0041 1.0127971831256097 0.027124087284304987
0.142912 0.116107 0.083326 54.3 "Gaia EDR3 2922218065126868352" 102.37701845573 0.4865 -23.91662812291 0.7380 2922218065126868352 1636042515805110273 1013170606 2016.0 1.5535 0.9526 1.6307 3.876 -2.053 0.692 3.288 0.924 -0.0108 -0.0604 -0.0386 0.2294 0.1036 0.3104 0.0993 0.0150 -0.1327 0.0116 355 0 354 1 5.8167 561.33 3.049 4 95 0 "" 1.4528 0.1855 -0.400 -0.107 -0.024 -0.178 -0.008 43 20 1.2894 46 16 1 0.0098 1.7e+02 0 0 1.227 0.54 0.46 0.07 0.16 -96.509 -88.249 33.302 24.016 0 351 100.8 0.5915 170.373 20.678970 0.006943 18 39.57 7.725 5.122 21.345228 0.212011 31 111.6 10.17 10.975 19.629053 0.099004 0 0 0 1 1 1.500 1.716175 0.666258 1.049917 "" "" 0 "" "" "" 234.2810445970 -11.0525709219 106.5837057724 -46.6458924840 79301023770300376 "" "" "" 20.674806 0.006920 101.2 0.203 102.37702843716 11.1082 -23.91664273405 14.7232 -0.0140 1.7162098757585795 0.2339883178886757
0.142716 0.116455 0.082498 54.7 "Gaia EDR3 2922218065132950784" 102.37740016543 0.0256 -23.91745494574 0.0383 2922218065132950784 1636042515805110273 452512774 2016.0 0.3075 0.0495 6.2086 1.508 -1.150 0.035 0.975 0.049 0.0243 -0.0648 -0.1765 0.1169 0.0305 0.1229 -0.1634 0.0699 -0.0705 0.0218 541 0 538 3 0.9921 589.21 0.037 0.098 31 0 1.522 "" "" "" "" "" "" "" 64 27 0.067746 69 45 0 0.016 1e+02 0 1 1.030 0.31 0.36 0.2 0.068 -90.401 -87.249 34.258 39.342 1 537 4197 1.78 2357.649 16.629955 0.002794 58 2096 9.601 218.306 17.035032 0.005703 56 2954 8.57 344.678 16.071918 0.004920 0 58 0 56 0 1.203 0.963114 0.405077 0.558037 "" "" 0 "" "" "" 234.2819584046 -11.0526031168 106.5843597008 -46.6466695680 79291023774139352 "" 48991398 "" 16.629955 0.002794 4197 -0.010 102.37740575532 0.5586 -23.91745927927 0.7850 0.0102 0.963106105224103 0.007531631022888667
0.136521 0.109649 0.081333 53.4 "Gaia EDR3 2922218065132953600" 102.36995611825 0.0854 -23.91862588269 0.1284 2922218065132953600 1636042515805110273 81801821 2016.0 0.0560 0.1656 0.3383 0.883 -0.759 0.115 -0.452 0.154 -0.0018 0.0159 -0.1739 0.1102 0.0508 0.1294 -0.1246 0.0473 0.0021 0.0492 553 0 548 5 -0.4585 550.15 0.000 0 31 0 1.384 "" "" "" "" "" "" "" 65 27 0.21371 71 29 0 0.0086 1.1e+02 0 1 0.986 0.37 0.38 0.12 0.094 -93.866 -87.352 28.788 41.109 0 555 571.7 0.8693 657.580 18.794533 0.003212 63 199.2 6.311 31.564 19.590390 0.034511 63 503 5.774 87.108 17.994059 0.013025 0 1 0 2 0 1.228 1.596331 0.795856 0.800474 "" "" 0 "" "" "" 234.2801171719 -11.0592672691 106.5747356448 -46.6486763740 79291023700597999 "" 48991397 "" 18.794533 0.003212 571.7 -0.054 102.36995980617 1.8527 -23.91862387508 2.4780 0.0367 1.5963114721804494 0.03688656067469324
0.131436 0.107940 0.074995 55.2 "Gaia EDR3 2922218065132957056" 102.36809247977 0.0457 -23.92496575924 0.0646 2922218065132957056 1636042515805110273 962899642 2016.0 -0.0051 0.0863 -0.0589 1.318 -1.122 0.062 0.692 0.079 -0.0575 0.0236 -0.2518 0.1447 0.0242 0.1700 -0.1201 0.0180 -0.0260 0.0091 571 0 565 6 0.0517 585.25 0.000 0 31 0 1.474 "" "" "" "" "" "" "" 67 26 0.10981 72 32 0 0.029 97 0 0 1.001 0.35 0.34 0.16 0.12 -93.111 -89.673 29.435 43.860 0 572 1534 1.201 1277.024 17.722832 0.002884 66 683.1 6.599 103.524 18.252289 0.010853 59 1186 6.137 193.314 17.062319 0.006770 0 4 0 1 0 1.219 1.189970 0.529457 0.660513 "" "" 0 "" "" "" 234.2852432709 -11.0634846729 106.5734195531 -46.6551786801 79291023680800328 "" 48991341 "" 17.722832 0.002884 1534 -0.017 102.36809793556 1.0009 -23.92496883340 1.2727 -0.0063 1.189966179193437 0.012790813140073489
0.141905 0.115523 0.082410 54.5 "Gaia EDR3 2922218065133176320" 102.37638044702 0.3273 -23.91754442915 0.5016 2922218065133176320 1636042515805110273 797758747 2016.0 0.7435 0.6864 1.0832 1.461 -0.152 0.413 1.453 0.557 -0.0760 0.0206 -0.2249 0.1079 0.2521 0.2144 -0.3459 0.1119 -0.2516 -0.0613 417 0 414 3 -0.9652 407.33 0.000 0 95 0 "" 1.4957 0.1265 -0.304 -0.114 -0.264 -0.092 0.186 49 21 0.8225 56 22 2 0.021 95 0 1 0.966 0.49 0.4 0.15 0.083 -87.427 -89.031 32.663 36.045 0 417 119.6 0.5734 208.548 20.493273 0.005890 18 63.27 7.905 8.004 20.835533 0.135679 21 81.13 7.958 10.194 19.975002 0.106576 0 0 0 0 0 1.208 0.860531 0.342260 0.518270 "" "" 0 "" "" "" 234.2816406454 -11.0534861011 106.5830285536 -46.6468741291 79291023763759235 "" "" "" 20.497044 0.005906 119.2 0.003 102.37638118703 6.6919 -23.91755088509 9.0994 -0.0764 0.8605351203792218 0.17253177276981907
0.133612 0.107970 0.078706 53.9 "Gaia EDR3 2922218065134787456" 102.36812187728 0.1451 -23.92125517597 0.2144 2922218065134787456 1636042515805110273 94207302 2016.0 -0.2423 0.2790 -0.8686 2.967 -1.602 0.193 2.498 0.253 -0.0358 0.0336 -0.1406 0.1034 0.0231 0.1468 -0.1371 0.0262 0.0096 0.0355 546 0 538 8 -0.2456 546.17 0.000 0 95 0 "" 1.4288 0.0539 -0.245 -0.005 -0.101 -0.019 0.070 64 27 0.3518 70 70 0 0.0078 1.2e+02 0 0 0.992 0.37 0.38 0.097 0.11 -91.787 89.783 29.979 41.955 0 543 288 0.6905 417.096 19.538870 0.003790 62 132.9 4.969 26.735 20.030172 0.040707 62 215.6 4.888 44.097 18.914051 0.024910 0 0 0 0 0 1.210 1.116121 0.491302 0.624819 "" "" 0 "" "" "" 234.2818263261 -11.0618961139 106.5727874080 -46.6514934568 79291023681774710 "" "" "" 19.541609 0.003795 287.3 -0.018 102.36812966865 3.1137 -23.92126627610 4.0798 0.0224 1.1161128511990057 0.047722425929241925
0.131893 0.109827 0.073033 56.4 "Gaia EDR3 2922218065134791680" 102.37015844933 0.0411 -23.92692630442 0.0571 2922218065134791680 1636042515805110273 791144584 2016.0 0.4311 0.0765 5.6324 3.010 2.860 0.057 0.941 0.071 -0.0706 0.0315 -0.2478 0.1210 -0.0114 0.1625 -0.1167 0.0142 -0.0444 -0.0256 569 0 564 5 0.4267 592.04 0.104 0.33 95 0 "" 1.4822 0.0151 -0.112 -0.079 -0.044 -0.165 0.061 66 26 0.099326 71 71 0 0.037 99 0 0 1.012 0.33 0.32 0.19 0.14 -94.842 87.605 29.396 44.159 0 567 1917 1.273 1505.689 17.480848 0.002848 63 886.4 6.144 144.275 17.969454 0.008026 66 1446 7.176 201.543 16.847284 0.006581 0 0 0 0 0 1.217 1.122170 0.488606 0.633564 "" "" 0 "" "" "" 234.2878659095 -11.0625986808 106.5765041831 -46.6568896265 79281023701517945 "" 48991340 "" 17.483546 0.002849 1912 -0.012 102.37014454525 0.9207 -23.92693048499 1.1502 -0.0386 1.1222061324355224 0.010378856744364508
0.123670 0.096352 0.077528 51.2 "Gaia EDR3 2922229777502085504" 102.35541244465 0.2066 -23.92244163105 0.3001 2922229777502085504 1636042515805110273 168345290 2016.0 -0.3339 0.3915 -0.8528 3.685 -2.605 0.277 2.606 0.370 -0.0498 0.0724 -0.2252 0.1049 0.1758 0.1344 0.0403 -0.0410 0.0631 -0.0164 501 0 498 3 -1.8540 454.98 0.000 0 95 0 "" 1.5244 0.0750 -0.209 0.014 -0.110 -0.056 0.082 59 24 0.5126 63 25 1 0.03 1e+02 0 0 0.941 0.32 0.37 0.1 0.16 -87.020 88.313 39.878 36.255 0 500 190.4 0.6281 303.107 19.988388 0.004519 58 72.14 3.842 18.776 20.693157 0.057892 58 150.2 5.073 29.612 19.306002 0.036859 0 0 0 0 0 1.168 1.387155 0.704769 0.682386 "" "" 0 "" "" "" 234.2779327382 -11.0729313708 106.5562075004 -46.6541120469 79291023553933368 "" "" "" 19.988655 0.004520 190.3 -0.089 102.35542510905 4.4868 -23.92245321416 5.9146 -0.0280 1.3871581862829245 0.06863092027011033
0.158441 0.136853 0.079844 59.7 "Gaia EDR3 2922218095189798656" 102.39971685548 0.0146 -23.92008968906 0.0222 2922218095189798656 1636042515805110273 766109031 2016.0 13.5911 0.0284 478.1236 101.856 3.030 0.021 -101.811 0.029 0.0218 -0.0773 -0.1879 0.1117 -0.0228 0.1202 -0.1828 0.0577 -0.0211 0.1302 606 606 599 7 31.4310 4858.60 0.267 1.1e+02 31 0 1.551 "" "" "" "" "" "" "" 69 27 0.040946 72 29 1 0.027 1.1e+02 0 0 2.038 "" "" "" "" "" "" "" "" 0 593 3.616e+06 433.4 8343.689 9.291764 0.002758 66 1.923e+06 371.8 5170.784 9.628748 0.002798 66 2.434e+06 369.1 6594.793 8.782031 0.003783 0 0 0 0 0 1.205 0.846717 0.336984 0.509733 14.16 0.37 11 5750.0 4.5 0.00 234.2931569364 -11.0352162501 106.6143227008 -46.6467478977 "" "" 48991369 "" 9.291764 0.002758 3.616e+06 0.001 102.39970212418 0.3342 -23.91963719420 0.4719 0.1174 0.846713939734455 0.004705313043803294
0.158986 0.130533 0.090762 55.2 "Gaia EDR3 2922218099486571776" 102.39279110213 0.5282 -23.90917773094 0.9202 2922218099486571776 1636042515805110273 377688102 2016.0 1.7055 1.2250 1.3923 11.458 -8.602 0.697 7.569 0.913 -0.2230 0.0233 -0.3564 0.1680 0.4242 0.3123 0.0042 0.1144 0.1262 -0.1214 318 0 314 4 2.4758 448.47 3.577 4.7 95 0 "" 1.2227 0.1942 -0.289 -0.024 -0.194 -0.002 0.115 38 18 1.2867 39 19 1 0.03 1.2e+02 0 0 1.100 0.46 0.51 0.057 0.047 -99.664 82.719 15.501 -11.281 0 321 98.1 0.613 160.026 20.708168 0.007323 25 31.48 4.122 7.638 21.593424 0.142172 32 137.2 6.076 22.582 19.404432 0.048229 0 0 0 0 0 1.720 2.188992 0.885256 1.303736 "" "" 0 "" "" "" 234.2803560784 -11.0363551129 106.6031958834 -46.6367081174 79301023928639303 "" "" "" 20.696035 0.007253 99.21 0.358 102.39283292133 11.3524 -23.90921137217 14.6361 -0.1468 2.1889898491283866 0.15012986237082043
0.150911 0.131808 0.073490 60.9 "Gaia EDR3 2922218099489295360" 102.39420531292 0.3338 -23.92644824448 0.5147 2922218099489295360 1636042515805110273 822978046 2016.0 -0.1404 0.7174 -0.1957 1.318 0.587 0.435 -1.180 0.639 -0.0350 0.1956 -0.3392 0.1466 0.1914 0.1391 0.0988 -0.0402 0.1966 -0.0067 421 0 417 4 0.4322 465.35 0.000 0 31 0 1.550 "" "" "" "" "" "" "" 49 21 0.89631 50 20 1 0.011 63 0 0 1.014 0.47 0.44 0.17 0.079 -89.665 -88.889 27.956 39.524 0 424 111.8 0.5455 205.005 20.565926 0.005970 39 72.87 6.862 10.619 20.682236 0.102281 41 78.88 4.421 17.843 20.005426 0.060966 0 0 0 2 0 1.357 0.676809 0.116310 0.560499 "" "" 0 "" "" "" 234.2968665662 -11.0424658203 106.6081927834 -46.6536838046 79281023941348543 "" "" "" 20.565926 0.005970 111.8 0.166 102.39420245803 7.0795 -23.92644299998 10.1904 -0.0205 0.676806778985739 0.11907235023682065
0.147672 0.123303 0.081262 56.6 "Gaia EDR3 2922218099489653632" 102.38489235896 0.8005 -23.91868523957 1.3995 2922218099489653632 1636042515805110273 1150825184 2016.0 "" "" "" "" "" "" "" "" 0.3111 "" "" "" "" "" "" "" "" "" 156 0 156 0 1.8529 184.78 0.946 0.12 3 0 "" "" "" "" "" "" "" "" 19 9 2.6501 20 8 0 0.025 1.5e+02 0 0 "" 0.59 0.51 0.12 0.2 -83.882 -71.825 47.645 42.929 0 156 75.49 0.8692 86.858 20.992598 0.012800 10 62.17 7.668 8.107 20.854590 0.133952 13 60.32 7.725 7.809 20.296726 0.139090 0 1 0 1 0 1.623 0.557863 -0.138008 0.695871 "" "" 0 "" "" "" 234.2860372830 -11.0469115683 106.5944815764 -46.6470394425 79291023849247962 "" "" "" 20.992598 0.012800 75.49 0.440 102.38489235896 0.8005 -23.91868523957 1.3995 0.3111 0.5578658943874757 0.19310293675994228
0.155082 0.134083 0.077924 59.8 "Gaia EDR3 2922218099492684928" 102.39668946106 0.0400 -23.92201244903 0.0618 2922218099492684928 1636042515805110273 1375628421 2016.0 0.5356 0.0800 6.6959 6.125 5.886 0.055 1.692 0.077 -0.0301 -0.0220 -0.1847 0.1179 0.0083 0.1245 -0.2445 0.1022 -0.0836 0.0542 538 0 535 3 -0.5901 531.40 0.000 0 31 0 1.510 "" "" "" "" "" "" "" 63 26 0.10816 69 29 0 0.034 1.1e+02 0 0 0.981 0.35 0.38 0.19 0.13 -91.028 -88.651 33.812 38.436 0 533 1873 1.248 1500.877 17.506208 0.002849 51 917.4 13.07 70.211 17.932129 0.015714 50 1431 14.41 99.273 16.859015 0.011572 0 37 0 36 0 1.254 1.073114 0.425920 0.647194 "" "" 0 "" "" "" 234.2937441957 -11.0385363455 106.6106712523 -46.6490000052 79291023966873920 "" "" "" 17.506208 0.002849 1873 0.030 102.39666084254 0.8925 -23.92201997120 1.2475 0.0416 1.0731094778593935 0.019515108618082054
0.156329 0.135122 0.078620 59.8 "Gaia EDR3 2922218099492946304" 102.39782444897 0.5515 -23.92131559836 1.0339 2922218099492946304 1636042515805110273 801268709 2016.0 1.5812 1.2126 1.3040 2.421 -0.589 0.647 -2.348 1.362 0.2362 -0.2312 0.2736 0.2729 -0.1596 0.2052 0.6544 -0.0450 -0.3561 0.1123 208 0 207 1 0.7157 226.40 1.022 0.36 95 0 "" 1.6118 0.1953 -0.280 0.070 -0.257 -0.090 0.165 25 12 2.0561 28 19 4 0.022 53 0 3 1.034 0.46 0.45 0.26 0.38 -106.925 -82.338 31.275 20.987 0 214 116.1 0.8519 136.277 20.525328 0.008430 8 107 17.09 6.261 20.264977 0.173438 7 235.7 16.29 14.471 18.816965 0.075124 0 0 0 0 0 2.952 1.448011 -0.260351 1.708363 "" "" 0 "" "" "" 234.2935461913 -11.0373017507 106.6120445721 -46.6481795016 "" "" "" "" 20.524878 0.008427 116.1 1.688 102.39782731321 10.2114 -23.92130516102 21.1303 0.0926 1.448030833367568 0.1890096343038268
