_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.117560 -0.053818 -0.104517 207.2 "Gaia EDR3 3111891723661655808" 110.17949804368 0.2043 1.70353127588 0.2169 3111891723661655808 1636042515805110273 75852852 2016.0 0.1417 0.3034 0.4670 0.886 -0.821 0.229 0.332 0.224 -0.1285 0.0973 -0.1192 0.1734 -0.5324 0.0241 0.0366 0.2418 -0.1304 -0.1772 169 0 168 1 1.0856 187.72 0.489 0.85 95 0 "" 1.5497 0.0593 -0.168 0.192 -0.354 0.004 0.150 20 14 0.34938 20 20 0 0.13 96 0 0 1.059 0.42 0.14 0.43 0.84 -74.004 23.152 -23.652 -38.625 0 156 625.6 1.473 424.582 18.696642 0.003759 18 311.7 14.17 22.005 19.104153 0.049420 15 438 13.31 32.898 18.144260 0.033219 0 0 0 0 0 1.198 0.959892 0.407511 0.552381 "" "" 0 "" "" "" 214.7583589864 7.2904746385 111.5613971075 -20.2379803723 110041101794254525 "" "" "" 18.700180 0.003765 623.6 -0.015 110.17950169556 3.6988 1.70352980219 3.5793 -0.1873 0.9599056318670129 0.05954752914305119
0.120213 -0.055583 -0.106592 207.5 "Gaia EDR3 3111891723661655936" 110.17773257134 0.0688 1.70145678039 0.0772 3111891723661655936 1636042515805110273 365502649 2016.0 0.2996 0.1049 2.8557 0.675 0.115 0.076 -0.665 0.065 -0.0047 -0.0749 -0.2272 0.1924 -0.6199 0.0027 -0.2091 0.2749 -0.0815 -0.0751 180 0 179 1 2.3892 228.79 0.000 0 95 0 "" 1.4786 0.0191 -0.118 0.086 -0.229 -0.029 0.249 21 15 0.11173 21 21 0 0.086 98 0 0 1.129 0.48 0.15 0.55 0.81 -69.928 -1.362 -22.935 -36.345 0 175 3238 2.809 1153.040 16.911533 0.002912 19 1571 15.34 102.433 17.348242 0.010961 18 2410 22.97 104.929 16.292622 0.011016 0 0 0 0 0 1.229 1.055620 0.436708 0.618912 "" "" 0 "" "" "" 214.7594087464 7.2879580104 111.5598598501 -20.2402906366 110041101777432217 "" "" 459079031 16.914641 0.002913 3229 0.007 110.17773205909 1.2301 1.70145973729 1.0619 -0.0836 1.0556122889016422 0.015539935717888816
0.134065 -0.076433 -0.110143 214.8 "Gaia EDR3 3111891758020737664" 110.15687292916 0.0949 1.69790488489 0.1143 3111891758020737664 1636042515805110273 1783686558 2016.0 0.1541 0.1584 0.9729 0.354 -0.212 0.112 -0.283 0.090 -0.0813 0.0368 -0.1869 0.1763 -0.6677 -0.1325 -0.2105 0.3822 -0.0239 -0.0322 179 0 179 0 0.1274 183.51 0.000 0 31 0 1.435 "" "" "" "" "" "" "" 21 15 0.17131 21 8 0 0.064 94 0 0 1.005 0.51 0.15 0.56 0.81 -61.940 15.510 -25.064 -36.682 0 174 1741 2.254 772.235 17.585460 0.003093 19 685.1 11.41 60.036 18.249105 0.018299 19 1446 16.94 85.364 16.847443 0.013269 0 0 0 0 0 1.224 1.401663 0.663645 0.738018 "" "" 0 "" "" "" 214.7530082172 7.2677825674 111.5384286951 -20.2468520436 110031101568747905 "" "" 459078982 17.585460 0.003093 1741 -0.034 110.15687387201 1.8065 1.69790614418 1.4614 -0.0304 1.4016349779508168 0.022603386067321058
0.126826 -0.068281 -0.106876 212.6 "Gaia EDR3 3111891758020810496" 110.16502843123 0.0479 1.70117228613 0.0525 3111891758020810496 1636042515805110273 1024760828 2016.0 1.4569 0.0677 21.5344 3.836 -3.818 0.055 -0.370 0.047 -0.0436 -0.0151 -0.2219 0.1666 -0.5683 -0.0202 -0.2871 0.2647 0.0236 0.0005 178 8 176 2 0.8863 194.41 0.143 1.4 31 0 1.397 "" "" "" "" "" "" "" 21 15 0.079274 21 9 0 0.027 81 0 0 1.046 "" "" "" "" "" "" "" "" 0 174 6624 6.069 1091.545 16.134504 0.002929 19 2382 9.523 250.136 16.896133 0.005160 18 6193 20.03 309.233 15.268084 0.005159 0 2 0 0 0 1.295 1.628050 0.761629 0.866421 "" "" 0 "" "" "" 214.7538250972 7.2765274527 111.5465152173 -20.2424285207 110041101650271853 "" "" 459078996 16.134504 0.002929 6624 0.009 110.16504540734 0.8956 1.70117393191 0.7686 -0.0070 1.6280519568285996 0.0072963956249178724
0.123326 -0.062811 -0.106132 210.6 "Gaia EDR3 3111891788081414528" 110.17050080026 0.0651 1.70191626704 0.0661 3111891788081414528 1636042515805110273 1261792816 2016.0 0.8104 0.0856 9.4669 10.981 0.664 0.073 -10.961 0.062 -0.1366 0.0329 -0.1870 0.2502 -0.4952 0.1320 -0.2043 0.1759 -0.0861 -0.1033 195 0 193 2 2.1625 242.95 0.201 1.5 31 0 1.449 "" "" "" "" "" "" "" 23 16 0.10573 23 9 0 0.024 81 0 0 1.112 0.42 0.16 0.44 0.8 -60.778 11.802 -23.852 -37.183 0 190 3708 3.308 1120.875 16.764538 0.002921 20 1551 11.8 131.395 17.362291 0.008722 20 3072 26.48 116.014 16.029300 0.010093 0 1 0 2 0 1.247 1.332991 0.597754 0.735237 "" "" 0 "" "" "" 214.7556727268 7.2817346588 111.5521667034 -20.2408929932 110041101704982747 "" "" 459079013 16.764538 0.002921 3708 -0.004 110.17049784602 1.1838 1.70196498186 1.0046 -0.1231 1.3329856879234718 0.013339270060425332
0.125457 -0.064675 -0.107502 211.0 "Gaia EDR3 3111891788081414656" 110.16863648733 0.3042 1.70054622807 0.3184 3111891788081414656 1636042515805110273 525502606 2016.0 0.4314 0.4216 1.0232 0.679 0.325 0.322 -0.596 0.272 -0.2681 0.0707 -0.1614 0.2245 -0.4784 0.0346 -0.1430 0.3342 -0.1325 -0.1188 153 0 151 2 1.6930 184.36 0.896 1.5 31 1 1.509 "" "" "" "" "" "" "" 19 13 0.47486 19 8 0 0.069 98 0 0 1.098 0.4 0.34 0.42 0.78 -70.213 38.137 -21.774 -38.413 0 142 389.4 1.579 246.650 19.211338 0.005193 16 184.2 11.83 15.573 19.675102 0.069773 14 322.1 13.49 23.869 18.477894 0.045643 0 1 0 2 0 1.300 1.197208 0.463764 0.733444 "" "" 0 "" "" "" 214.7560450315 7.2794514108 111.5504153430 -20.2425207227 110041101686491091 "" "" "" 19.211338 0.005193 389.4 0.064 110.16863504274 5.2081 1.70054887895 4.4032 -0.1326 1.1971973400358848 0.08337473777938904
0.118781 -0.055936 -0.104786 208.1 "Gaia EDR3 3111891788081415168" 110.17737919863 0.2195 1.70326256199 0.2345 3111891788081415168 1636042515805110273 1698865054 2016.0 0.4645 0.3170 1.4652 2.076 -1.946 0.244 0.723 0.218 -0.0905 0.0044 -0.1911 0.2273 -0.5388 0.0457 -0.1025 0.2567 -0.1230 -0.1309 179 0 179 0 1.5140 211.89 0.447 0.57 31 0 1.494 "" "" "" "" "" "" "" 21 15 0.36069 21 8 0 0.11 95 0 0 1.080 0.44 0.14 0.46 0.82 -68.997 13.198 -23.478 -37.865 0 177 503.9 1.771 284.427 18.931576 0.004708 17 237.3 23.69 10.015 19.400444 0.108444 16 363.8 12.53 29.035 18.345620 0.037584 0 0 0 1 0 1.193 1.054825 0.468868 0.585957 "" "" 0 "" "" "" 214.7576262258 7.2884672893 111.5592059899 -20.2385559198 110041101773964303 "" "" "" 18.931576 0.004708 503.9 -0.029 110.17738784939 3.9557 1.70325934731 3.5217 -0.1440 1.0548157159884894 0.11477304264858149
0.123905 -0.066779 -0.104370 212.6 "Gaia EDR3 3111891788081417344" 110.16653166837 0.0667 1.70367856364 0.0702 3111891788081417344 1636042515805110273 1556785922 2016.0 0.2236 0.0937 2.3866 0.516 -0.345 0.073 -0.384 0.061 -0.0758 0.0467 -0.2142 0.2061 -0.5654 0.0057 -0.2712 0.2786 0.0036 -0.0542 178 0 177 1 0.0556 179.34 0.109 0.38 31 0 1.541 "" "" "" "" "" "" "" 21 15 0.10543 22 9 0 0.073 96 0 0 1.001 0.44 0.17 0.5 0.81 -59.159 -0.670 -25.880 -36.893 0 174 3522 2.991 1177.548 16.820381 0.002906 19 1831 7.583 241.401 17.182062 0.005293 17 2425 14.55 166.729 16.286043 0.007529 0 1 0 1 0 1.208 0.896019 0.361681 0.534338 "" "" 0 "" "" "" 214.7522674488 7.2790077394 111.5477090787 -20.2397295483 110041101662804833 "" "" 459078998 16.820381 0.002906 3522 0.001 110.16653320317 1.1836 1.70368026954 0.9948 -0.0644 0.8960319610624445 0.00920351692855566
0.120930 -0.065575 -0.101607 212.8 "Gaia EDR3 3111891788081420032" 110.16773584153 0.4655 1.70644124400 0.5904 3111891788081420032 1636042515805110273 1015744805 2016.0 0.0263 0.8179 0.0321 0.267 -0.153 0.545 0.218 0.436 -0.1152 -0.0514 -0.2026 0.1639 -0.6505 -0.2401 -0.2083 0.5322 0.0461 -0.0162 144 0 144 0 0.5753 157.48 0.000 0 31 0 1.537 "" "" "" "" "" "" "" 17 13 0.90296 17 7 0 0.19 90 0 0 1.032 0.44 0.31 0.49 0.81 -78.038 39.597 -22.028 -37.921 0 142 191.8 1.155 166.029 19.980108 0.007096 16 83.75 7.243 11.563 20.531067 0.093940 16 140.7 14.26 9.867 19.377210 0.110100 0 1 0 0 0 1.170 1.153856 0.550959 0.602898 "" "" 0 "" "" "" 214.7503422958 7.2813389309 111.5485477749 -20.2368206114 110041101677298189 "" "" "" 19.980108 0.007096 191.8 -0.062 110.16773652200 8.8254 1.70644027318 7.1249 -0.0050 1.1538298114451422 0.14473348205389205
0.122102 -0.070567 -0.099645 215.3 "Gaia EDR3 3111891788081423744" 110.16274135935 0.6746 1.70840322153 0.8615 3111891788081423744 1636042515805110273 1045920897 2016.0 0.1683 1.0969 0.1534 2.073 0.522 0.775 -2.006 0.674 -0.2049 -0.0506 -0.3193 0.3311 -0.6174 -0.0556 -0.3629 0.4537 0.0040 -0.1558 144 0 141 3 2.1097 186.25 1.900 1.3 31 0 1.629 "" "" "" "" "" "" "" 18 15 1.2117 18 7 0 0.027 51 0 0 1.128 0.46 0.25 0.49 0.82 -75.080 39.295 -22.916 -37.763 0 139 151.6 1.199 126.446 20.235558 0.009018 12 67.84 10.66 6.362 20.759780 0.170684 12 104.1 7.953 13.089 19.704224 0.083034 0 0 0 0 0 1.134 1.055557 0.524223 0.531334 "" "" 0 "" "" "" 214.7462866729 7.2777909640 111.5429786181 -20.2356093001 110051101627400509 "" "" "" 20.235558 0.009018 151.6 -0.088 110.16273903679 12.6358 1.70841213728 11.1278 -0.1620 1.0555108751852167 0.18981293281471462
0.113603 -0.062252 -0.095028 213.2 "Gaia EDR3 3111891788081431552" 110.17105960855 0.3165 1.71302028354 0.3951 3111891788081431552 1636042515805110273 805417891 2016.0 0.8853 0.5700 1.5531 2.121 0.702 0.350 -2.002 0.281 -0.1999 0.0741 -0.1867 0.1250 -0.6895 -0.1904 -0.1356 0.4569 -0.1432 -0.0525 153 0 153 0 2.0463 196.51 0.810 1.1 95 0 "" 1.3404 0.0985 -0.221 0.346 -0.464 -0.141 0.294 18 13 0.58681 18 8 0 0.065 95 0 0 1.119 0.45 0.27 0.51 0.79 -71.855 34.471 -22.046 -37.042 0 152 376.5 1.447 260.172 19.247925 0.005001 15 118.5 14.54 8.149 20.154354 0.133262 14 337.9 9.978 33.861 18.426010 0.032287 0 0 0 1 0 1.212 1.728344 0.906429 0.821915 "" "" 0 "" "" "" 214.7459672934 7.2872961469 111.5510256061 -20.2298266098 110051101710826160 "" "" "" 19.243574 0.004987 378 -0.087 110.17105648934 5.6611 1.71302918002 4.5685 -0.0427 1.7283165493126305 0.13711628330791328
0.115573 -0.065285 -0.095368 214.4 "Gaia EDR3 3111891788081431680" 110.16802558685 0.0761 1.71268016729 0.0828 3111891788081431680 1636042515805110273 522029338 2016.0 0.6992 0.1085 6.4418 2.185 -1.196 0.087 -1.828 0.073 -0.0698 -0.0190 -0.2106 0.2036 -0.5726 0.0038 -0.2569 0.2754 0.0083 -0.0548 188 0 187 1 1.2599 215.47 0.262 2 31 0 1.464 "" "" "" "" "" "" "" 22 16 0.12515 22 9 0 0.084 97 0 0 1.065 0.44 0.14 0.49 0.82 -65.009 7.096 -23.934 -36.591 0 185 2927 3.071 953.104 17.021309 0.002982 20 1261 11.66 108.176 17.586575 0.010417 19 2357 11.59 203.350 16.317170 0.006542 0 0 0 0 0 1.236 1.269405 0.565266 0.704140 "" "" 0 "" "" "" 214.7448780503 7.2844421367 111.5478812551 -20.2306063592 110051101680225675 "" "" 459079001 17.021309 0.002982 2927 -0.008 110.16803090542 1.4082 1.71268829200 1.1851 -0.0643 1.269401579800796 0.012301107306499167
0.122875 -0.070569 -0.100590 215.1 "Gaia EDR3 3111891792378416896" 110.16273981016 5.7675 1.70745799514 4.9433 3111891792378416896 1636042515805110273 205139651 2016.0 "" "" "" "" "" "" "" "" -0.8076 "" "" "" "" "" "" "" "" "" 48 0 47 1 0.2601 43.74 2.812 1 3 0 "" "" "" "" "" "" "" "" 6 6 11.687 6 2 0 0.064 1.2e+02 1 0 "" 0.35 0.43 0.58 0.65 -78.097 29.365 -22.773 -37.602 0 47 82.21 1.801 45.652 20.900030 0.023942 0 "" "" "" "" "" 2 94.75 24.58 3.855 19.806494 0.281659 "" "" 0 0 1 "" "" "" 1.093536 "" "" 0 "" "" "" 214.7471339845 7.2773584839 111.5431241967 -20.2365446063 110041101627559405 "" "" "" 20.900030 0.023942 82.21 "" 110.16273981016 5.7675 1.70745799514 4.9433 -0.8076 25.3385422158 ""
0.122781 -0.061507 -0.106264 210.1 "Gaia EDR3 3111891792378653184" 110.17180548754 0.7300 1.70178452765 0.7566 3111891792378653184 1636042515805110273 608769119 2016.0 1.3746 1.0278 1.3374 1.167 -1.125 0.822 -0.312 0.748 -0.2178 0.1037 -0.2318 0.2544 -0.4586 0.0976 -0.1535 0.3028 -0.1943 -0.1825 141 0 141 0 2.1809 189.82 2.174 2.7 31 0 1.508 "" "" "" "" "" "" "" 17 13 1.2533 17 7 0 0.038 1.2e+02 0 0 1.133 0.43 0.21 0.38 0.82 -53.574 33.738 -27.781 -38.732 0 138 120.3 0.9164 131.328 20.486261 0.008714 14 53.81 7.217 7.455 21.011457 0.145662 14 113.6 8.166 13.907 19.609820 0.078162 0 0 0 0 0 1.391 1.401638 0.525196 0.876442 "" "" 0 "" "" "" 214.7563905584 7.2828351405 111.5535622428 -20.2408326669 110041101718302564 "" "" "" 20.486261 0.008714 120.3 0.132 110.17181048808 13.3380 1.70178591533 12.1025 -0.1984 1.4016333875823754 0.16530889698420476
0.125747 -0.062934 -0.108865 210.0 "Gaia EDR3 3111891792380474752" 110.17037801979 0.1515 1.69918383525 0.1506 3111891792380474752 1636042515805110273 960602004 2016.0 1.9991 0.1908 10.4793 8.001 3.059 0.168 -7.394 0.144 -0.1145 0.0267 -0.1277 0.2676 -0.4671 0.1680 -0.1657 0.1518 -0.0280 -0.1571 193 0 193 0 95.8099 15076.10 1.296 6.1e+02 31 0 1.529 "" "" "" "" "" "" "" 23 16 0.2454 23 9 0 0.12 98 0 0 8.894 0.42 0.16 0.44 0.8 -59.828 10.150 -23.891 -37.127 0 191 3.7e+04 35.44 1044.040 14.266920 0.002945 22 1.939e+04 26.87 721.505 14.619736 0.003170 22 2.664e+04 20.93 1272.415 13.684177 0.003875 0 0 0 0 0 1.244 0.935558 0.352816 0.582743 "" "" 0 "" "" "" 214.7580677329 7.2803791794 111.5524630469 -20.2436140111 110031101703709482 "" "" 459079012 14.266920 0.002945 3.7e+04 0.033 110.17036441912 2.7083 1.69921669533 2.3398 -0.1797 0.9355274637432771 0.0050061208664961806
0.112193 -0.036385 -0.106129 198.9 "Gaia EDR3 3111891822441157632" 110.19693897315 0.1381 1.70192019831 0.1435 3111891822441157632 1636042515805110273 965378711 2016.0 0.3865 0.1872 2.0649 3.286 1.749 0.157 2.782 0.152 -0.1460 0.0649 -0.1776 0.1884 -0.4690 0.0561 -0.0362 0.2186 -0.0871 -0.1546 178 0 177 1 -1.6013 149.54 0.000 0 31 0 1.493 "" "" "" "" "" "" "" 21 15 0.23543 21 7 0 0.1 1e+02 0 0 0.913 0.38 0.16 0.35 0.85 -64.701 28.910 -25.838 -38.818 0 174 935.2 1.673 559.042 18.260070 0.003371 21 449 13.16 34.110 18.707922 0.031953 20 696.1 16.1 43.224 17.641205 0.025402 0 0 0 2 0 1.224 1.066717 0.447851 0.618866 "" "" 0 "" "" "" 214.7678207383 7.3052541123 111.5800286366 -20.2370235099 110041101969432755 "" "" "" 18.260070 0.003371 935.2 0.001 110.19693119846 2.5443 1.70190783571 2.4356 -0.1662 1.0667255209512838 0.040818846763708255
0.109146 -0.035778 -0.103115 199.1 "Gaia EDR3 3111891822441157760" 110.19754562405 0.2991 1.70493393274 0.3035 3111891822441157760 1636042515805110273 432198188 2016.0 0.3963 0.3872 1.0234 0.758 0.694 0.309 -0.305 0.261 -0.3340 0.0772 -0.2454 0.2976 -0.4321 0.1501 -0.2330 0.2785 -0.1768 -0.1549 159 0 158 1 1.8948 196.08 0.673 0.9 31 0 1.440 "" "" "" "" "" "" "" 19 13 0.46993 19 8 0 0.073 94 0 0 1.108 0.4 0.31 0.41 0.77 -62.457 35.445 -22.703 -38.192 0 157 396.9 1.384 286.755 19.190777 0.004683 16 186.5 11.43 16.314 19.661655 0.066610 15 278.8 8.654 32.215 18.634676 0.033914 0 0 0 0 0 1.173 1.026979 0.470879 0.556101 "" "" 0 "" "" "" 214.7653956253 7.3071683320 111.5801978172 -20.2339534777 110041101974886337 "" "" "" 19.190777 0.004683 396.9 -0.047 110.19754253697 5.0242 1.70493528699 4.2575 -0.1788 1.0270068721603351 0.07474848622963881
0.104911 -0.031763 -0.099987 197.6 "Gaia EDR3 3111891822441161984" 110.20156220105 0.3117 1.70806229472 0.3226 3111891822441161984 1636042515805110273 365757152 2016.0 -0.0994 0.4276 -0.2326 0.613 -0.593 0.328 -0.156 0.274 -0.2702 0.0570 -0.1823 0.2486 -0.4722 0.0707 -0.1662 0.3061 -0.1659 -0.1170 158 0 158 0 -0.5619 149.46 0.000 0 31 0 1.480 "" "" "" "" "" "" "" 19 13 0.48366 19 8 0 0.1 95 9 0 0.966 0.39 0.33 0.41 0.77 -64.592 36.535 -21.538 -38.006 0 156 323.7 1.302 248.710 19.411940 0.005162 18 191.4 12.54 15.263 19.633795 0.071188 16 280.4 11.27 24.889 18.628334 0.043786 0 18 0 16 0 1.457 1.005461 0.221855 0.783606 "" "" 0 "" "" "" 214.7644349602 7.3121680615 111.5839424835 -20.2302711250 110051102016660157 "" "" "" 19.411940 0.005162 323.7 0.240 110.20156483875 5.3062 1.70806298684 4.4569 -0.1344 1.005466462881536 0.08357828011467473
0.102783 -0.042384 -0.093637 204.4 "Gaia EDR3 3111891822441171584" 110.19093638710 0.3855 1.71441227971 0.4131 3111891822441171584 1636042515805110273 1667856710 2016.0 1.4392 0.6050 2.3787 14.189 -13.809 0.394 3.262 0.343 -0.2452 0.1258 -0.1381 0.1664 -0.5743 0.0284 -0.0111 0.3013 -0.2832 -0.0933 151 0 151 0 -0.6163 140.92 0.000 0 95 0 "" 1.3775 0.1148 -0.221 0.291 -0.436 -0.053 0.290 18 12 0.60028 18 8 0 0.062 95 0 0 0.962 0.46 0.28 0.5 0.77 -72.607 33.719 -20.950 -37.853 0 145 247.6 1.113 222.540 19.702753 0.005603 15 48.22 8.314 5.800 21.130474 0.187221 14 316 9.809 32.215 18.498760 0.033915 0 0 0 0 0 1.471 2.631714 1.427721 1.203993 "" "" 0 "" "" "" 214.7538537358 7.3056122020 111.5717547466 -20.2255439488 110051101909567735 "" "" "" 19.682838 0.005526 252.2 0.044 110.19099778863 6.3643 1.71439777987 5.5056 -0.1052 2.6317276966507173 0.19026823683366006
0.110718 -0.036337 -0.104585 199.2 "Gaia EDR3 3111891822441527808" 110.19698630479 0.3037 1.70346373392 0.3173 3111891822441527808 1636042515805110273 1611010751 2016.0 0.0544 0.4220 0.1290 3.603 -1.390 0.309 -3.324 0.271 -0.4216 0.1469 -0.2423 0.3360 -0.4386 0.2059 -0.2374 0.3461 -0.2579 -0.2387 143 0 143 0 -0.4852 133.27 0.000 0 95 0 "" 1.4687 0.0829 -0.194 0.269 -0.475 -0.093 0.282 17 12 0.49637 18 7 0 0.064 99 1 0 0.968 0.39 0.34 0.36 0.77 -61.360 38.651 -21.154 -37.703 0 139 411.9 1.413 291.549 19.150532 0.004633 17 175.1 13.23 13.242 19.730108 0.082042 17 362.8 23.55 15.405 18.348673 0.070580 0 1 0 2 0 1.306 1.381435 0.579577 0.801859 "" "" 0 "" "" "" 214.7664576211 7.3060002340 111.5798377321 -20.2354896728 110041101970124533 "" "" "" 19.150863 0.004633 411.7 0.050 110.19699248576 5.0309 1.70347850707 4.4213 -0.2665 1.3814114243462114 0.1082217588029155
0.108316 -0.034876 -0.102547 198.8 "Gaia EDR3 3111891822445633792" 110.19844783066 0.2714 1.70550204361 0.2803 3111891822445633792 1636042515805110273 1189714065 2016.0 -0.1497 0.3825 -0.3914 0.570 -0.351 0.291 -0.449 0.234 -0.2463 0.1021 -0.1415 0.2760 -0.4691 0.0564 -0.2069 0.3750 -0.0951 -0.0618 149 0 147 2 0.4904 156.91 0.000 0 31 0 1.530 "" "" "" "" "" "" "" 18 12 0.42578 18 7 0 0.076 95 0 0 1.027 0.42 0.26 0.41 0.78 -57.617 34.238 -22.627 -36.911 0 146 411.2 1.36 302.450 19.152143 0.004525 15 220.1 14.06 15.659 19.481960 0.069393 16 273 16.57 16.473 18.657461 0.066020 0 0 0 0 0 1.199 0.824499 0.329817 0.494682 "" "" 0 "" "" "" 214.7653005941 7.3082299916 111.5810599590 -20.2332594869 110041101984277028 "" "" "" 19.152143 0.004525 411.2 -0.003 110.19844939250 4.7016 1.70550403810 3.8106 -0.0809 0.8244937033707025 0.09577741073574929
0.110463 -0.038470 -0.103547 200.4 "Gaia EDR3 3111891826738391040" 110.19485221557 0.8192 1.70450191056 0.9291 3111891826738391040 1636042515805110273 1269065395 2016.0 0.0131 1.2253 0.0107 1.901 -1.901 0.913 -0.011 1.004 -0.4534 0.3037 -0.1090 0.0157 -0.5634 -0.0387 0.1096 0.3837 -0.3523 -0.4568 120 0 118 2 0.7108 133.72 0.696 0.12 95 0 "" 1.2512 0.3129 -0.433 0.489 -0.580 -0.154 0.381 14 11 1.669 14 5 0 0.071 85 0 0 1.045 0.41 0.26 0.26 0.87 -46.431 42.813 -26.757 -38.161 0 115 116.7 1.261 92.508 20.520178 0.012056 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 1 "" "" "" "" "" "" 0 "" "" "" 214.7645452591 7.3045754102 111.5774268121 -20.2347748790 "" "" "" "" 20.520178 0.012056 116.7 "" 110.19486066713 14.7272 1.70450195793 15.9834 -0.4556 25.3385422158 ""
0.107387 -0.040477 -0.099466 202.1 "Gaia EDR3 3111891826740209792" 110.19284475581 0.0451 1.70858284144 0.0467 3111891826740209792 1636042515805110273 834055186 2016.0 0.6186 0.0609 10.1640 3.210 -0.386 0.051 -3.187 0.043 -0.0925 0.0392 -0.1276 0.2631 -0.5079 0.0759 -0.2364 0.2805 0.0745 -0.0585 179 0 177 2 7.9060 378.81 0.260 9 31 0 1.519 "" "" "" "" "" "" "" 21 15 0.072923 21 8 0 0.092 97 0 0 1.453 0.44 0.14 0.46 0.83 -59.268 -1.921 -24.593 -35.974 0 178 1.286e+04 6.817 1886.125 15.414412 0.002815 21 6440 18.64 345.450 15.816287 0.004203 19 9288 15.14 613.557 14.828078 0.004173 0 0 0 0 0 1.223 0.988209 0.401875 0.586334 "" "" 0 "" "" "" 214.7599611220 7.3046510175 111.5746748218 -20.2310315280 110051101928370761 "" "" 459079081 15.414412 0.002815 1.286e+04 0.007 110.19284647301 0.8255 1.70859700648 0.7063 -0.0764 0.9882154560485343 0.005922703008180732
0.110426 -0.039034 -0.103297 200.7 "Gaia EDR3 3111891826740210176" 110.19428881732 0.0477 1.70475259164 0.0472 3111891826740210176 1636042515805110273 680770997 2016.0 0.2146 0.0606 3.5430 1.694 -1.358 0.053 1.011 0.045 -0.1817 0.0690 -0.2059 0.2598 -0.4533 0.1527 -0.2175 0.1808 -0.0833 -0.1132 195 0 195 0 0.0786 198.85 0.000 0 31 0 1.582 "" "" "" "" "" "" "" 23 16 0.077787 23 9 0 0.097 98 0 0 1.002 0.41 0.16 0.41 0.8 -56.884 13.260 -24.717 -37.413 0 192 5699 4.924 1157.349 16.297830 0.002911 23 3247 13.04 249.058 16.559912 0.005176 22 3562 10.33 344.683 15.868701 0.004920 0 7 0 6 0 1.195 0.691211 0.262081 0.429130 "" "" 0 "" "" "" 214.7640613904 7.3041885853 111.5767939839 -20.2346093130 110041101942726105 "" "" 459079086 16.297830 0.002911 5699 0.003 110.19429485687 0.8642 1.70474809614 0.7381 -0.1344 0.6912121315729856 0.007141041782250546
0.117389 -0.040961 -0.110011 200.4 "Gaia EDR3 3111891826740870784" 110.19236097894 0.8282 1.69803819035 0.8672 3111891826740870784 1636042515805110273 1321136163 2016.0 0.5448 0.7685 0.7089 0.422 0.153 0.831 -0.393 0.839 -0.7822 -0.2472 -0.7108 0.7838 0.1044 0.7154 -0.7564 0.5212 -0.4790 -0.7367 140 0 140 0 -0.5878 129.59 0.000 0 95 0 "" 1.5103 0.1536 0.172 -0.156 -0.532 -0.319 0.446 17 12 1.8432 17 17 0 0.1 1e+02 0 0 0.962 0.37 0.37 0.34 0.76 -62.190 39.783 -19.982 -37.907 0 138 205 1.087 188.674 19.907917 0.006380 16 80.19 10.44 7.683 20.578266 0.141337 15 173.9 15.99 10.877 19.146870 0.099895 0 0 0 0 0 1.240 1.431396 0.670349 0.761047 "" "" 0 "" "" "" 214.7691994499 7.2994112161 111.5758095731 -20.2415334277 110031101923188038 "" "" "" 19.907668 0.006379 205.1 -0.022 110.19236029664 13.9031 1.69803993862 14.0911 -0.7609 1.4313718919936527 0.17308366381944978
