_r _x _y _p EDR3Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS Source SolID RandomI Epoch Plx e_Plx RPlx PM pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF nueff pscol e_pscol RApscolCorr DEpscolCorr PlxpscolCorr pmRApscolCorr pmDEpscolCorr MatchObsA Nper amax MatchObs NewMatchObs MatchObsrm IPDgofha IPDgofhp IPDfmp IPDfow RUWE SDSk1 SDSk2 SDSk3 SDSk4 SDMk1 SDMk2 SDMk3 SDMk4 Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag NBPcont NBPblend NRPcont NRPblend Mode E_BP_RP_ BP-RP BP-G G-RP RVDR2 e_RVDR2 o_RVDR2 Tefftemp loggtemp __Fe_H_temp GLON GLAT ELON ELAT PS1 SDSSDR13 SkyMapper2 URAT1 GmagCorr e_GmagCorr FGCorr E_BP_RP_Corr RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 RADEcorJ2000 BPmag-RPmag e_BPmag-RPmag
0.074700 0.072633 -0.017449 103.5 "Gaia EDR3 3129430480312975744" 102.64800466039 0.0834 5.73254016939 0.0871 3129430480312975744 1636042515805110273 752318740 2016.0 0.2024 0.1133 1.7869 1.787 -1.172 0.110 1.348 0.087 -0.0516 -0.0482 -0.2692 0.0355 -0.5189 -0.1182 -0.1898 0.2740 -0.1015 -0.1148 177 0 176 1 0.3076 183.46 0.000 0 31 0 1.482 "" "" "" "" "" "" "" 20 14 0.15881 20 7 0 0.035 1.1e+02 0 0 1.015 0.38 0.2 0.51 0.82 -73.363 22.472 -24.723 -39.778 0 175 2308 2.664 866.260 17.279531 0.003027 17 1058 23.62 44.808 17.776815 0.024391 18 1826 14.25 128.142 16.594320 0.009278 0 1 0 2 0 1.250 1.182495 0.497284 0.685211 "" "" 0 "" "" "" 207.7308042230 2.4230397282 103.1781446125 -17.1300031907 114871026480099504 "" "" 479084627 17.279531 0.003027 2308 0.015 102.64800989613 1.7899 5.73253417629 1.4134 -0.1063 1.1824930685721604 0.026095938672206758
0.064078 0.062898 -0.012243 101.0 "Gaia EDR3 3129430480312978560" 102.63822086662 0.1693 5.73774764162 0.1713 3129430480312978560 1636042515805110273 412201438 2016.0 0.2924 0.2173 1.3454 0.531 0.431 0.216 0.310 0.181 0.0166 -0.1778 -0.2593 0.0844 -0.4432 -0.0427 -0.2371 0.2657 -0.0217 -0.1104 190 0 188 2 -0.7129 176.26 0.000 0 31 0 1.445 "" "" "" "" "" "" "" 22 16 0.31105 22 8 0 0.021 1.3e+02 0 0 0.961 0.33 0.18 0.44 0.84 -84.998 23.025 -22.439 -39.479 0 189 731.3 1.43 511.526 18.527170 0.003478 22 298.8 12.57 23.771 19.149979 0.045759 21 595.5 12.52 47.584 17.810644 0.023128 0 0 0 0 0 1.223 1.339335 0.622808 0.716526 "" "" 0 "" "" "" 207.7217335266 2.4167346791 103.1675039346 -17.1257042663 114881026382295776 "" "" "" 18.527170 0.003478 731.3 -0.029 102.63821893961 3.5087 5.73774626289 2.9426 -0.1088 1.3393454399610398 0.051271733052206885
0.069879 0.067443 -0.018289 105.2 "Gaia EDR3 3129430480312979328" 102.64278867540 0.4261 5.73170102309 0.7311 3129430480312979328 1636042515805110273 1112255281 2016.0 1.6863 0.9462 1.7821 0.543 0.528 0.546 -0.125 0.439 -0.1040 0.0592 -0.2924 0.0782 -0.8547 -0.3839 -0.3645 0.4709 0.2058 0.0494 147 0 147 0 0.5696 158.87 0.000 0 95 0 "" 1.3229 0.1375 -0.311 0.235 -0.299 -0.082 -0.135 17 13 1.0655 17 7 0 0.022 1e+02 0 0 1.032 0.49 0.25 0.63 0.81 -79.359 31.579 -23.454 -38.719 0 145 262.7 1.29 203.636 19.638586 0.006002 12 102.6 11.52 8.909 20.310270 0.121902 13 209.9 13.77 15.240 18.942783 0.071344 0 1 0 0 0 1.190 1.367487 0.671684 0.695803 "" "" 0 "" "" "" 207.7291917695 2.4180353404 103.1728163816 -17.1313117635 114871026427788511 "" "" "" 19.639073 0.006004 262.6 -0.065 102.64278631477 8.8743 5.73170157743 7.3149 0.0803 1.36748964740762 0.14124351525348686
0.083271 0.083268 -0.000648 90.4 "Gaia EDR3 3129430510372144896" 102.65869589463 0.3097 5.74934017904 0.5178 3129430510372144896 1636042515805110273 104456279 2016.0 0.9363 0.6505 1.4394 0.669 -0.660 0.408 0.108 0.332 -0.1126 -0.0093 -0.3216 0.1065 -0.8234 -0.3102 -0.3494 0.4425 0.1623 -0.0469 149 0 149 0 -0.5027 141.25 0.000 0 31 0 1.487 "" "" "" "" "" "" "" 17 13 0.73942 17 7 0 0.034 96 0 0 0.968 0.48 0.26 0.62 0.81 -79.256 32.456 -23.324 -38.683 0 149 370.6 1.489 248.948 19.265135 0.005159 14 151.6 9.237 16.407 19.887110 0.066233 15 302.9 5.818 52.056 18.544731 0.021197 0 1 0 2 0 1.226 1.342379 0.621975 0.720404 "" "" 0 "" "" "" 207.7206639146 2.4401499100 103.1876263774 -17.1123032769 114891026587029673 "" "" "" 19.265135 0.005159 370.6 -0.026 102.65869884269 6.6292 5.74933970089 5.5174 -0.0211 1.3423617496349678 0.06954006023516124
0.079477 0.078500 -0.012423 99.0 "Gaia EDR3 3129430510374513280" 102.65390176937 0.3254 5.73756523241 0.4487 3129430510374513280 1636042515805110273 759601473 2016.0 -1.2516 0.5716 -2.1897 1.001 0.576 0.397 -0.819 0.327 -0.2599 0.1697 -0.2962 0.1246 -0.7655 -0.1533 -0.2850 0.2717 0.0730 -0.0760 157 0 157 0 0.5729 167.73 0.000 1.6e-15 95 0 "" 1.4087 0.0916 -0.206 0.267 -0.315 -0.133 -0.180 18 13 0.62069 18 7 0 0.041 1.1e+02 0 0 1.031 0.42 0.31 0.56 0.8 -75.622 33.189 -24.694 -40.036 0 154 375.9 1.375 273.383 19.249823 0.004834 13 163.8 7.537 21.734 19.802640 0.050034 13 337.1 8.018 42.038 18.428574 0.026103 0 0 0 0 0 1.333 1.374067 0.552818 0.821249 "" "" 0 "" "" "" 207.7289927925 2.4305500207 103.1837795796 -17.1244641593 114881026539015555 "" "" "" 19.250237 0.004835 375.7 0.077 102.65389919725 6.4518 5.73756887207 5.3757 -0.0674 1.3740617819385896 0.0564324379601535
0.077049 0.076338 -0.010437 97.8 "Gaia EDR3 3129430510375063808" 102.65172951097 0.6778 5.73955150893 1.1893 3129430510375063808 1636042515805110273 816723752 2016.0 0.5776 1.5285 0.3779 0.379 -0.219 0.873 0.309 0.713 -0.1096 0.0611 -0.2702 0.0601 -0.8609 -0.4016 -0.3099 0.4719 0.1851 0.0215 133 0 130 3 0.6344 148.43 1.066 0.43 95 0 "" 1.2091 0.2229 -0.334 0.243 -0.290 -0.063 -0.162 16 12 1.7208 16 7 0 0.076 9.3 0 0 1.038 0.5 0.32 0.59 0.86 -90.226 41.073 -23.246 -40.114 0 131 156.7 1.275 122.893 20.199510 0.009255 9 46.87 9.262 5.060 21.161333 0.214588 10 188.6 19.58 9.634 19.058819 0.112759 0 0 0 0 0 1.503 2.102514 0.961823 1.140692 "" "" 0 "" "" "" 207.7262387853 2.4295273266 103.1813378812 -17.1226832113 114881026517277891 "" "" "" 20.188909 0.009173 158.3 0.153 102.65173048752 14.1741 5.73955013448 11.8386 0.0570 2.10251697377263 0.24240869809127757
0.089253 0.089198 -0.003108 92.0 "Gaia EDR3 3129430514667635200" 102.66465556239 0.1680 5.74687875590 0.1626 3129430514667635200 1636042515805110273 201363311 2016.0 -0.1760 0.1987 -0.8860 0.945 0.576 0.213 -0.749 0.173 -0.0752 -0.0814 -0.2897 0.1198 -0.4009 0.0828 -0.3253 0.0931 0.0592 -0.1032 194 0 194 0 9.0752 443.24 0.932 8.3 31 0 1.486 "" "" "" "" "" "" "" 22 15 0.30461 22 9 0 0.096 1e+02 0 0 1.499 0.27 0.16 0.37 0.83 -85.706 8.663 -22.589 -39.340 0 192 1230 3.04 404.712 17.962414 0.003846 9 664.5 22.93 28.976 18.282322 0.037574 9 1076 25.71 41.848 17.168419 0.026219 0 1 0 1 0 1.415 1.113903 0.319908 0.793995 "" "" 0 "" "" "" 207.7255554979 2.4443135411 103.1940398632 -17.1142134721 114891026646546727 "" "" "" 17.962414 0.003846 1230 0.187 102.66465298973 3.4606 5.74688208401 2.8234 -0.1102 1.113855400050067 0.045817348751816034
0.086237 0.086227 -0.001328 90.9 "Gaia EDR3 3129430514667637248" 102.66166960206 1.5198 5.74865977713 1.1203 3129430514667637248 1636042515805110273 346613451 2016.0 -2.1358 1.8717 -1.1411 3.588 -3.216 2.069 1.590 1.711 -0.0036 -0.6644 -0.7253 0.4091 -0.1314 -0.0370 -0.3257 0.7364 -0.4961 -0.4618 93 0 93 0 1.2027 106.58 1.891 0.64 95 0 "" 1.7375 0.3856 -0.076 -0.082 -0.164 -0.073 -0.023 11 10 3.556 11 4 0 0.097 3 0 0 1.089 0.44 0.4 0.42 0.94 -121.055 48.311 -18.289 -41.453 0 88 101.2 1.104 91.681 20.673967 0.012159 9 36.2 12.99 2.786 21.441870 0.389653 9 135.8 18.15 7.480 19.415770 0.145208 0 0 0 0 0 1.699 2.026100 0.767902 1.258198 "" "" 0 "" "" "" 207.7226162769 2.4424763555 103.1907742164 -17.1127109493 114891026616708856 "" "" "" 20.664703 0.012061 102.1 0.360 102.66168396697 34.2205 5.74865270883 27.7606 -0.4570 2.026054813326539 0.41582728397896346
0.076863 0.076860 0.000605 89.5 "Gaia EDR3 3129430514667650048" 102.65225541063 0.7196 5.75059376881 0.8462 3129430514667650048 1636042515805110273 304489239 2016.0 0.6747 1.1269 0.5988 1.213 1.199 0.927 -0.187 0.734 0.1047 -0.2321 -0.3210 0.0693 -0.6657 -0.2780 -0.1990 0.4521 -0.0264 -0.0710 155 0 155 0 0.8515 182.49 1.498 0.75 95 0 "" 1.2158 0.2241 -0.233 0.093 -0.143 -0.093 -0.110 18 13 1.4332 18 7 0 0.07 1e+02 0 5 1.047 0.44 0.29 0.57 0.82 -93.812 36.126 -21.655 -40.059 0 155 139.7 1.085 128.707 20.324677 0.008874 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 2 "" "" "" "" "" "" 0 "" "" "" 207.7166316350 2.4350113209 103.1808298126 -17.1116392297 114901026522601216 "" "" "" 20.324677 0.008874 139.7 "" 102.65225005694 15.0734 5.75059460167 11.9379 -0.0522 25.3385422158 ""
0.077179 0.077131 -0.002725 92.0 "Gaia EDR3 3129430514667658880" 102.65252728150 0.6827 5.74726360850 1.1298 3129430514667658880 1636042515805110273 118590846 2016.0 2.7883 1.4322 1.9469 1.593 1.432 0.932 -0.698 0.743 -0.1946 0.0684 -0.0217 -0.0940 -0.8404 -0.4164 -0.1926 0.4052 0.1723 -0.2188 140 0 140 0 0.0959 152.89 0.000 0 95 0 "" 1.0390 0.2157 -0.315 0.303 -0.311 -0.178 -0.103 16 11 1.653 16 6 0 0.031 1.4e+02 0 0 1.003 0.47 0.43 0.63 0.81 -97.080 39.736 -20.943 -39.991 0 139 158.3 1.195 132.430 20.188745 0.008649 14 64.24 12.02 5.343 20.818958 0.203214 14 161 9.574 16.820 19.230577 0.064660 0 0 0 0 0 1.423 1.588381 0.630213 0.958168 "" "" 0 "" "" "" 207.7197238093 2.4337389813 103.1814293228 -17.1149308629 114891026525497199 "" "" "" 20.186454 0.008633 158.6 0.142 102.65252088442 14.9390 5.74726670929 12.1503 -0.1715 1.5883995847691281 0.2132492051165219
0.073597 0.073371 -0.005755 94.5 "Gaia EDR3 3129430514667672832" 102.64874807384 1.4378 5.74423456831 1.2158 3129430514667672832 1636042515805110273 671163199 2016.0 "" "" "" "" "" "" "" "" 0.2927 "" "" "" "" "" "" "" "" "" 78 0 78 0 1.0241 85.34 0.000 0 3 0 "" "" "" "" "" "" "" "" 9 8 5.3518 9 1 0 0.066 1.0e+02 0 0 "" 0.19 0.4 0.32 0.79 -114.840 34.490 -19.334 -42.533 0 78 111.3 1.526 72.966 20.570833 0.015133 6 60.1 13.61 4.414 20.891440 0.245999 8 128.2 8.285 15.474 19.478155 0.070269 0 0 0 0 0 1.691 1.413284 0.320606 1.092678 "" "" 0 "" "" "" 207.7207141768 2.4290129595 103.1778001162 -17.1182900479 114891026487753535 "" "" "" 20.570833 0.015133 111.3 0.431 102.64874807384 1.4378 5.74423456831 1.2158 0.2927 1.4132708808789936 0.2558377681181114
0.082279 0.082269 0.001249 89.1 "Gaia EDR3 3129430514670554496" 102.65769183296 0.4650 5.75123754150 0.7621 3129430514670554496 1636042515805110273 1541263295 2016.0 -1.4055 0.9934 -1.4148 1.337 0.818 0.581 -1.058 0.495 -0.1156 0.0056 -0.2567 0.1303 -0.8219 -0.0037 -0.0875 0.0915 -0.1207 -0.0352 150 0 150 0 0.3505 158.59 0.817 0.46 31 0 1.487 "" "" "" "" "" "" "" 17 13 0.99187 17 6 0 0.042 0.79 0 0 1.018 0.49 0.26 0.61 0.8 -78.031 30.257 -22.714 -39.177 0 150 227.6 1.343 169.490 19.794270 0.006973 13 92.14 7.134 12.916 20.427458 0.084109 14 199.7 8.542 23.382 18.996807 0.046589 0 0 0 0 0 1.282 1.430651 0.633188 0.797462 "" "" 0 "" "" "" 207.7185178522 2.4401221914 103.1864043932 -17.1105049357 114901026576881980 "" "" "" 19.794270 0.006973 227.6 0.020 102.65768818059 9.4192 5.75124224425 8.0263 -0.0408 1.430669765593759 0.0961500083501001
0.081368 0.081363 -0.000918 90.6 "Gaia EDR3 3129430514672190976" 102.65678036154 1.4439 5.74906981971 1.6123 3129430514672190976 1636042515805110273 1783511578 2016.0 "" "" "" "" "" "" "" "" -0.0236 "" "" "" "" "" "" "" "" "" 75 0 75 0 0.8565 79.90 2.267 0.57 3 0 "" "" "" "" "" "" "" "" 9 8 15.974 9 2 1 0.21 94 0 0 "" 0.19 0.54 0.17 0.97 -136.198 49.214 -10.687 -40.809 0 74 94.46 1.629 57.976 20.749220 0.018929 7 27.08 9.039 2.995 21.757126 0.362500 7 137.7 9.962 13.821 19.400707 0.078649 0 0 0 0 0 1.744 2.356419 1.007906 1.348513 "" "" 0 "" "" "" 207.7200381109 2.4383293003 103.1856663046 -17.1127463297 114891026567909353 "" "" "" 20.749220 0.018929 94.46 0.359 102.65678036154 1.4439 5.74906981971 1.6123 -0.0236 2.3564026063023356 0.3709342625027699
0.084356 0.084187 -0.005350 93.6 "Gaia EDR3 3129430514672398720" 102.65961801796 9.6161 5.74463781738 10.5769 3129430514672398720 1636042515805110273 1547890271 2016.0 "" "" "" "" "" "" "" "" -0.9540 "" "" "" "" "" "" "" "" "" 44 0 44 0 0.6839 44.62 2.005 0.33 3 0 "" "" "" "" "" "" "" "" 5 5 44.449 5 2 0 0.24 31 0 0 "" 0.23 0.97 0.26 0.9 -148.925 46.712 -27.664 -43.160 0 43 84.96 2.013 42.210 20.864330 0.025870 5 25.76 6.681 3.855 21.811323 0.281629 4 114.6 4.839 23.672 19.600344 0.046022 0 0 0 0 0 1.652 2.210980 0.946993 1.263987 "" "" 0 "" "" "" 207.7252738298 2.4388303744 103.1890311611 -17.1169023504 114891026596343998 "" "" "" 20.864330 0.025870 84.96 0.287 102.65961801796 9.6161 5.74463781738 10.5769 -0.9540 2.210991010235322 0.28536107390457766
0.076636 0.076635 0.000146 89.9 "Gaia EDR3 3129430514672699776" 102.65202954195 0.2240 5.75013476780 0.2295 3129430514672699776 1636042515805110273 1472372180 2016.0 0.5962 0.2998 1.9889 0.403 0.269 0.287 0.300 0.237 0.0638 -0.2015 -0.2389 0.0761 -0.4803 -0.0763 -0.2004 0.2894 -0.0413 -0.0655 193 0 193 0 0.0234 195.63 0.000 0 95 0 "" 1.4064 0.0638 -0.059 0.002 -0.159 -0.145 -0.068 22 16 0.41153 22 8 0 0.026 1.3e+02 0 0 0.999 0.34 0.18 0.46 0.83 -85.276 21.610 -22.076 -39.342 0 193 505.1 1.602 315.201 18.928902 0.004411 19 216.7 12.29 17.629 19.499004 0.061650 20 488 13.15 37.117 18.026909 0.029495 0 12 0 13 0 1.395 1.472096 0.570103 0.901993 "" "" 0 "" "" "" 207.7169386608 2.4346025524 103.1806394316 -17.1121168064 114901026520360639 "" "" "" 18.928154 0.004409 505.5 0.128 102.65202834145 4.6527 5.75013343234 3.8477 -0.0628 1.4720824936051358 0.06834310779549944
0.084456 0.084170 -0.006950 94.7 "Gaia EDR3 3129430514672700672" 102.65960107306 0.1114 5.74303767180 0.1389 3129430514672700672 1636042515805110273 384513473 2016.0 -0.0334 0.1757 -0.1903 1.117 0.228 0.138 -1.093 0.111 -0.2727 0.1805 -0.2625 0.0918 -0.6979 -0.0760 -0.2425 0.1984 0.0124 -0.1113 169 0 169 0 -1.5993 142.40 0.000 0 31 0 1.393 "" "" "" "" "" "" "" 19 13 0.19836 19 7 0 0.034 1.1e+02 0 0 0.911 0.44 0.25 0.56 0.81 -69.550 28.618 -26.021 -39.723 0 167 1646 2.121 775.935 17.646511 0.003090 4 603.1 27.04 22.307 18.387547 0.048753 5 1647 39.95 41.224 16.706247 0.026607 0 0 0 0 0 1.367 1.681299 0.741035 0.940264 "" "" 0 "" "" "" 207.7266928458 2.4380882231 103.1891663193 -17.1184973629 114891026596182162 "" "" "" 17.646511 0.003090 1646 0.075 102.65960005274 2.2369 5.74304253042 1.8182 -0.1072 1.6813235073181367 0.055540409519819534
0.084371 0.084018 -0.007708 95.2 "Gaia EDR3 3129430514672701440" 102.65944870757 0.0253 5.74227955419 0.0235 3129430514672701440 1636042515805110273 1103314397 2016.0 0.3422 0.0274 12.4747 2.195 -2.163 0.033 0.373 0.026 -0.0454 -0.0598 -0.3652 0.0726 -0.2911 0.0553 -0.4138 0.0616 0.0229 0.0041 184 0 183 1 -1.0989 162.87 0.000 0 31 0 1.522 "" "" "" "" "" "" "" 21 15 0.046982 21 9 0 0.012 1.3e+02 0 0 0.940 0.26 0.16 0.35 0.83 -74.891 0.784 -23.103 -38.658 0 181 2.152e+04 11.74 1833.879 14.855089 0.002818 19 1.083e+04 46.35 233.754 15.251634 0.005418 18 1.568e+04 54.35 288.508 14.259602 0.005333 1 9 0 9 0 1.232 0.992032 0.396544 0.595488 "" "" 0 "" "" "" 207.7272998279 2.4376086770 103.1890807109 -17.1192661486 114891026594621205 "" "" 479084666 14.855089 0.002818 2.152e+04 0.016 102.65945836837 0.5388 5.74227789567 0.4334 -0.0024 0.9920707570163145 0.007603045035728164
0.081442 0.081154 -0.006841 94.8 "Gaia EDR3 3129430514672702336" 102.65656971967 0.3386 5.74314694512 0.5672 3129430514672702336 1636042515805110273 989276664 2016.0 -1.4683 0.7313 -2.0077 2.046 -1.640 0.474 1.222 0.382 -0.2055 0.0598 -0.0685 0.0261 -0.8393 -0.3348 -0.2524 0.4020 0.1762 -0.2694 156 0 156 0 1.4097 181.37 0.000 0 95 0 "" 1.5693 0.1025 -0.257 0.269 -0.310 -0.196 -0.083 18 13 0.82422 18 7 0 0.03 1.0e+02 0 0 1.080 0.49 0.29 0.65 0.8 -85.077 33.477 -22.905 -39.317 0 147 369.4 1.432 258.004 19.268703 0.005030 14 130.5 4.868 26.817 20.049242 0.040583 15 307.7 14.3 21.521 18.527610 0.050592 0 0 0 1 0 1.186 1.521631 0.780539 0.741093 "" "" 0 "" "" "" 207.7252235877 2.4354511394 103.1860130908 -17.1186636369 114891026565872247 "" "" "" 19.267318 0.005026 369.8 -0.086 102.65657704749 7.6150 5.74314151423 6.2837 -0.2331 1.5216543428384028 0.06485758426953854
0.077899 0.077782 -0.004258 93.1 "Gaia EDR3 3129430514672702592" 102.65318173368 4.2363 5.74573105889 4.0062 3129430514672702592 1636042515805110273 1284987310 2016.0 "" "" "" "" "" "" "" "" -0.7594 "" "" "" "" "" "" "" "" "" 44 0 43 1 -0.1562 36.01 2.318 0.33 3 0 "" "" "" "" "" "" "" "" 5 5 45.752 5 1 0 0.46 94 0 0 "" 0.47 0.62 0.48 0.97 -110.118 48.154 -20.867 -41.684 0 44 90.59 2.48 36.536 20.794636 0.029844 5 55.27 7.758 7.123 20.982395 0.152444 5 110.7 15.61 7.091 19.637877 0.153153 0 0 0 0 0 1.832 1.344519 0.187759 1.156759 "" "" 0 "" "" "" 207.7213863861 2.4336226017 103.1822540177 -17.1163976649 114891026531725327 "" "" "" 20.794636 0.029844 90.59 0.579 102.65318173368 4.2363 5.74573105889 4.0062 -0.7594 1.3444783562894536 0.2160985060960083
0.081533 0.080894 -0.010188 97.2 "Gaia EDR3 3129430514672704768" 102.65630855105 0.2986 5.73980015925 0.3986 3129430514672704768 1636042515805110273 446664093 2016.0 0.8734 0.5051 1.7293 0.707 -0.643 0.361 0.295 0.296 -0.2879 0.1859 -0.2937 0.1324 -0.7471 -0.1323 -0.2880 0.2651 0.0614 -0.0857 157 0 157 0 -0.1481 161.29 0.000 0 95 0 "" 1.2631 0.0862 -0.217 0.258 -0.325 -0.143 -0.145 18 13 0.55114 18 7 0 0.045 1.1e+02 0 0 0.989 0.41 0.32 0.54 0.8 -75.567 33.996 -24.823 -40.125 0 154 428.1 1.481 289.160 19.108380 0.004657 17 175.1 14.88 11.769 19.730398 0.092297 15 372.1 9.575 38.868 18.321096 0.028188 0 1 0 0 0 1.278 1.409302 0.622019 0.787283 "" "" 0 "" "" "" 207.7280893608 2.4336988079 103.1860616812 -17.1220201746 114881026563108232 "" "" "" 19.108392 0.004657 428.1 0.019 102.65631142223 5.8782 5.73979884696 4.8691 -0.0792 1.4092884210202534 0.09650338280519308
0.122863 0.120044 -0.026170 102.3 "Gaia EDR3 3129430544734386304" 102.69565169196 0.3043 5.72381112599 0.4883 3129430544734386304 1636042515805110273 479384911 2016.0 0.9632 0.6239 1.5440 3.553 0.022 0.352 -3.553 0.323 -0.2676 0.0587 -0.1628 0.2396 -0.8020 -0.2021 -0.1754 0.3938 0.0513 -0.2886 150 0 150 0 -0.8021 141.54 0.000 0 95 0 "" 1.2721 0.0928 -0.218 0.214 -0.292 -0.112 -0.181 17 13 0.66001 17 6 0 0.091 98 0 0 0.951 0.51 0.44 0.62 0.85 -99.260 41.327 -19.909 -40.243 0 150 393.4 1.885 208.760 19.200220 0.005886 13 157 28.44 5.519 19.848835 0.196736 11 396.1 12.63 31.352 18.253391 0.034836 0 0 0 0 0 1.406 1.595444 0.648615 0.946829 "" "" 0 "" "" "" 207.7601498422 2.4613048339 103.2283818682 -17.1343668078 114861026956669056 "" "" "" 19.197830 0.005876 394.3 0.124 102.69565159273 5.6930 5.72382691868 5.2702 -0.2752 1.5954788257020667 0.19980450948671558
0.132315 0.130595 -0.021264 99.2 "Gaia EDR3 3129430549027330688" 102.70625704715 9.2409 5.72871481784 10.7265 3129430549027330688 1636042515805110273 1340962156 2016.0 "" "" "" "" "" "" "" "" -0.9807 "" "" "" "" "" "" "" "" "" 68 0 67 1 1.3651 77.70 1.843 0.33 3 0 "" "" "" "" "" "" "" "" 8 7 31.233 9 2 0 0.03 19 0 0 "" 0.35 0.72 0.48 0.91 -120.832 44.162 -26.188 -43.386 0 67 97.76 1.77 55.244 20.711998 0.019846 5 67.75 12.99 5.215 20.761267 0.208223 8 98.32 8.026 12.251 19.766256 0.088704 0 0 0 0 0 1.699 0.995010 0.049269 0.945742 "" "" 0 "" "" "" 207.7605767430 2.4729331677 103.2389082904 -17.1285179693 114871027063274904 "" "" "" 20.711998 0.019846 97.76 0.482 102.70625704715 9.2409 5.72871481784 10.7265 -0.9807 0.9950112470044239 0.22633074193844938
0.133290 0.130487 -0.027189 101.8 "Gaia EDR3 3129430549027348352" 102.70614731839 0.3393 5.72279060622 0.5325 3129430549027348352 1636042515805110273 1476307508 2016.0 -0.2885 0.6940 -0.4158 1.401 -0.838 0.405 -1.123 0.356 -0.2170 0.1178 -0.0621 0.0958 -0.8141 -0.2708 -0.1573 0.3594 0.0841 -0.1345 183 0 182 1 0.1852 187.16 0.000 0 95 0 "" 1.4059 0.1071 -0.274 0.260 -0.298 -0.118 -0.203 21 14 0.74078 21 7 0 0.054 2 0 9 1.008 0.45 0.31 0.56 0.83 -80.053 36.407 -23.068 -39.317 0 174 295.4 1.474 200.384 19.511520 0.006079 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" 207.7658093700 2.4701441294 103.2393620873 -17.1344272958 "" "" "" "" 19.511520 0.006079 295.4 "" 102.70615106088 6.5084 5.72279559535 5.8025 -0.1126 25.3385422158 ""
0.123599 0.121203 -0.024222 101.3 "Gaia EDR3 3129430549030287872" 102.69681678861 2.6134 5.72575895025 3.0375 3129430549030287872 1636042515805110273 1747423205 2016.0 "" "" "" "" "" "" "" "" -0.6622 "" "" "" "" "" "" "" "" "" 59 0 59 0 1.3842 68.91 3.535 1.2 3 0 "" "" "" "" "" "" "" "" 7 7 26.976 7 3 2 0.077 1.6e+02 0 0 "" 0.3 0.71 0.36 0.93 -113.109 47.533 -26.376 -42.083 0 59 101.8 1.788 56.922 20.668385 0.019272 0 "" "" "" "" "" 0 "" "" "" "" "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" 207.7589403488 2.4632225900 103.2294034325 -17.1323210953 "" "" "" "" 20.668385 0.019272 101.8 "" 102.69681678861 2.6134 5.72575895025 3.0375 -0.6622 25.3385422158 ""
0.133489 0.130789 -0.026712 101.5 "Gaia EDR3 3129430549032426112" 102.70645073769 0.0512 5.72326753607 0.0571 3129430549032426112 1636042515805110273 1061465518 2016.0 0.6255 0.0745 8.3982 1.815 -0.089 0.066 -1.812 0.055 -0.1447 -0.0510 -0.0687 0.1522 -0.5432 -0.0622 -0.1401 0.3515 -0.0501 -0.2598 194 0 193 1 -2.1078 156.16 0.000 0 31 0 1.457 "" "" "" "" "" "" "" 22 15 0.098478 22 7 0 0.047 1e+02 0 0 0.892 0.4 0.24 0.51 0.83 -82.202 32.255 -22.116 -39.326 0 191 4571 3.15 1451.140 16.537410 0.002855 20 1965 15.94 123.235 17.105200 0.009242 20 3791 16.43 230.679 15.801019 0.006036 0 12 0 12 0 1.259 1.304181 0.567789 0.736392 "" "" 0 "" "" "" 207.7655214248 2.4706297748 103.2396309952 -17.1339247277 114861027064588388 "" "" 479084849 16.537410 0.002855 4571 0.012 102.70645113324 1.0611 5.72327559117 0.8896 -0.2596 1.304180030553976 0.011038093133630234
0.125738 0.123842 -0.021750 100.0 "Gaia EDR3 3129430549032426752" 102.69947032202 0.0986 5.72823009898 0.1075 3129430549032426752 1636042515805110273 680059388 2016.0 0.1656 0.1384 1.1964 0.347 -0.007 0.129 0.347 0.108 -0.1847 -0.1375 -0.1711 0.2604 -0.4913 0.0397 -0.2047 0.3653 -0.1209 -0.3767 182 0 181 1 2.4912 235.96 0.398 2.6 31 0 1.452 "" "" "" "" "" "" "" 21 15 0.20049 21 7 0 0.067 1e+02 0 0 1.134 0.39 0.3 0.52 0.82 -90.164 35.642 -20.102 -39.450 0 179 2179 2.546 855.776 17.341637 0.003033 17 917.1 12.56 73.013 17.932480 0.015130 16 1804 13.38 134.870 16.607286 0.008893 0 1 0 0 0 1.249 1.325193 0.590843 0.734350 "" "" 0 "" "" "" 207.7579377900 2.4666974189 103.2319181108 -17.1296187345 114871026994804347 "" "" 479084824 17.341637 0.003033 2179 -0.001 102.69947035223 2.0767 5.72822855792 1.7589 -0.3830 1.3251726424422685 0.017550077212169665
