EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 5515991245164191104,0.140433,-0.14894,124.91963217551,-47.93875544729,0.2273,0.0263,-3.904,0.029,5.923,0.031,15.386841,0.002774,0.953734,0.0069965465946636544
Gaia EDR3 5515991249463862016,0.139022,-0.149845,124.91753047985,-47.93966468756,0.3673,0.3419,-3.446,0.352,5.331,0.385,19.825293,0.00491,1.64982,0.0839342514968751
Gaia EDR3 5515991249463863936,0.136949,-0.149677,124.91443546111,-47.93950176093,0.2922,0.1308,-1.635,0.14,3.088,0.155,18.635172,0.00335,1.315153,0.03136269640347122
Gaia EDR3 5515991249467383168,0.140423,-0.149337,124.91961952475,-47.93915219875,0.5152,0.1698,-2.658,0.254,2.876,0.169,18.41727,0.003768,,
Gaia EDR3 5515991249467384832,0.137564,-0.14794,124.91534673221,-47.9377630073,0.4655,0.0158,-4.34,0.017,3.434,0.019,14.333471,0.002762,1.224234,0.004902073626437594
Gaia EDR3 5515991249467385856,0.134915,-0.147963,124.91139261219,-47.93779358255,0.0849,0.1454,-2.584,0.151,3.488,0.162,18.754427,0.003359,1.359163,0.029544532304274954
Gaia EDR3 5515991279523937664,0.140183,-0.146773,124.91925122272,-47.93658924239,-0.2038,0.6787,-2.397,0.621,2.464,0.675,20.397856,0.007579,1.107521,0.15385891167037133
Gaia EDR3 5515991279523945856,0.14935,-0.14407,124.93292130616,-47.93386062514,0.2678,0.159,-2.006,0.168,4.471,0.187,18.892864,0.003502,1.569151,0.045967818873953493
Gaia EDR3 5515991279523945984,0.144963,-0.144328,124.92637540111,-47.9341311263,0.5965,0.1965,-3.493,0.206,5.335,0.21,19.006464,0.003673,1.32827,0.039604344296359804
Gaia EDR3 5515991279523958912,0.149794,-0.140798,124.93357019756,-47.93058727215,0.635,0.2287,-3.941,0.242,3.418,0.253,19.314747,0.003851,1.465334,0.07161198744686183
Gaia EDR3 5515991279523969024,0.148076,-0.138363,124.93099630435,-47.92815742745,0.1771,0.2381,-1.692,0.253,3.486,0.283,19.361917,0.003936,1.257412,0.05001584137127014
Gaia EDR3 5515991279533413888,0.144467,-0.146789,124.92564504731,-47.93659362621,-0.2271,0.2211,-1.725,0.224,3.53,0.246,19.325575,0.003933,1.187101,0.045855250697387086
Gaia EDR3 5515991283823584000,0.149972,-0.144163,124.93385064873,-47.93395150937,-0.3377,0.4936,-0.497,0.507,3.737,0.601,20.247534,0.006803,1.605654,0.3112861102239482
Gaia EDR3 5515991283823584256,0.148967,-0.144026,124.93235037764,-47.93381789798,,,,,,,20.869118,0.018581,,
Gaia EDR3 5515991283823595520,0.140288,-0.145861,124.91940392915,-47.9356766686,-0.5222,0.4571,-3.592,0.478,6.283,0.509,20.140268,0.006733,2.249102,0.13311539781141135
Gaia EDR3 5515991283823598208,0.140743,-0.149334,124.92009730212,-47.93914910089,0.4389,0.6404,-3.33,0.723,4.462,1.055,20.18699,0.009347,,
Gaia EDR3 5515991283824278016,0.139407,-0.143975,124.91808162605,-47.93379287103,,,,,,,20.911764,0.018243,2.108715,0.25053716761919786
Gaia EDR3 5515991283824278400,0.142198,-0.144433,124.92224914793,-47.93424373925,,,,,,,20.972696,0.017112,0.729162,0.4657710359231602
Gaia EDR3 5515991283824279680,0.148888,-0.145647,124.93223859699,-47.93543895608,1.5953,1.6924,-0.962,1.4,10.573,3.044,20.85963,0.016136,0.610908,0.2856749178222106
Gaia EDR3 5515991283824280832,0.14684,-0.148347,124.92919312141,-47.93814519803,1.0938,1.1573,-2.494,1.082,0.813,2.429,20.762703,0.011789,1.154404,0.24020952093726372
Gaia EDR3 5515991283827118080,0.147971,-0.149506,124.93088667468,-47.93930070965,0.0944,0.2123,-4.537,0.216,4.64,0.231,19.253674,0.003856,1.401388,0.04651927689082726
Gaia EDR3 5515991283827187072,0.148098,-0.134836,124.93101365742,-47.92463036912,0.6097,0.4018,-2.263,0.439,4.963,0.452,19.946419,0.005414,1.378067,0.11625460011504413
Gaia EDR3 5515991283827187328,0.143283,-0.141822,124.92385732346,-47.9316293763,0.7321,0.5563,-2.59,0.519,2.89,0.664,20.312037,0.00663,1.355087,0.12930839002643366
Gaia EDR3 5515991283829740288,0.147648,-0.133992,124.93033849734,-47.92378729547,1.1407,0.585,-4.344,0.551,-6.593,0.641,20.19574,0.006081,2.264658,0.2723528961609009
Gaia EDR3 5515991386903293952,0.14945,-0.129692,124.93300923172,-47.91948276376,-0.3163,0.8191,-3.271,0.699,5.859,0.814,20.511602,0.008329,1.418152,0.20567102348978963
Gaia EDR3 5515991623121317120,0.123086,-0.148285,124.89373593976,-47.93814460541,0.5822,0.4169,-3.112,0.392,3.927,0.486,20.009274,0.005481,1.195515,0.10327756479460812
Gaia EDR3 5515991623121327744,0.119871,-0.146353,124.88893012526,-47.93622005722,-0.1479,0.1475,-1.845,0.161,2.273,0.164,17.056944,0.003684,0.85215,0.010524846196893175
Gaia EDR3 5515991627421469824,0.118812,-0.148709,124.88735785512,-47.93857851809,0.3614,0.5861,-1.554,0.509,1.619,0.598,20.280468,0.007159,1.427055,0.14080646646731565
Gaia EDR3 5515991627421470208,0.122419,-0.149954,124.8927469181,-47.93981503118,0.7568,0.9415,-1.815,1.011,3.875,1.664,20.710428,0.01229,1.154259,0.24641862009872278
Gaia EDR3 5515991657481063040,0.102015,-0.148916,124.86228534759,-47.93882114872,0.172,0.0619,-3.001,0.067,3.047,0.071,17.174698,0.002865,1.294533,0.01075093250180032
Gaia EDR3 5515991657482621952,0.102834,-0.147527,124.86350405151,-47.93743131101,0.1847,0.2397,-1.901,0.247,2.599,0.253,19.472557,0.00409,1.089727,0.05789416000739229
Gaia EDR3 5515991661780774528,0.100736,-0.149272,124.86037858784,-47.9391802169,0.3984,0.533,-1.999,0.494,2.17,0.537,20.195812,0.006161,1.201469,0.11852078152667112
Gaia EDR3 5515991661781207424,0.10498,-0.146517,124.86670530822,-47.93641647461,-0.2755,0.5624,-2.413,0.625,4.077,0.579,20.270618,0.006262,1.355492,0.15947886646096518
Gaia EDR3 5515991661784263680,0.102587,-0.145544,124.8631292683,-47.93544806448,0.4404,0.0882,-1.325,0.098,3.586,0.1,18.093334,0.002999,1.29483,0.021931639881692336
Gaia EDR3 5515991661784264832,0.101045,-0.147361,124.86083304776,-47.93726811717,0.2661,0.1208,-5.031,0.134,2.657,0.142,18.589893,0.003205,1.403709,0.03735676349374916
Gaia EDR3 5515991691840796544,0.114325,-0.147883,124.8806572815,-47.93776254824,0.5914,0.254,-5.357,0.27,4.581,0.273,19.45947,0.004247,1.439514,0.07288601241094818
Gaia EDR3 5515991691840799872,0.11589,-0.147101,124.88299145719,-47.93697769322,0.2956,0.1784,-2.977,0.189,3.92,0.183,19.0205,0.003726,1.252712,0.056610808061776555
Gaia EDR3 5515991691840947456,0.115962,-0.135093,124.88305849484,-47.92496924568,0.097,0.0505,-2.019,0.054,3.927,0.056,17.006437,0.00285,1.696873,0.011032009038636551
Gaia EDR3 5515991691842369280,0.112982,-0.135238,124.87861122754,-47.92512031627,0.3723,0.1169,-4.811,0.126,6.586,0.13,18.41565,0.003125,1.72114,0.02921424727886315
Gaia EDR3 5515991696140485760,0.118345,-0.143525,124.88664390943,-47.93339562476,0.4311,0.1806,-2.95,0.192,5.969,0.199,18.821985,0.00367,1.507412,0.08335441815412235
Gaia EDR3 5515991696140490112,0.116545,-0.146846,124.88396794252,-47.9367212017,0.0983,0.2694,-1.943,0.272,3.554,0.274,19.555187,0.004469,1.334274,0.10822619714463179
Gaia EDR3 5515991696140495232,0.112851,-0.145493,124.87844926087,-47.93537621376,0.3733,0.2121,-1.602,0.216,2.695,0.219,19.225399,0.004039,0.874598,0.06654290658633943
Gaia EDR3 5515991696140498432,0.110912,-0.145819,124.87555599732,-47.93570596841,-0.1028,0.1549,-1.761,0.169,4.04,0.169,18.828518,0.003411,1.234406,0.0369485078117312
Gaia EDR3 5515991696140939904,0.11565,-0.136474,124.88259746847,-47.92635065766,-0.1177,1.8804,-6.076,1.641,-2.67,2.001,20.855007,0.016128,2.538973,0.42290480787505
Gaia EDR3 5515991696140944768,0.118028,-0.1431,124.88616873373,-47.93297142099,0.0764,0.1783,-2.581,0.215,6.302,0.193,18.819086,0.003472,1.576191,0.13048581059217948
Gaia EDR3 5515991696140945408,0.115751,-0.144672,124.88277573449,-47.93454876941,0.1974,0.7594,-2.129,0.751,5.692,0.689,20.525246,0.00803,1.528189,0.17056279060343074
Gaia EDR3 5515991696141134208,0.109318,-0.140859,124.87316248365,-47.93074928967,0.6649,0.8396,0.418,0.887,1.764,0.894,20.690735,0.009505,1.287521,0.18903953144391955
Gaia EDR3 5515991696141321600,0.118181,-0.145155,124.88640352935,-47.93502573103,,,,,,,20.800825,0.012884,1.900623,0.2543627503431546
Gaia EDR3 5515991696142610560,0.110258,-0.145029,124.87457796371,-47.93491716907,,,,,,,20.946585,0.019522,1.086422,0.5212093202885622
Gaia EDR3 5515991696143992064,0.11938,-0.142251,124.8881837066,-47.93211907363,0.4354,0.013,-5.423,0.014,4.566,0.015,12.948237,0.00276,1.550427,0.004780556259068573
Gaia EDR3 5515991696143993600,0.116473,-0.142309,124.88384598429,-47.93218400179,0.1462,0.1394,-1.199,0.151,2.492,0.156,18.754744,0.003493,1.607193,0.048786643888239965
Gaia EDR3 5515991696143993728,0.113725,-0.138097,124.87972936527,-47.92797856055,0.1061,0.1824,-1.864,0.193,4.417,0.198,19.10514,0.003632,1.645046,0.04758176985229743
Gaia EDR3 5515991696143996160,0.110029,-0.137902,124.87421356252,-47.92779096871,0.8719,0.2599,0.776,0.273,2.091,0.285,19.515398,0.004182,1.995106,0.08094639728121361
Gaia EDR3 5515991696143996416,0.114749,-0.145896,124.88128435225,-47.93577443658,0.3817,0.0867,-4.395,0.096,1.752,0.094,17.937141,0.002982,1.290373,0.017800864278871675
Gaia EDR3 5515991696143996672,0.110298,-0.139943,124.87462092946,-47.92983200565,,,,,,,18.643866,0.014245,1.388473,0.026997770805347772
Gaia EDR3 5515991696143997056,0.112207,-0.14571,124.87748919451,-47.93559447898,0.0431,0.0347,-2.12,0.037,3.386,0.039,16.234604,0.002794,1.547783,0.006580115393937341
Gaia EDR3 5515991696143997568,0.110942,-0.143758,124.87559533869,-47.93364494928,0.3343,0.0311,-3.63,0.033,6.478,0.034,15.979395,0.002792,1.491498,0.006057119980810706
Gaia EDR3 5515991696143998464,0.110319,-0.147321,124.87467616621,-47.93720947472,0.2396,0.1625,-2.669,0.176,3.16,0.172,18.944077,0.003466,1.047394,0.04200556331713317
Gaia EDR3 5515991696143999872,0.105955,-0.146018,124.86815842291,-47.93591606831,0.9724,0.1734,-5.891,0.178,0.392,0.19,19.021341,0.003551,2.065641,0.06070158034914931
Gaia EDR3 5515991696146585984,0.11363,-0.14025,124.87959466193,-47.93013112574,0.3714,0.0885,-3.042,0.098,2.4,0.101,17.761257,0.003011,1.350059,0.012836832920081065
Gaia EDR3 5515991760557351552,0.086863,-0.144642,124.83965779318,-47.93457507682,1.9026,0.0105,-11.721,0.011,29.891,0.012,9.127706,0.002761,1.496687,0.004761240055494796
Gaia EDR3 5515991764860010880,0.086463,-0.149088,124.83907233567,-47.93902190859,0.4649,0.2953,-2.785,0.31,2.318,0.315,19.703312,0.004637,1.945061,0.12105510126047746
Gaia EDR3 5515991764860421760,0.088837,-0.147024,124.84261037007,-47.93695362801,0.903,0.4544,-10.03,0.411,6.872,0.477,19.927008,0.005918,1.835388,0.16503103144388093
Gaia EDR3 5515991764862188544,0.085061,-0.146791,124.83697350855,-47.93672719449,,,,,,,20.824419,0.013589,0.814779,0.24441975708809144
Gaia EDR3 5515991799220160000,0.071123,-0.148867,124.81617332854,-47.93882448259,0.4668,1.117,-2.149,0.996,3.878,1.204,20.709337,0.011526,1.06757,0.24643634636583428
Gaia EDR3 5515991829279826688,0.080819,-0.131304,124.83060539587,-47.92124707285,0.4151,0.1412,-3.322,0.161,6.827,0.169,18.804129,0.003352,1.26692,0.04157449602211762
Gaia EDR3 5515991829281318528,0.077255,-0.141329,124.82530984026,-47.93127733987,0.6722,0.5255,-2.028,0.486,3.091,0.544,20.175392,0.006613,1.585974,0.12367456177964156
Gaia EDR3 5515991829281322240,0.082044,-0.135488,124.8324435714,-47.92542933432,0.5464,0.4234,-4.552,0.388,5.697,0.444,20.049786,0.005618,1.693691,0.14101489260240674
Gaia EDR3 5515991833579493248,0.079987,-0.146169,124.82939901886,-47.93611365756,0.5256,0.1104,-8.354,0.116,9.137,0.114,18.232407,0.003138,1.435453,0.03166188605723981
Gaia EDR3 5515991833579502592,0.075517,-0.149579,124.82273446234,-47.93952948677,-0.0215,0.2324,-0.155,0.237,2.66,0.254,19.24824,0.003957,1.403267,0.06572127171993214
Gaia EDR3 5515991833579892352,0.079918,-0.136687,124.82927326405,-47.9266318158,-0.2837,0.5973,-1.345,0.539,1.46,0.672,20.33903,0.00695,1.411798,0.10753340522273538
Gaia EDR3 5515991833580089344,0.079527,-0.146453,124.82871171821,-47.93639833752,0.8433,1.0329,-2.929,0.995,0.56,1.363,20.644274,0.010428,,
Gaia EDR3 5515991833582962560,0.0824,-0.138499,124.83298247606,-47.92843903432,0.1338,0.0891,-1.581,0.094,2.113,0.098,17.986748,0.003035,1.05245,0.019060349004012656
Gaia EDR3 5515991833582964352,0.080061,-0.145027,124.82950553463,-47.93497151697,0.7805,0.0347,-2.015,0.036,-1.676,0.038,16.152258,0.002793,1.095632,0.006187653584270884
Gaia EDR3 5515991833582964864,0.080858,-0.148342,124.83070332862,-47.93828469881,0.1698,0.0231,-2.706,0.024,3.925,0.025,15.222537,0.002781,1.939661,0.005448310443681607
Gaia EDR3 5515991833582966400,0.073025,-0.142504,124.81899908738,-47.93245809213,0.5972,0.0529,-4.759,0.057,9.623,0.059,17.087965,0.002855,1.197928,0.0105175365105054
Gaia EDR3 5515991833582966784,0.073232,-0.143936,124.81931034199,-47.93388974449,0.173,0.0582,-4.051,0.062,3.662,0.065,17.2477,0.002864,1.255783,0.012045712116724625
Gaia EDR3 5515991833582966912,0.075201,-0.148121,124.82225820428,-47.93807197033,0.7853,0.0175,-7.968,0.018,13.972,0.019,14.606179,0.002764,0.953828,0.0048725779539785866
Gaia EDR3 5515991833583000576,0.083757,-0.13885,124.83500853894,-47.92878828009,0.2431,1.0454,-1.5,0.968,5.222,0.924,20.618586,0.009333,1.043976,0.1805201169264036
Gaia EDR3 5515991833585130496,0.077515,-0.1357,124.82568552103,-47.92564786998,,,,,,,20.940971,0.032121,1.043896,0.291768533911866
Gaia EDR3 5515991833585547648,0.075794,-0.143051,124.82313308803,-47.93300177361,-0.02,0.4462,-2.554,0.439,2.856,0.478,20.119436,0.005507,1.179363,0.11346360465249648
Gaia EDR3 5515991833580280960,0.083698,-0.136454,124.83491341385,-47.92639202023,,,,,,,20.847273,0.028757,1.956585,0.371802998624643
Gaia EDR3 5515991863639540352,0.096256,-0.136283,124.85365468818,-47.92619967666,0.3353,1.0274,-2.858,1.01,3.298,1.616,20.640856,0.01207,0.855688,0.27074720988650647
Gaia EDR3 5515991863639540736,0.093308,-0.144834,124.84927873172,-47.93475609301,0.3606,0.0609,0.14,0.065,1.543,0.07,17.275509,0.002861,1.395294,0.013260307558477373
Gaia EDR3 5515991863639541376,0.092701,-0.142872,124.84836641447,-47.93279539686,1.3632,0.4611,-5.079,0.523,3.5,0.73,20.040825,0.005859,1.778063,0.1175223769690378
Gaia EDR3 5515991863641059968,0.101009,-0.140376,124.86075947037,-47.93028362971,0.3813,0.082,-2.34,0.091,5.408,0.099,17.909319,0.002948,1.387766,0.02316223160503681
Gaia EDR3 5515991867939217024,0.092663,-0.147848,124.84832392963,-47.9377706021,2.3585,0.3289,-21.849,0.32,2.596,0.356,19.656416,0.004732,2.824503,0.16398719123903635
Gaia EDR3 5515991867939827456,0.095599,-0.144072,124.85269482138,-47.93398968044,0.2911,0.9182,-2.486,0.817,2.273,1.13,20.694698,0.010415,1.04471,0.18982767800376
Gaia EDR3 5515991867940016512,0.094885,-0.143657,124.85162865652,-47.93357585504,-0.189,0.5119,-1.695,0.454,2.224,0.569,20.20085,0.006474,0.957792,0.1516936039651638
Gaia EDR3 5515991867940235392,0.100358,-0.144298,124.85979963242,-47.93420654103,,,,,,,20.99515,0.025797,1.486437,0.31954168473488104
Gaia EDR3 5515991867940624640,0.088661,-0.142652,124.84233686246,-47.93258181464,0.8088,1.4713,-8.088,2.054,3.918,1.553,20.870886,0.019384,1.20503,0.23390736018674851
Gaia EDR3 5515991867942692480,0.100375,-0.138848,124.85980839781,-47.92875676477,0.6243,0.0351,-4.894,0.037,5.516,0.041,16.001844,0.002806,1.011638,0.006450177731399164
Gaia EDR3 5515991867942695680,0.094491,-0.138561,124.85102612343,-47.92848073776,0.5308,0.2132,-2.658,0.217,4.498,0.245,19.21745,0.003854,1.489122,0.03974931477942248
Gaia EDR3 5515991867942696960,0.096984,-0.146591,124.85476972373,-47.93650622649,0.0325,0.0733,-1.635,0.079,2.804,0.081,17.669306,0.002957,1.721857,0.014579285658577783
Gaia EDR3 5515991867942697088,0.098222,-0.149105,124.85662502613,-47.9390177241,-0.0766,0.2732,-1.361,0.271,2.421,0.298,19.539865,0.00466,1.828201,0.06920546913867952
Gaia EDR3 5515991867942698368,0.090523,-0.140909,124.84511165359,-47.93083571666,0.2508,0.188,-1.77,0.198,2.705,0.207,16.62169,0.003713,1.162605,0.0076614470136393735
Gaia EDR3 5515991867942739456,0.0939,-0.147651,124.85016869459,-47.93757160141,-0.4504,0.676,-2.356,0.62,3.589,0.65,20.410006,0.007349,1.35935,0.15848257704197477
Gaia EDR3 5515991897998589184,0.105557,-0.135155,124.86753150917,-47.92505368251,0.7401,0.374,-2.188,0.364,3.15,0.372,20.004786,0.005369,1.60334,0.1146355127985088
Gaia EDR3 5515991898000802688,0.106977,-0.129255,124.86963199929,-47.91915086922,0.8761,0.2788,-0.67,0.293,4.432,0.339,19.642673,0.004383,2.262632,0.11252391208378627
Gaia EDR3 5515991898000804352,0.10384,-0.131466,124.86495746386,-47.92136796959,0.0337,0.0299,-1.716,0.033,2.767,0.035,15.983055,0.002789,1.860442,0.007870607187531433
Gaia EDR3 5515991898000804608,0.102093,-0.126988,124.86233829909,-47.91689320921,0.1393,0.0866,-2.97,0.097,2.1,0.105,17.962786,0.002977,1.24682,0.021805311152459532
Gaia EDR3 5515991898008444800,0.102405,-0.125484,124.86279928614,-47.91538867797,-0.1206,0.1981,-5.526,0.212,4.93,0.234,19.223368,0.003983,1.702274,0.05212685282391057
Gaia EDR3 5515991898008472192,0.106246,-0.136193,124.86856277356,-47.92608967908,0.1637,0.197,-1.582,0.208,1.954,0.209,19.213545,0.003741,1.374359,0.04605759329122697
Gaia EDR3 5515991902298912384,0.108926,-0.124696,124.87252659684,-47.91458731771,0.7737,0.3044,-2.659,0.319,4.621,0.334,19.816378,0.004871,1.572918,0.07335036569663932
Gaia EDR3 5515991902298916224,0.107526,-0.126601,124.87044322107,-47.91649515807,0.083,0.4635,-1.611,0.472,3.657,0.477,20.184624,0.006906,1.649189,0.12944557208052873
Gaia EDR3 5515991902298917504,0.107657,-0.129727,124.87064861201,-47.91962105906,0.4544,0.4974,-1.8,0.435,2.9,0.491,20.196983,0.005804,1.560444,0.16683524174203457
Gaia EDR3 5515991902298918144,0.105724,-0.127531,124.86775710789,-47.91742945693,0.2145,0.4135,-2.488,0.407,2.55,0.459,20.124418,0.005874,1.156273,0.507423670097337
Gaia EDR3 5515991902298918656,0.105217,-0.127301,124.86700009882,-47.91719964825,0.1347,0.2466,-5.885,0.237,7.875,0.261,19.129608,0.003882,,
Gaia EDR3 5515991902298929792,0.10358,-0.137264,124.86458735341,-47.9271669079,0.4339,0.5413,-8.192,0.464,9.86,0.526,20.221956,0.00646,1.866291,0.18246912240641236
Gaia EDR3 5515991902299367040,0.101451,-0.128471,124.86138430098,-47.91837749839,0.5938,1.1546,-2.332,0.947,1.933,1.466,20.557133,0.013173,0.958653,0.27513913832913967
Gaia EDR3 5515991902299559040,0.098745,-0.130609,124.85735261123,-47.9205212775,0.9427,0.8512,-0.646,0.82,4.609,1.259,20.6011,0.010387,0.749075,0.2167967496452573
Gaia EDR3 5515991902299560192,0.111505,-0.131897,124.87639694221,-47.92178279381,-0.7156,0.7165,-4.224,0.86,5.786,0.793,20.478325,0.007624,1.712624,0.17046833370967274
Gaia EDR3 5515991902299755136,0.098734,-0.131443,124.85733911507,-47.92135459055,0.0777,0.9269,-2.88,1.134,7.655,2.307,20.511734,0.00976,1.293591,0.2468202194492762
Gaia EDR3 5515991902302421376,0.107574,-0.120145,124.87049404555,-47.91003921731,0.1357,0.1571,-1.795,0.173,-1.951,0.171,18.91063,0.003441,1.335857,0.0409368906215045
Gaia EDR3 5515991902302421632,0.108932,-0.122809,124.8725291952,-47.91270023191,0.2735,0.1658,-0.59,0.179,1.868,0.188,18.98935,0.003545,1.305666,0.041549175977845305
Gaia EDR3 5515991902302421888,0.109973,-0.125591,124.87409038319,-47.91548054309,0.1949,0.0234,-4.939,0.026,6.768,0.027,15.461231,0.002775,0.774884,0.005538957777264099
Gaia EDR3 5515991902302422528,0.112588,-0.132888,124.87801653707,-47.92277182904,0.5087,0.1965,-1.781,0.204,5.221,0.209,19.192495,0.003694,1.531504,0.04843520949955516
Gaia EDR3 5515991902302424064,0.110754,-0.133844,124.87528310124,-47.92373185103,0.4848,0.0403,-4.683,0.043,6.379,0.044,16.545164,0.002808,1.130192,0.006998087565235065
Gaia EDR3 5515991902302424704,0.10491,-0.127557,124.86654284957,-47.91745715031,0.6983,0.0751,-6.802,0.081,3.003,0.085,17.702196,0.002998,1.403326,0.022990310121328152
Gaia EDR3 5515991902302425984,0.106902,-0.132589,124.86953036471,-47.92248433197,0.4486,0.1188,-3.282,0.133,3.505,0.137,18.574814,0.003185,1.470715,0.03171915881001698
Gaia EDR3 5515991902302426240,0.108592,-0.135415,124.87206104627,-47.9253069592,0.2394,0.075,-4.238,0.081,5.009,0.083,17.631779,0.002928,1.252092,0.01418784584473653
Gaia EDR3 5515991902302427008,0.102957,-0.128186,124.86363104177,-47.91808970214,0.5041,0.0879,-3.891,0.098,6.151,0.104,17.802664,0.003079,1.1838,0.04032129177896743
Gaia EDR3 5515991902302427392,0.102346,-0.129062,124.86272164874,-47.918966733,1.7861,0.019,-8.753,0.021,14.612,0.025,13.490827,0.002763,0.867491,0.004866493065396225
Gaia EDR3 5515991902302427520,0.103338,-0.131373,124.86420908074,-47.92127561275,0.3271,0.2121,-4.552,0.215,6.836,0.241,19.083338,0.004081,,
Gaia EDR3 5515991902302428160,0.102009,-0.130451,124.86222282682,-47.92035695719,0.3895,0.0248,-3.218,0.028,2.849,0.029,15.677738,0.002776,1.240986,0.006085212078037984
Gaia EDR3 5515991932359057536,0.091314,-0.128865,124.84625972419,-47.91879004536,0.289,0.0314,-3.871,0.034,5.368,0.036,16.105837,0.002786,1.242523,0.0063616739801390775
Gaia EDR3 5515991932359069568,0.088582,-0.124183,124.84217144685,-47.91411282119,1.0075,1.124,-1.806,0.936,5.068,0.795,20.591871,0.009799,1.122581,0.162202901715098
Gaia EDR3 5515991936658676864,0.092477,-0.12724,124.84799141643,-47.91716387431,,,,,,,20.883186,0.026507,,
Gaia EDR3 5515991936658677376,0.09261,-0.129067,124.84819402431,-47.91899016097,0.2957,0.1046,-3.706,0.122,5.192,0.12,18.315619,0.003065,1.459936,0.023317023771774564
Gaia EDR3 5515991936658684928,0.088808,-0.134489,124.84253542485,-47.92441904158,0.251,0.3992,-4.211,0.412,2.481,0.471,20.039251,0.005968,1.443857,0.13485652871162432
Gaia EDR3 5515991936659293696,0.092908,-0.122454,124.84862169665,-47.91237697403,1.2377,0.8845,-1.501,0.759,6.45,0.962,20.701294,0.009279,1.54954,0.20003274389263778
Gaia EDR3 5515991936659294720,0.088495,-0.125939,124.84204587313,-47.91586895612,-1.6726,0.6849,-2.872,0.601,3.218,0.7,20.540663,0.007998,1.145668,0.14853445475519889
Gaia EDR3 5515991936659719552,0.085551,-0.138244,124.83768371817,-47.92817943791,,,,,,,20.923927,0.017921,1.055222,0.27849548334712865
Gaia EDR3 5515991936662169344,0.091426,-0.124518,124.84641548592,-47.91444379413,-0.106,0.4141,-3.917,0.403,5.818,0.413,20.134226,0.005566,1.466358,0.12294270929728239
Gaia EDR3 5515991936662170240,0.092174,-0.127577,124.84753947287,-47.91750109385,0.9302,0.0306,-5.213,0.034,8.071,0.034,16.007288,0.002902,1.099263,0.008352022643528098
Gaia EDR3 5515991936662172288,0.091249,-0.133161,124.84617409614,-47.9230870253,2.6366,0.2034,-30.414,0.216,34.776,0.226,19.215693,0.00376,2.621872,0.10167528152803482
Gaia EDR3 5515991936662174592,0.084708,-0.129483,124.83640503011,-47.91941997135,0.0027,0.2387,-1.616,0.255,7.112,0.252,19.316608,0.003835,1.526426,0.055396151530294147
Gaia EDR3 5515991936662175616,0.084941,-0.134334,124.83676334137,-47.9242707508,1.0074,0.1707,-7.775,0.183,5.455,0.185,17.270372,0.003518,1.404682,0.010910890181765807
Gaia EDR3 5515991966718844032,0.101231,-0.114777,124.86101664195,-47.90468404572,2.4715,0.0459,-7.875,0.05,0.873,0.051,16.760841,0.002924,2.143426,0.010988372251700162
Gaia EDR3 5515991971018386176,0.105718,-0.115044,124.86770951725,-47.90494201845,0.3008,0.5163,-5.576,0.519,5.202,0.585,20.304716,0.006444,1.832596,0.15918295952705047
Gaia EDR3 5515991971018401664,0.09506,-0.116234,124.85181482306,-47.90615263004,0.7002,0.3837,0.096,0.369,3.14,0.438,20.010641,0.005506,1.564419,0.11947016768648776
Gaia EDR3 5515991971018404736,0.094647,-0.118031,124.85120295251,-47.90795047311,-1.1053,0.9373,-0.491,0.81,2.56,1.602,20.64893,0.010557,0.982922,0.25997288042593736
Gaia EDR3 5515991971018405632,0.09382,-0.119255,124.8499732057,-47.90917577369,2.7104,0.1057,-8.874,0.113,9.107,0.121,16.672024,0.003273,2.073185,0.012635642266193568
Gaia EDR3 5515991971019031680,0.096867,-0.121713,124.85452564058,-47.91162862694,,,,,,,20.820965,0.01495,1.697327,0.27098716387929056
Gaia EDR3 5515991971019033216,0.095938,-0.125149,124.85314895047,-47.91506618374,0.7441,0.5792,-3.972,0.605,6.507,0.614,20.414076,0.007518,1.772196,0.13542246374083117
Gaia EDR3 5515991971019233280,0.09534,-0.120392,124.85224320927,-47.91031060644,0.0387,0.7474,-2.087,0.778,3.066,0.856,20.4805,0.008933,1.367912,0.1341123209455056
Gaia EDR3 5515991971021897472,0.106438,-0.116455,124.8687886605,-47.9063517282,-0.0229,0.2088,-3.835,0.226,3.022,0.243,19.296513,0.003826,1.33375,0.056874085359101184
Gaia EDR3 5515991971021904768,0.09954,-0.126508,124.85852650878,-47.91641821731,-0.2782,0.1293,-1.777,0.148,1.922,0.153,18.50842,0.003349,0.863543,0.026479012938983203
Gaia EDR3 5515991971021905152,0.094006,-0.119276,124.850250804,-47.90919715329,,,,,,,18.947268,0.011966,,
Gaia EDR3 5515991971021905536,0.098447,-0.128867,124.85690372171,-47.91877962461,0.1429,0.1663,-3.88,0.179,3.548,0.215,18.966314,0.003632,1.348154,0.04124109096803679
Gaia EDR3 5515991971021970688,0.106823,-0.119394,124.86937147259,-47.90928962745,3.0454,1.2756,0.499,0.967,5.133,1.6,20.762533,0.011545,1.748461,0.2289626215036361
Gaia EDR3 5515992001078441728,0.128776,-0.147514,124.9022263339,-47.93736034507,0.3913,0.2007,-1.406,0.213,3.456,0.23,19.176847,0.003876,1.054245,0.04596324361170007
