EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 3046127626805693568,0.146674,-0.124737,106.81654515603,-11.85803701184,0.7769,0.487,-0.012,0.406,2.654,0.424,19.654186,0.005161,1.47537,0.09721687965841587
Gaia EDR3 3046127631100712448,0.148127,-0.115061,106.81802431259,-11.84835991647,0.7083,0.6956,0.372,0.485,1.417,0.458,19.88788,0.006231,1.883091,0.25060193202550907
Gaia EDR3 3046127631105402240,0.147032,-0.11584,106.81690651299,-11.84913970523,0.5236,0.1148,-1.171,0.088,-0.166,0.089,17.374176,0.003075,1.53384,0.017034434296932178
Gaia EDR3 3046127631105404288,0.147171,-0.118214,106.81704926411,-11.85151345255,0.1318,0.9632,-0.349,0.81,1.063,0.804,20.376074,0.008373,1.698376,0.16922004031710502
Gaia EDR3 3046127798604241152,0.071131,-0.142678,106.73935970585,-11.87600791807,3.4861,0.0133,-4.774,0.013,7.205,0.014,13.154001,0.002777,1.066587,0.00496416182764886
Gaia EDR3 3046127798604353024,0.071209,-0.147029,106.73944085622,-11.88035909602,0.163,0.0467,-0.78,0.045,2.285,0.046,16.329277,0.002818,1.024777,0.010919317821846805
Gaia EDR3 3046127798604353920,0.080094,-0.146065,106.74851986706,-11.87939247672,0.0327,0.1223,-0.861,0.107,0.774,0.11,17.82125,0.003049,1.324112,0.0211088298982058
Gaia EDR3 3046127798604354560,0.077805,-0.145315,106.74618090717,-11.87864284756,1.1109,0.3718,-1.331,0.309,0.5,0.291,19.335695,0.004803,2.187819,0.08886478526022039
Gaia EDR3 3046127802899604224,0.081148,-0.147555,106.74959711942,-11.88088200552,-0.5862,0.683,-0.842,0.617,-0.22,0.662,20.268713,0.007671,1.433664,0.19130950146073206
Gaia EDR3 3046127802899615488,0.07137,-0.146525,106.73960469943,-11.87985529592,0.4901,0.1592,-2.166,0.15,5.723,0.154,18.443861,0.003342,,
Gaia EDR3 3046127802899621376,0.068992,-0.148268,106.73717501528,-11.88159832756,0.6934,0.6666,-0.283,0.624,0.389,0.617,20.385715,0.007777,1.502407,0.13979014722268376
Gaia EDR3 3046127802901863936,0.067587,-0.146892,106.73573907646,-11.88022295513,-0.5827,0.5076,-1.51,0.514,1.732,0.515,20.06521,0.006997,1.434044,0.14145041527954233
Gaia EDR3 3046127802902366848,0.077935,-0.145918,106.7463136761,-11.87924606839,,,,,,,20.974133,0.023081,,
Gaia EDR3 3046127832964094336,0.098222,-0.144192,106.76704384963,-11.87751338716,-0.3958,0.5631,-0.754,0.43,-1.586,0.418,19.901236,0.005703,1.658701,0.13255456663611417
Gaia EDR3 3046127837259308928,0.098547,-0.144922,106.76737631167,-11.8782432434,1.683,0.6982,-0.935,0.525,-1.088,0.558,20.120918,0.006724,1.870274,0.19990764606704048
Gaia EDR3 3046127837259310464,0.095909,-0.143428,106.76468021121,-11.87675073634,-0.5126,0.6052,-0.628,0.555,2.624,0.551,20.294674,0.00733,1.352324,0.1650731458630091
Gaia EDR3 3046127837259329920,0.088748,-0.146671,106.75736365093,-11.87999573632,0.4332,1.3059,0.455,1.079,4.802,1.365,20.694916,0.011572,1.560465,0.20522357270463262
Gaia EDR3 3046127837259331200,0.090651,-0.148708,106.75930896124,-11.88203280104,0.1814,0.2124,-0.43,0.198,2.138,0.216,18.852901,0.003738,1.339409,0.04499020388863323
Gaia EDR3 3046127837263883904,0.090051,-0.149541,106.75869541692,-11.8828658062,0.621,0.0853,0.102,0.079,-0.451,0.086,17.36245,0.002973,1.410912,0.016131073118226497
Gaia EDR3 3046127867323834496,0.106717,-0.142796,106.7757245277,-11.87611447991,0.0987,0.4973,0.076,0.435,1.686,0.411,19.607504,0.005509,1.442492,0.13506431201790256
Gaia EDR3 3046127867323843584,0.114628,-0.136429,106.78380548775,-11.86974433433,0.6087,0.1281,0.724,0.114,0.114,0.115,17.942682,0.003157,1.567997,0.02770344414681014
Gaia EDR3 3046127871619002880,0.114257,-0.137076,106.78342646577,-11.87039187786,-0.0464,0.242,0.094,0.21,0.186,0.227,18.917778,0.003738,1.599434,0.18194150898352746
Gaia EDR3 3046127871619005952,0.110339,-0.135874,106.77942244391,-11.86919078718,0.8629,1.2142,1.686,1.241,3.005,1.365,20.601923,0.009931,1.742905,0.19545572258393554
Gaia EDR3 3046127871619009536,0.105732,-0.133538,106.77471393302,-11.86685731328,-0.7071,0.5851,-0.466,0.551,1.561,0.545,20.260193,0.006647,1.664131,0.1790704876281626
Gaia EDR3 3046127871619020544,0.106341,-0.138189,106.77533750664,-11.8715073349,-0.0302,0.427,-1.251,0.342,1.209,0.318,19.455952,0.005138,1.588337,0.11613162616252934
Gaia EDR3 3046127871619021312,0.104116,-0.136829,106.77306430475,-11.87014875882,3.2816,1.4548,-4.085,1.41,2.077,1.565,20.672804,0.01277,1.946299,0.2832806696477246
Gaia EDR3 3046127871623607680,0.107578,-0.138549,106.77660231371,-11.87186752199,0.69,0.0393,0.046,0.037,-2.403,0.038,15.897992,0.002816,1.263554,0.006555630112424918
Gaia EDR3 3046127871623608192,0.102224,-0.135056,106.7711303187,-11.86837587541,0.6404,0.0284,-0.219,0.027,3.358,0.027,15.191812,0.00278,1.406547,0.005801785291350987
Gaia EDR3 3046127871624682880,0.109528,-0.133427,106.7785923902,-11.86674455456,,,,,,,19.450012,0.020129,1.591471,0.06700366377302644
Gaia EDR3 3046127901683570816,0.0853,-0.144845,106.75383915698,-11.87817111993,0.524,0.1262,-1.588,0.119,1.025,0.121,18.024025,0.003359,1.526701,0.029085088396316162
Gaia EDR3 3046127901683571200,0.082268,-0.144708,106.75074099864,-11.8780347636,0.2344,0.1411,-0.134,0.127,1.303,0.134,18.089563,0.003236,1.255054,0.02135489261606514
Gaia EDR3 3046127901683573760,0.080569,-0.142289,106.74900388836,-11.87561617046,0.248,0.2105,-0.564,0.196,1.157,0.195,18.858543,0.003621,1.330879,0.05287260992277154
Gaia EDR3 3046127901683576704,0.081034,-0.139236,106.7494785037,-11.87256298999,1.2216,0.6223,-3.277,0.476,4.141,0.426,19.830734,0.006112,1.786703,0.13296243227921756
Gaia EDR3 3046127901683582592,0.082177,-0.135838,106.75064557132,-11.86916525164,0.5161,0.305,0.354,0.261,1.292,0.251,19.180454,0.003973,1.434504,0.062465027646097536
Gaia EDR3 3046127901683584896,0.092845,-0.138416,106.76154708383,-11.87173913196,0.5445,0.2563,-1.368,0.199,6.269,0.198,18.851294,0.003925,1.821686,0.06094521758234894
Gaia EDR3 3046127901683587840,0.082133,-0.133489,106.75059930433,-11.86681557921,0.2204,0.2788,0.236,0.244,0.024,0.233,19.072008,0.004032,1.403131,0.04921254717259942
Gaia EDR3 3046127901683590016,0.085027,-0.131427,106.75355650555,-11.86475318351,0.0359,0.3604,0.914,0.331,1.707,0.399,19.401434,0.004669,1.438185,0.06271001618363865
Gaia EDR3 3046127901683879936,0.088816,-0.139987,106.757430144,-11.87331240902,0.9477,0.1324,-0.495,0.122,2.222,0.127,18.069464,0.003189,1.912018,0.04216157923835921
Gaia EDR3 3046127905978782720,0.090676,-0.137627,106.75933028701,-11.87095129546,1.8032,0.7587,-1.97,0.686,4.036,0.723,20.520683,0.008567,1.193274,0.18005364922819633
Gaia EDR3 3046127905978786560,0.082033,-0.132548,106.75049739866,-11.86587550657,-0.7724,1.6966,-0.181,1.367,3.684,1.186,20.792406,0.014557,1.9144,0.27046133134973516
Gaia EDR3 3046127905978786688,0.085185,-0.134932,106.7537182798,-11.86825797977,0.0548,0.6914,-5.865,0.735,2.593,0.7,20.296165,0.006992,2.377043,0.19164796946691393
Gaia EDR3 3046127905978790272,0.090428,-0.141354,106.75907805337,-11.87467799407,0.7074,0.7324,1.796,0.712,-4.274,0.868,20.322237,0.007844,,
Gaia EDR3 3046127905978801408,0.086628,-0.142485,106.75519538092,-11.87581101903,-1.0442,0.4479,-1.796,0.432,0.513,0.442,19.829462,0.005611,1.539438,0.11941508417745075
Gaia EDR3 3046127905983351424,0.095238,-0.138046,106.76399231464,-11.87136863243,1.7893,0.0153,5.054,0.014,-2.979,0.015,13.66074,0.002765,0.881193,0.004807445865866737
Gaia EDR3 3046127905983352448,0.090702,-0.136579,106.75935636221,-11.86990364226,0.6273,0.0441,-1.53,0.038,3.921,0.038,15.903388,0.002807,1.152423,0.006553076540676413
Gaia EDR3 3046127905983355264,0.090788,-0.141319,106.75944649727,-11.87464347189,-0.0646,0.4238,-0.439,0.331,0.257,0.319,19.491415,0.005369,1.658865,0.08474547831878723
Gaia EDR3 3046127905983355776,0.089105,-0.141159,106.7577260963,-11.87448362896,0.3489,0.0611,-1.931,0.054,-0.364,0.058,16.68399,0.002842,1.17951,0.009434332064571385
Gaia EDR3 3046127905983356800,0.085571,-0.139406,106.75411463816,-11.87273184421,0.8873,0.0266,1.404,0.023,-5.58,0.026,14.860401,0.002773,1.096953,0.00564392358017602
Gaia EDR3 3046127905984423552,0.092037,-0.135436,106.76071993878,-11.86876025492,0.1214,0.1207,-1.786,0.112,1.764,0.117,17.87879,0.003164,1.215849,0.019660282443626425
Gaia EDR3 3046127936043322368,0.093469,-0.13571,106.7621835855,-11.86903339621,0.2106,0.16,-0.249,0.151,0.222,0.149,18.244247,0.003299,2.091829,0.037695247562036786
Gaia EDR3 3046127936043326848,0.096051,-0.132759,106.76482117574,-11.86608153522,0.2468,0.404,-0.457,0.336,2.907,0.292,19.343811,0.004961,1.488522,0.06575265656606351
Gaia EDR3 3046127936043330688,0.105058,-0.130571,106.7740238593,-11.86388996322,0.5501,0.1728,-0.194,0.163,1.722,0.165,18.512686,0.003408,1.385109,0.0510761139337151
Gaia EDR3 3046127936043335168,0.09066,-0.127301,106.75931078997,-11.86062511704,-0.3422,0.3813,0.03,0.322,2.229,0.306,19.420048,0.004582,1.453947,0.05343846243015678
Gaia EDR3 3046127936043560448,0.09489,-0.121795,106.76363121671,-11.85511820508,1.2385,0.5862,1.544,0.492,-5.287,0.463,19.897875,0.006473,2.124098,0.12538369019243156
Gaia EDR3 3046127940338482176,0.095679,-0.123985,106.76443780505,-11.85730783221,-0.031,0.3533,-1.852,0.303,0.829,0.292,19.267431,0.004649,1.477573,0.07514311842858695
Gaia EDR3 3046127940338498944,0.095977,-0.131316,106.76474468117,-11.86463871156,-0.1649,0.5439,-0.234,0.445,0.202,0.383,19.695559,0.005757,1.516144,0.10720861813168406
Gaia EDR3 3046127940338506240,0.096483,-0.13571,106.76526346555,-11.86903245065,-0.9008,0.4562,-2.798,0.59,2.347,0.542,19.907272,0.006589,1.798006,0.10522758281733224
Gaia EDR3 3046127940338506624,0.09553,-0.135369,106.76428940531,-11.86869169424,1.4417,0.2515,0.667,0.261,3.233,0.266,18.341784,0.006152,1.463274,0.030685333414192863
Gaia EDR3 3046127940338512384,0.095446,-0.137412,106.76420422755,-11.87073455944,0.4473,0.6767,-7.666,0.585,-2.424,0.584,20.011911,0.008117,2.239746,1.657734195130735
Gaia EDR3 3046127940343081856,0.09396,-0.124304,106.76268154574,-11.85762770883,0.5403,0.0168,-1.324,0.015,1.943,0.016,13.834007,0.002764,1.749275,0.0049175608594172835
Gaia EDR3 3046127940343087616,0.095428,-0.135127,106.76418523051,-11.86845009559,,,,,,,19.840393,0.009993,,
Gaia EDR3 3046127970403040384,0.055265,-0.14999,106.72314823729,-11.88332394489,-0.2049,0.6819,-0.069,0.659,0.676,0.572,20.101694,0.00735,1.368296,0.19117830038770534
Gaia EDR3 3046127970403042176,0.050986,-0.148271,106.71877464546,-11.88160569846,0.2253,0.124,-1.781,0.117,1.296,0.115,18.00696,0.003125,1.303967,0.024444070918968754
Gaia EDR3 3046127970403044096,0.055058,-0.146756,106.7229364473,-11.88008973374,0.3197,0.2191,0.567,0.214,0.467,0.215,18.858137,0.003721,1.694645,0.04924407377529922
Gaia EDR3 3046127970403047680,0.051496,-0.144883,106.71929564073,-11.87821735932,0.2803,0.1236,-1.833,0.113,2.416,0.112,17.823236,0.003213,1.298389,0.02709465477039176
Gaia EDR3 3046127970403287296,0.051672,-0.140411,106.71947412426,-11.87374507103,0.8867,0.5214,2.389,0.498,-4.326,0.453,20.026308,0.005868,2.365274,0.18745740521175414
Gaia EDR3 3046127974698319488,0.05674,-0.141927,106.72465351365,-11.87526020234,0.4255,0.5565,-0.433,0.567,-1.487,0.542,20.282528,0.007339,2.4156,0.2387416564763515
Gaia EDR3 3046127974698324480,0.051482,-0.140976,106.71928063789,-11.87431029813,2.0724,1.5456,0.054,1.769,2.905,2.128,20.651958,0.011857,1.260639,0.8965919496896061
Gaia EDR3 3046127974698327424,0.053548,-0.144997,106.72139271031,-11.87833110779,0.5132,0.5791,-0.683,0.559,1.436,0.612,20.221224,0.007325,1.374817,0.11862630544389192
Gaia EDR3 3046127974700565504,0.055992,-0.144626,106.72388997537,-11.87795992089,-0.7804,1.9266,-5.949,1.782,0.451,2.233,20.870516,0.016645,1.926886,0.23322038278258267
Gaia EDR3 3046127974700788736,0.059091,-0.148173,106.72705769179,-11.88150572171,,,,,,,20.798687,0.016577,1.187639,0.33165182546318184
Gaia EDR3 3046127974702848512,0.059596,-0.146904,106.72757281176,-11.88023637105,0.7829,0.1084,1.261,0.101,-4.212,0.103,17.755323,0.003063,1.649172,0.03294157465083012
Gaia EDR3 3046127974702850432,0.053022,-0.14666,106.7208556203,-11.87999405381,-0.0812,0.1039,-1.06,0.096,1.74,0.095,17.022898,0.003027,1.190784,0.010052834845666957
Gaia EDR3 3046128004762787456,0.061524,-0.143506,106.72954254014,-11.87683857556,0.2947,0.1819,-1.414,0.177,2.021,0.177,18.666574,0.003468,1.405985,0.0403275323615838
Gaia EDR3 3046128004762807552,0.065235,-0.130359,106.73333203081,-11.86369019682,0.2032,0.548,-0.815,0.446,1.021,0.426,19.910969,0.006335,1.606352,0.16143425938717917
Gaia EDR3 3046128009058040832,0.066909,-0.139407,106.73504413008,-11.87273851411,0.3923,0.7413,-3.32,0.597,0.688,0.664,20.24282,0.007677,1.774059,0.2612633139270426
Gaia EDR3 3046128009058045312,0.061693,-0.138962,106.72971419191,-11.87229452884,0.4566,0.5252,-2.5,0.495,0.207,0.486,20.14047,0.006795,1.503504,0.1908440751544981
Gaia EDR3 3046128009062576256,0.068249,-0.133994,106.73641206683,-11.86732445543,0.2445,0.0539,-1.718,0.051,2.414,0.052,16.563171,0.00284,0.952397,0.009654279876696576
Gaia EDR3 3046128009062577408,0.064335,-0.133572,106.73241294044,-11.86690346918,0.6879,0.5938,-5.799,0.601,-0.259,0.557,20.192106,0.006552,2.376797,0.1639165171592503
Gaia EDR3 3046128009062577792,0.062015,-0.132299,106.73004167642,-11.86563100921,0.1774,0.0508,-1.568,0.049,2.482,0.051,16.295477,0.002835,1.543946,0.007973857973408596
Gaia EDR3 3046128009062579840,0.063783,-0.136678,106.73184969768,-11.87000977109,-0.3594,0.2697,-1.394,0.257,0.162,0.232,18.794127,0.004397,1.135874,0.06302452607931545
Gaia EDR3 3046128009062580224,0.064169,-0.137444,106.73224379711,-11.87077559613,0.2308,0.0337,-0.715,0.032,-0.444,0.032,15.603864,0.002785,0.857331,0.005864031058946966
Gaia EDR3 3046128009062580736,0.06154,-0.136215,106.72955759782,-11.86954741872,0.0213,0.1703,-0.277,0.161,0.214,0.169,18.463154,0.003403,1.557003,0.05272952100862275
Gaia EDR3 3046128009062581504,0.061307,-0.137584,106.72931954629,-11.87091613309,0.613,0.0571,-1.384,0.054,-0.833,0.056,16.682383,0.002895,1.248351,0.009202229889202258
Gaia EDR3 3046128009062812544,0.067276,-0.143754,106.73542021132,-11.87708504835,0.153,0.043,-0.437,0.042,0.814,0.042,16.064146,0.002817,0.72699,0.006426104397591211
Gaia EDR3 3046128039122522624,0.045314,-0.145897,106.71297879841,-11.87923307528,0.5963,0.3512,-4.074,0.326,-0.019,0.308,19.48118,0.004723,1.664528,0.08212260811874506
Gaia EDR3 3046128039122536192,0.037551,-0.135818,106.70504399304,-11.86915487229,0.6435,0.4558,-0.376,0.477,0.566,0.422,19.752022,0.005812,1.611452,0.11328047661038156
Gaia EDR3 3046128039122538496,0.045309,-0.135061,106.71297137944,-11.86839688627,0.4111,0.1255,1.19,0.108,4.419,0.106,17.809597,0.003106,1.478376,0.028528723894111825
Gaia EDR3 3046128039122538880,0.041683,-0.134802,106.70926651563,-11.86813774254,1.6424,0.1457,-6.565,0.14,1.53,0.13,18.047482,0.003484,2.642305,0.06544720143276438
Gaia EDR3 3046128039122544512,0.041711,-0.131569,106.70929401935,-11.86490472513,-0.0128,0.1786,-0.261,0.151,2.043,0.147,18.367413,0.003331,1.253693,0.04790960230821768
Gaia EDR3 3046128039122765824,0.051648,-0.139386,106.71944948083,-11.87272005772,3.757,0.8881,-6.409,0.812,-24.952,0.783,19.467564,0.014709,2.656124,0.14098313498932957
Gaia EDR3 3046128043417808256,0.042601,-0.139495,106.71020492685,-11.8728311178,0.9394,0.5371,1.878,0.594,-0.714,0.547,19.943958,0.006508,1.521116,0.12116027036610912
Gaia EDR3 3046128043417812224,0.04642,-0.144532,106.71410863702,-11.87786722497,0.9934,0.7424,-1.675,0.679,1.635,0.728,20.442078,0.008287,1.167135,0.1996407898304795
Gaia EDR3 3046128043417817088,0.03737,-0.141327,106.70486003979,-11.87466420127,0.1209,0.7483,-2.34,0.761,1.385,0.834,20.465452,0.009749,1.419516,0.2421418869459009
Gaia EDR3 3046128043417819904,0.039917,-0.145394,106.70746316752,-11.87873002068,0.4086,0.5199,-0.145,0.546,0.021,0.571,20.228003,0.006545,1.978216,0.19586825169496275
Gaia EDR3 3046128043422329856,0.036129,-0.137886,106.70359191367,-11.87122292662,0.4817,0.0139,-0.921,0.014,0.09,0.014,13.520751,0.002772,0.792681,0.004837714929736612
Gaia EDR3 3046128043422330112,0.035187,-0.138498,106.70262934848,-11.87183502382,0.8101,0.5876,-0.183,0.557,0.985,0.521,20.152107,0.009799,0.805662,0.18221837592563506
Gaia EDR3 3046128073482280064,0.059957,-0.132712,106.72793864014,-11.8660448597,-0.8178,0.4496,-0.73,0.372,0.574,0.355,19.689564,0.005515,1.586117,0.11400186264460134
Gaia EDR3 3046128073482283520,0.055595,-0.131273,106.7234819124,-11.86460690913,0.661,0.3065,-0.798,0.257,1.763,0.246,19.148794,0.004229,1.382681,0.07172591736417613
Gaia EDR3 3046128073482287232,0.047581,-0.129147,106.71529180564,-11.86248226435,-0.0255,0.1898,-0.262,0.184,1.036,0.178,18.648737,0.003625,1.272398,0.04116746305741217
Gaia EDR3 3046128073482287872,0.05039,-0.128903,106.71816224564,-11.86223789278,0.1772,0.1424,-0.842,0.146,1.363,0.136,18.234818,0.003265,1.134745,0.02405802900727499
Gaia EDR3 3046128073482507008,0.057447,-0.131917,106.72537410313,-11.86525034949,0.0219,0.4897,-1.21,0.453,0.364,0.48,20.018202,0.006054,1.85965,0.14005338006220697
Gaia EDR3 3046128077777499904,0.057787,-0.124197,106.72572029199,-11.85753031466,0.1064,0.4411,0.944,0.371,-0.099,0.342,19.588327,0.00503,1.702589,0.10242382960724183
Gaia EDR3 3046128077777507072,0.055216,-0.126547,106.72309303672,-11.85988058994,-0.469,0.544,-0.132,0.531,0.085,0.492,20.107433,0.006239,1.889923,0.13673893802326825
Gaia EDR3 3046128077777511936,0.054779,-0.128062,106.72264664805,-11.86139610628,0.2638,0.6906,0.601,0.756,-1.096,0.666,20.369574,0.00902,2.244667,0.167115584430942
Gaia EDR3 3046128077777514496,0.054604,-0.129354,106.72246828121,-11.86268834187,-0.797,1.3518,-1.768,1.042,-3.264,0.995,20.688198,0.010564,2.567118,0.4839491219785483
Gaia EDR3 3046128077777519616,0.053415,-0.130998,106.72125364754,-11.86433187823,1.2067,0.7897,-0.418,0.759,0.583,0.706,20.509932,0.009008,1.786991,0.23275013443005965
Gaia EDR3 3046128077777523456,0.048329,-0.129314,106.7160560495,-11.86264950001,-0.4709,0.8694,0.209,0.758,1.79,0.627,20.297472,0.009907,1.618858,0.2190531497067864
Gaia EDR3 3046128077777524608,0.051426,-0.132352,106.71922194824,-11.86568601113,-0.4836,0.7857,-2.929,0.672,-0.431,0.58,20.265646,0.007983,1.773327,0.19000821763707998
Gaia EDR3 3046128077777529728,0.04841,-0.133484,106.71613966255,-11.86681927536,1.2758,1.1843,-1.598,0.902,1.212,0.97,20.637968,0.011318,1.398813,0.2014307221408566
Gaia EDR3 3046128077779767936,0.059069,-0.127184,106.72703007601,-11.86051733774,,,,,,,20.978283,0.030119,1.915115,0.2639298937030203
Gaia EDR3 3046128077782054400,0.057796,-0.128837,106.72573046029,-11.86217001463,0.2242,0.0526,0.298,0.051,0.771,0.05,16.44653,0.002835,1.295219,0.009062130219729575
Gaia EDR3 3046128077782054784,0.052122,-0.124982,106.71993143314,-11.85831629855,0.6555,0.0299,-1.871,0.029,0.922,0.029,15.342652,0.002778,1.069537,0.00554918284415096
Gaia EDR3 3046128077782058496,0.051164,-0.130541,106.71895399073,-11.86387562642,0.2109,0.1012,-1.423,0.106,1.822,0.097,17.628937,0.003082,1.21855,0.025919326137451723
Gaia EDR3 3046128107842016256,0.075833,-0.134546,106.74416210804,-11.86787503057,0.0239,0.4902,0.464,0.389,1.177,0.39,19.71135,0.005121,1.492447,0.09958893486543242
Gaia EDR3 3046128107842035840,0.0747,-0.121525,106.74300060786,-11.85485448055,0.0373,0.4572,-0.732,0.373,0.732,0.345,19.578012,0.005535,1.59042,0.10742362232547893
Gaia EDR3 3046128107842243968,0.071596,-0.134185,106.73983266019,-11.86751506849,1.219,0.4711,-3.521,0.388,0.952,0.367,19.564096,0.006486,2.972784,0.15978526136909513
Gaia EDR3 3046128112137203712,0.075362,-0.122056,106.74367722099,-11.85538525292,-0.8262,0.4731,0.259,0.415,2.089,0.389,19.621706,0.006587,1.52179,0.08586420389505772
Gaia EDR3 3046128112137212544,0.077507,-0.127583,106.74587085365,-11.86091112848,2.7422,1.9166,-0.754,1.973,-2.07,1.331,20.84255,0.014244,0.728401,0.22981361375002685
Gaia EDR3 3046128112137229824,0.072334,-0.131135,106.74058593379,-11.86446447882,-0.1502,0.532,-1.946,0.434,2.3,0.451,19.825275,0.005793,1.415287,0.13189971510130258
Gaia EDR3 3046128112139486208,0.073967,-0.127352,106.7422538082,-11.86068096132,,,,,,,20.831375,0.015537,1.449493,0.43137318645381534
Gaia EDR3 3046128112140126848,0.083366,-0.127478,106.75185791953,-11.86080425392,,,,,,,20.929203,0.01764,0.922592,0.55797037084578
Gaia EDR3 3046128112141786624,0.068131,-0.125845,106.7362901957,-11.85917605675,0.2828,0.0275,-1.517,0.026,2.354,0.027,15.180634,0.002795,0.618592,0.00529223955135271
Gaia EDR3 3046128112142026240,0.081649,-0.128309,106.7501036776,-11.8616364144,0.1947,0.0364,0.073,0.035,1.982,0.04,15.728585,0.002791,0.878747,0.016827352600207325
Gaia EDR3 3046128112142026496,0.08104,-0.128395,106.74948067185,-11.86172210345,0.4092,0.0233,-2.568,0.023,4.515,0.025,14.782633,0.002779,1.104069,0.012042423847142842
Gaia EDR3 3046128112142026752,0.077645,-0.129816,106.7460123041,-11.86314473601,0.3348,0.1483,-3.314,0.144,3.605,0.15,18.344933,0.003314,1.536293,0.031100456556008103
Gaia EDR3 3046128112142857216,0.069016,-0.125212,106.73719395142,-11.8585428215,0.6445,0.4781,2.508,0.489,-3.442,0.471,19.973236,0.007653,2.0956,0.10056973167135562
Gaia EDR3 3046128142201772032,0.084139,-0.122934,106.7526460782,-11.85626042067,-1.0566,0.4944,-1.428,0.412,2.018,0.409,19.74561,0.005584,1.518116,0.12476398607487332
Gaia EDR3 3046128142201778944,0.085819,-0.117898,106.7543607026,-11.85122433142,0.5919,0.1572,-1.486,0.153,2.465,0.156,18.449026,0.003375,1.53643,0.028722068787640838
Gaia EDR3 3046128142201780736,0.082528,-0.117245,106.75099815294,-11.85057219383,0.1513,0.0999,-0.886,0.097,0.877,0.095,17.593483,0.003059,1.486176,0.025857540087443294
Gaia EDR3 3046128146496899200,0.086513,-0.112049,106.75506794993,-11.84537450755,0.7747,0.7123,-0.488,0.712,4.664,0.653,20.305325,0.00793,1.582304,0.15348142189128425
Gaia EDR3 3046128146496903296,0.084384,-0.111911,106.75289233593,-11.84523738656,,,,,,,20.912853,0.03203,2.161963,0.29481574376533914
Gaia EDR3 3046128146496920832,0.08288,-0.117669,106.75135811329,-11.85099594444,-0.6217,0.5649,-4.942,0.559,1.445,0.494,20.08791,0.006681,1.765226,0.35826983884158164
Gaia EDR3 3046128146499191808,0.093445,-0.119725,106.76215373814,-11.85304854477,,,,,,,20.88075,0.028263,1.182049,0.41668492982738076
Gaia EDR3 3046128146499195904,0.08949,-0.118247,106.7581118642,-11.85157169135,-0.5407,0.6041,-1.244,0.625,1.733,0.614,20.246187,0.006842,1.115253,0.10919835215371072
Gaia EDR3 3046128146501507584,0.095506,-0.119688,106.7642592988,-11.85301089956,0.584,0.0842,-2.291,0.081,-3.99,0.082,17.412321,0.003015,1.482088,0.01454514051802889
Gaia EDR3 3046128146501509504,0.086111,-0.115034,106.75465805651,-11.84835951528,0.5592,0.1063,-3.52,0.103,1.166,0.1,17.734781,0.003043,1.641241,0.021171688918581767
Gaia EDR3 3046128146501517568,0.079137,-0.122466,106.74753483652,-11.85579397975,0.272,0.0984,0.628,0.098,-0.692,0.1,14.949353,0.003137,1.686865,0.005592413792366793
Gaia EDR3 3046128176561510656,0.067286,-0.123404,106.73542575172,-11.8567346307,0.4541,0.0539,-1.48,0.053,1.3,0.051,16.530333,0.002839,1.148756,0.008714538501126452
Gaia EDR3 3046128176561516800,0.069698,-0.118095,106.73788916377,-11.85142564973,-0.3185,0.4311,-0.407,0.365,0.845,0.336,19.567118,0.00516,1.529737,0.1054745994601392
Gaia EDR3 3046128180856677120,0.072137,-0.118148,106.74038058937,-11.8514775545,0.7622,0.7385,-1.611,0.684,0.693,0.858,20.415388,0.00812,1.393438,0.17072660248175464
Gaia EDR3 3046128180856682880,0.071171,-0.120215,106.73939447118,-11.85354513552,0.2963,0.4942,0.301,0.408,0.744,0.372,19.56302,0.005116,1.671152,0.09861234144462651
Gaia EDR3 3046128180856687232,0.067185,-0.119459,106.73532130548,-11.85279023377,0.1543,0.6265,-1.055,0.61,1.251,0.634,20.313728,0.007237,1.863333,0.15556434228997557
Gaia EDR3 3046128180856698496,0.060363,-0.119043,106.72835100946,-11.85237553341,0.5887,0.5519,0.074,0.547,0.915,0.51,20.19927,0.007119,1.699436,0.15657776670482282
Gaia EDR3 3046128180856699776,0.062371,-0.121129,106.73040330436,-11.85446085085,,,,,,,20.87399,0.021632,1.021591,0.474544271052468
Gaia EDR3 3046128180856706176,0.05824,-0.120442,106.72618150728,-11.85377563255,,,,,,,20.82529,0.016825,1.610592,0.5588929179030702
Gaia EDR3 3046128180861258496,0.064304,-0.114729,106.73237633915,-11.84806103685,0.446,0.0674,-1.349,0.065,0.708,0.064,16.97473,0.002899,1.392307,0.011052037974572545
Gaia EDR3 3046128180862333056,0.062769,-0.117361,106.73080890531,-11.85069292804,7.4711,0.8975,-2.444,0.84,-4.693,0.791,19.066372,0.010798,1.926386,0.050744102692904434
Gaia EDR3 3046128210921266816,0.06929,-0.11075,106.73746976973,-11.84408060656,-0.209,0.2132,-0.581,0.222,2.688,0.206,18.872864,0.003836,1.420645,0.0487469947245232
Gaia EDR3 3046128210921267584,0.073051,-0.110185,106.74131326119,-11.84351478029,-0.2431,0.3648,-0.876,0.323,-0.828,0.318,19.293777,0.004652,2.020216,0.12952110324009586
Gaia EDR3 3046128210921473024,0.0776,-0.111093,106.74596133159,-11.84442098089,0.4278,0.5759,-1.655,0.582,1.68,0.595,20.195463,0.007354,2.132278,0.17722756589919453
