EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP
Gaia EDR3 5523231701034943232,-0.053456,-0.095046,128.87604908048,-43.71502771397,-1.7239,1.1498,-4.999,1.268,3.861,0.999,20.82778,0.015241,0.511244,0.21304254592236385
Gaia EDR3 5523231701034943872,-0.047435,-0.089226,128.88438572724,-43.70921296834,-0.8575,0.2695,-2.649,0.284,3.019,0.288,19.569279,0.004351,2.261763,0.08267317926701939
Gaia EDR3 5523231701035393024,-0.050908,-0.100531,128.87956833772,-43.72051521852,1.4229,0.4027,-6.457,0.418,5.237,0.435,20.183113,0.005228,2.14015,0.15234637857446376
Gaia EDR3 5523231701035393152,-0.044953,-0.091229,128.88781828705,-43.71121834205,0.2065,0.2241,-3.963,0.232,4.426,0.245,19.31071,0.003866,2.182396,0.09400140502445574
Gaia EDR3 5523231705333883520,-0.050562,-0.107664,128.88003907211,-43.72764813412,0.4036,0.4264,-1.973,0.481,3.334,0.63,19.99555,0.00724,1.356451,0.14260029721251344
Gaia EDR3 5523231705336360320,-0.053301,-0.094392,128.87626425519,-43.71437458078,0.4321,0.1955,1.209,0.206,7.607,0.218,19.257116,0.003567,1.992641,0.08132015252064212
Gaia EDR3 5523231705339622656,-0.050879,-0.102695,128.87960580405,-43.72267959486,0.3488,0.0171,-4.307,0.018,3.544,0.02,14.558221,0.002791,2.859346,0.005294737345848375
Gaia EDR3 5523231705340144512,-0.045768,-0.099852,128.88668068783,-43.71984062129,0.3746,0.0195,-4.395,0.02,0.479,0.022,14.983814,0.002787,2.90465,0.0062339502974338564
Gaia EDR3 5523231838473502336,0.018899,-0.149722,128.97617868983,-43.76972534576,-7.1561,0.871,-7.689,0.898,-15.363,0.805,19.63457,0.007607,2.540289,0.08777759896656692
Gaia EDR3 5523231838473904768,0.012245,-0.137906,128.96696066527,-43.75791106244,0.4701,0.103,-1.988,0.092,5.602,0.113,17.91518,0.003028,1.927706,0.03154065683524156
Gaia EDR3 5523231838473908736,0.007575,-0.146045,128.96049673224,-43.7660504277,0.8757,0.0291,-4.29,0.033,5.448,0.033,15.468685,0.002843,1.209723,0.020469825694656586
Gaia EDR3 5523231838473910400,0.014779,-0.139039,128.97046988305,-43.75904355197,0.1591,0.1451,-4.741,0.152,4.506,0.161,18.768362,0.003394,1.830088,0.06622221659949656
Gaia EDR3 5523231842773140352,0.009501,-0.144621,128.96316372407,-43.76462625394,,,,,,,20.798048,0.024175,2.007937,0.24853662710280378
Gaia EDR3 5523231842773153280,0.011697,-0.146059,128.96620444328,-43.76606406057,2.9993,1.0928,-4.113,1.029,4.9,0.938,20.816027,0.011305,1.30903,0.26567233032175125
Gaia EDR3 5523231842773160960,0.012389,-0.147916,128.96716421527,-43.76792018528,0.2942,0.2027,-3.565,0.202,3.507,0.237,19.106903,0.003777,1.905247,0.05522964550578544
Gaia EDR3 5523231842773179776,0.017879,-0.1443,128.97476466395,-43.76430303839,,,,,,,20.942669,0.019405,1.813658,0.4149580998137677
Gaia EDR3 5523231842773195776,0.020202,-0.146155,128.9779824743,-43.76615705763,0.7075,0.456,-2.12,0.585,4.746,0.516,20.289186,0.006188,1.857655,0.14366936984377426
Gaia EDR3 5523231842775624448,0.015196,-0.148451,128.97105085527,-43.76845527832,0.9683,1.1515,-5.182,1.256,1.492,1.474,20.870733,0.013262,1.35391,0.14158588583468887
Gaia EDR3 5523231842778638464,0.014531,-0.138279,128.97012687113,-43.75828294471,-1.2911,0.8609,1.179,1.139,3.094,1.179,20.759583,0.012602,1.357632,0.2960018927440346
Gaia EDR3 5523231842778639872,0.011488,-0.147538,128.96591578079,-43.76754306582,0.8666,0.1739,-0.768,0.178,-5.82,0.208,18.939516,0.003653,2.063646,0.06482864395686667
Gaia EDR3 5523231842779912192,0.007526,-0.146426,128.96042891315,-43.76643119408,0.6478,0.0516,-5.928,0.07,0.314,0.049,16.535818,0.002832,,
Gaia EDR3 5523231872833248640,0.033832,-0.146325,128.99685565431,-43.76632158695,0.4264,0.1793,-3.784,0.205,5.154,0.195,19.059006,0.003469,1.896444,0.04810219930844218
Gaia EDR3 5523231872833252864,0.024875,-0.144487,128.9844520795,-43.76448758141,-0.2025,0.2556,-3.755,0.304,3.027,0.268,19.52724,0.004267,2.052673,0.06305851331249988
Gaia EDR3 5523231872833258368,0.030324,-0.142364,128.99199584346,-43.76236178912,0.4176,0.2339,-2.396,0.237,3.809,0.227,19.292948,0.003911,1.750357,0.05268384309383004
Gaia EDR3 5523231872833266816,0.030718,-0.138881,128.99253802033,-43.75887938813,0.3186,0.1596,-3.083,0.166,3.963,0.17,18.862959,0.003498,1.912569,0.038720787491802425
Gaia EDR3 5523231877132980992,0.02835,-0.146149,128.9892639696,-43.76614863913,2.4804,1.3128,-2.626,2.035,-1.2,1.454,20.783337,0.011705,1.153887,0.13991751289060547
Gaia EDR3 5523231877132985984,0.031878,-0.14035,128.99414573264,-43.76034741805,0.6743,0.8944,-1.215,1.557,3.469,1.398,20.763033,0.010383,1.899452,0.18366823802044235
Gaia EDR3 5523231877132996096,0.032879,-0.142406,128.9955336871,-43.76240257022,-1.2759,0.9604,-1.591,1.256,3.41,0.995,20.72634,0.009047,1.888559,0.2500535252433238
Gaia EDR3 5523231877133007872,0.033848,-0.145245,128.9968768395,-43.76524143007,,,,,,,20.833172,0.012847,1.97393,0.18925969360392578
Gaia EDR3 5523231877133015936,0.032932,-0.14923,128.99561125604,-43.76922661065,0.5343,0.481,-3.584,0.564,2.114,0.527,20.277006,0.005894,2.080982,0.2992880946533629
Gaia EDR3 5523231877135048576,0.030408,-0.135921,128.99210730604,-43.75591923152,0.4083,0.6249,-2.862,0.711,3.121,0.726,20.614763,0.007872,1.44367,0.1468482706202187
Gaia EDR3 5523231877138404480,0.033518,-0.149508,128.99642280384,-43.76950481614,0.17,0.3696,-4.385,0.371,5.902,0.402,20.032724,0.005601,2.139933,0.12535343982887037
Gaia EDR3 5523231877138405760,0.035415,-0.145584,128.99904773231,-43.76557898287,1.1089,0.6107,-6.391,0.665,7.978,0.656,20.44484,0.008452,2.4114,0.11781502730194486
Gaia EDR3 5523231877138407040,0.036577,-0.145904,129.00065595123,-43.76589855561,0.6403,0.0531,-5.017,0.057,3.768,0.063,16.748676,0.002907,1.462438,0.00764236246252122
Gaia EDR3 5523231907193001984,0.039768,-0.139808,129.00506989603,-43.75980083705,0.4631,0.2721,-2.374,0.28,3.999,0.286,19.637989,0.00411,1.851961,0.07739002457565713
Gaia EDR3 5523231907193011072,0.040614,-0.135529,129.00623713422,-43.75552074752,-0.0974,0.453,-4.266,0.494,3.074,0.473,20.15658,0.005675,1.958534,0.10356080935168123
Gaia EDR3 5523231907193015296,0.033146,-0.135162,128.9958973956,-43.75515838875,0.4619,0.1055,-4.026,0.11,5.565,0.121,18.173433,0.003043,1.939444,0.023140155375955113
Gaia EDR3 5523231907193020288,0.038616,-0.132321,129.00346762735,-43.75231493741,0.2635,0.1749,-2.807,0.187,3.48,0.195,18.959719,0.003508,1.853336,0.04003897400800112
Gaia EDR3 5523231911492711424,0.033029,-0.133452,128.99573391676,-43.75344842196,0.4796,0.3703,-4.168,0.424,4.079,0.394,20.008871,0.005124,1.90922,0.10988842587331096
Gaia EDR3 5523231911492725888,0.037492,-0.129394,129.00190880498,-43.74938772467,0.2046,0.4127,-7.341,0.43,9.342,0.528,20.219265,0.005656,2.243893,0.19513226163374608
Gaia EDR3 5523231911492730496,0.038615,-0.129127,129.00346382855,-43.74912046079,0.2409,0.4512,-3.35,0.515,4.214,0.497,20.16582,0.005302,2.064379,0.11111368296586215
Gaia EDR3 5523231911492737792,0.036633,-0.135928,129.0007258199,-43.75592314986,-0.3794,0.2604,-2.308,0.274,4.592,0.279,19.58211,0.004386,1.921318,0.06406246925925684
Gaia EDR3 5523231911492748928,0.040121,-0.133296,129.00555244198,-43.75328865565,0.3313,0.2629,-3.138,0.263,3.346,0.278,19.639973,0.004232,1.998249,0.0766723408922833
Gaia EDR3 5523231911492761728,0.043074,-0.130385,129.00963802988,-43.75037497822,0.375,0.1854,-3.539,0.19,6.074,0.199,19.143602,0.003562,1.98591,0.03976226126249472
Gaia EDR3 5523231911492762496,0.037918,-0.141214,129.00250950376,-43.76120795457,0.5222,0.4697,-3.81,0.476,4.609,0.494,20.275215,0.005733,1.98381,0.12621910397954603
Gaia EDR3 5523231911492763520,0.037687,-0.141977,129.00218942352,-43.76197135693,1.0703,1.112,-2.165,1.053,-0.371,1.492,20.79412,0.011803,1.385483,0.19828735898936845
Gaia EDR3 5523231911492765440,0.043023,-0.131228,129.00956696034,-43.7512181562,-0.0115,0.9512,-13.334,1.042,8.299,2.306,20.744055,0.011449,1.811792,0.2547396186762454
Gaia EDR3 5523231911492773632,0.037663,-0.1458,129.00216055407,-43.76579422846,-0.1802,0.564,-3.414,0.6,3.233,0.599,20.471432,0.006831,1.966122,0.13169497415207448
Gaia EDR3 5523231911494786688,0.032628,-0.136343,128.99518112225,-43.75634048803,0.6853,0.7747,0.071,0.868,0.816,0.705,20.697332,0.009042,1.742924,0.12939900435382382
Gaia EDR3 5523231911495097984,0.038905,-0.140371,129.00387562809,-43.76036431932,0.8379,1.7741,-6.211,2.257,8.199,2.226,20.852066,0.014012,1.909498,0.31549404687240823
Gaia EDR3 5523231911498134016,0.034424,-0.130612,128.99766252892,-43.75060848792,0.3816,0.0216,-4.433,0.023,5.144,0.026,15.201167,0.00277,1.354808,0.005015264665217921
Gaia EDR3 5523231911498134528,0.037098,-0.126301,129.00136070557,-43.74629585361,0.2345,0.0816,-3.252,0.086,4.996,0.094,17.856976,0.002989,2.563669,0.02278396237513741
Gaia EDR3 5523231911498135808,0.03976,-0.124849,129.00504392269,-43.74484179862,0.2041,0.7197,-4.101,0.776,5.427,0.863,20.619095,0.00815,2.220022,0.13855918993599858
Gaia EDR3 5523231911498140672,0.037835,-0.136279,129.00238968933,-43.7562729558,0.1426,0.1094,-2.789,0.119,2.954,0.124,18.328402,0.003073,1.489086,0.025567951806098967
Gaia EDR3 5523231911498140928,0.035619,-0.141085,128.99932603804,-43.76108027588,0.4245,0.0196,-3.288,0.021,0.319,0.023,14.963696,0.002781,1.161459,0.005076389624798035
Gaia EDR3 5523231911498141568,0.042224,-0.128473,129.00845853008,-43.74846448737,0.1549,0.0582,-3.737,0.062,3.819,0.068,17.308315,0.002857,2.316343,0.01344909605623132
Gaia EDR3 5523231911498144256,0.043414,-0.129099,129.01010623204,-43.74908927279,-0.139,0.5178,-3.129,0.521,3.749,0.631,20.394495,0.006964,1.882814,0.13403965231684192
Gaia EDR3 5523231911498144384,0.042039,-0.132379,129.00820695012,-43.75237033725,0.7938,0.0361,-6.73,0.037,6.511,0.04,16.292349,0.002794,1.19807,0.006005726605417747
Gaia EDR3 5523231941552729728,0.022354,-0.144772,128.98096126367,-43.76477352699,0.7117,0.2308,-0.169,0.27,5.812,0.245,19.330454,0.00394,1.901268,0.06583331594426804
Gaia EDR3 5523231941552742912,0.026684,-0.139861,128.98695379982,-43.75986079194,0.3429,0.1406,-3.895,0.151,4.499,0.158,18.734478,0.003319,1.955626,0.035647337069168596
Gaia EDR3 5523231941552743040,0.025756,-0.141123,128.98566922936,-43.76112369595,0.1982,0.1593,-6.522,0.164,7.499,0.168,18.79956,0.003345,2.07371,0.05262799477902885
Gaia EDR3 5523231941552749696,0.026145,-0.136203,128.9862046483,-43.75620306561,0.0385,0.2256,-3.402,0.232,3.991,0.238,19.266016,0.004006,1.973801,0.07295439864840766
Gaia EDR3 5523231941553120384,0.019675,-0.128834,128.97724357175,-43.74883617074,0.4452,0.1488,-2.71,0.156,6.657,0.162,18.767857,0.003282,1.767563,0.03253186303176164
Gaia EDR3 5523231941553121024,0.022333,-0.126944,128.9809233969,-43.74694575359,0.4649,0.1596,-3.99,0.168,3.424,0.173,18.740791,0.003312,1.856062,0.04174202343453295
Gaia EDR3 5523231941553124352,0.016451,-0.138671,128.97278544574,-43.75867484524,0.377,0.1088,-2.078,0.119,-0.795,0.122,16.968794,0.004197,1.578301,0.011303511902880358
Gaia EDR3 5523231941553565568,0.017804,-0.133699,128.97465604735,-43.75370187545,0.4093,0.1557,-4.637,0.167,3.52,0.171,18.860374,0.003384,1.777657,0.0382090666914266
Gaia EDR3 5523231941553565696,0.019427,-0.13452,128.97690342963,-43.75452280676,0.5405,0.0872,-4.115,0.092,3.832,0.096,17.909851,0.002985,1.624474,0.01613930940466447
Gaia EDR3 5523231945852362112,0.016505,-0.132927,128.97285714773,-43.75293029742,0.0444,0.2637,-4.235,0.271,6.334,0.287,19.478771,0.004072,2.028068,0.06502369267879765
Gaia EDR3 5523231945852380032,0.023995,-0.12617,128.98322248696,-43.74617135009,0.7903,0.8152,-1.118,1.178,4.79,1.13,20.595295,0.009168,1.595364,0.15740473752920164
Gaia EDR3 5523231945852381440,0.023622,-0.127496,128.98270715559,-43.74749711227,0.0596,0.5431,-2.636,0.522,3.169,0.526,20.458992,0.006349,1.683939,0.1467820696219781
Gaia EDR3 5523231945852397440,0.023195,-0.134311,128.98211984251,-43.75431208137,-0.4208,0.7263,-0.759,0.81,2.832,0.775,20.596024,0.007741,1.475891,0.13163735576026547
Gaia EDR3 5523231945852399744,0.021184,-0.139368,128.97933847257,-43.759370246,0.6565,0.3391,-5.161,0.317,6.351,0.338,19.797478,0.004592,2.142702,0.07539709588246556
Gaia EDR3 5523231945852416640,0.022736,-0.143338,128.98148881566,-43.7633393651,0.9655,0.3252,-6.639,0.388,4.582,0.343,19.868732,0.004615,1.926344,0.09122765576025703
Gaia EDR3 5523231945852422784,0.026792,-0.137396,128.98710225584,-43.7573954959,0.3884,0.3378,-2.797,0.358,4.199,0.351,19.935131,0.004896,1.920467,0.09757567982291876
Gaia EDR3 5523231945854525696,0.021302,-0.129706,128.97949736673,-43.74970820598,-0.5078,0.5635,-4.58,0.569,3.917,0.537,20.437323,0.006152,1.646517,0.18233084819727097
Gaia EDR3 5523231945854723968,0.023392,-0.133642,128.982391664,-43.75364312532,-0.1214,1.1567,-3.581,1.139,4.599,1.203,20.853966,0.013811,1.063848,0.4491020761559437
Gaia EDR3 5523231945855075584,0.020032,-0.132697,128.97774039047,-43.75269907392,,,,,,,20.990353,0.043549,2.308693,0.5651150233857307
Gaia EDR3 5523231945857854208,0.016873,-0.134454,128.97336699731,-43.75445742707,0.0863,0.0601,-2.22,0.064,2.401,0.068,17.223251,0.002884,2.547098,0.01623601818418208
Gaia EDR3 5523231945857855744,0.017489,-0.13638,128.97422072813,-43.75638360312,0.2688,0.0245,-4.539,0.026,7.154,0.028,15.435989,0.002791,2.293531,0.00623497701138853
Gaia EDR3 5523231945857856896,0.020347,-0.133497,128.97817645009,-43.75349929689,0.5324,0.0338,-4.112,0.036,3.946,0.037,16.092367,0.002793,1.38504,0.006697703862466244
Gaia EDR3 5523231945857862272,0.02299,-0.13821,128.98183860044,-43.75821122489,0.8203,0.0341,-3.825,0.036,-1.589,0.038,16.20995,0.00279,1.186845,0.006004414754428564
Gaia EDR3 5523231945858312064,0.023476,-0.130675,128.98250741319,-43.75067606451,0.1694,0.081,-2.867,0.088,3.434,0.09,17.846922,0.002956,1.540144,0.018950817027948336
Gaia EDR3 5523231945859131392,0.022052,-0.138322,128.98054023529,-43.75832421036,0.5568,0.5957,-3.326,0.742,3.865,0.637,20.517403,0.007046,1.15992,0.21430969387491633
Gaia EDR3 5523231975912507136,0.032087,-0.128182,128.99442541201,-43.74817949901,0.2071,0.08,-3.573,0.085,3.55,0.104,17.771378,0.002927,1.861523,0.016820539276146393
Gaia EDR3 5523231975912521344,0.03761,-0.122996,129.00206617616,-43.74299021511,0.8008,0.2386,-7.359,0.235,-0.726,0.261,19.51127,0.003952,1.90064,0.07939543697132141
Gaia EDR3 5523231975912860544,0.023871,-0.12381,128.98304971241,-43.74381068166,0.2165,0.0793,-3.255,0.082,3.473,0.088,17.740227,0.002939,1.503977,0.014273050400201256
Gaia EDR3 5523231975912860672,0.0253,-0.122643,128.98502785563,-43.74264305962,0.2021,0.1663,-2.219,0.17,2.573,0.176,18.974619,0.003495,1.725603,0.05377240993275824
Gaia EDR3 5523231975912861696,0.032094,-0.123548,128.99443235194,-43.74354536246,0.2262,0.1383,-2.327,0.145,3.266,0.161,18.715672,0.003288,1.706854,0.039696709068259346
Gaia EDR3 5523231975912865024,0.033321,-0.116219,128.99612435093,-43.7362154554,0.3191,0.2735,-2.604,0.279,2.955,0.285,19.650894,0.004273,1.945806,0.07570679673126211
Gaia EDR3 5523231975912865664,0.033623,-0.114178,128.99654105837,-43.73417455386,0.5385,0.2501,-3.347,0.251,2.004,0.27,19.492569,0.004111,2.020769,0.07211248360656704
Gaia EDR3 5523231975913304704,0.033284,-0.125183,128.99608077669,-43.74517974307,0.2317,0.1188,-3.658,0.122,2.391,0.138,18.46608,0.003132,1.89492,0.03333834392598006
Gaia EDR3 5523231980212115072,0.026545,-0.119671,128.98674816226,-43.73967108989,1.1908,0.7424,-4.251,0.813,2.416,1.074,20.500332,0.012831,1.951107,0.16040291436095092
Gaia EDR3 5523231980212115200,0.026205,-0.119668,128.98627791279,-43.7396682673,0.6085,0.736,-3.666,0.643,3.408,0.856,20.597593,0.018212,1.985578,0.4309683169004826
Gaia EDR3 5523231980212116608,0.024984,-0.123147,128.98459030885,-43.7431480506,0.2623,0.1745,-2.7,0.176,3.42,0.184,19.04299,0.003558,1.554863,0.0746412930490739
Gaia EDR3 5523231980212125440,0.032931,-0.110911,128.99558086032,-43.73090781447,1.9574,1.0298,-2.494,0.974,2.389,1.239,20.798117,0.01128,,
Gaia EDR3 5523231980212126592,0.030944,-0.114359,128.99283342987,-43.73435686738,,,,,,,20.982014,0.023978,2.240288,0.4003041274288121
Gaia EDR3 5523231980212129280,0.032502,-0.112055,128.99498754154,-43.73205235959,0.5464,0.1095,-4.308,0.115,4.029,0.127,18.347834,0.003078,1.775442,0.025818845125402303
Gaia EDR3 5523231980212140288,0.02908,-0.1247,128.99026108922,-43.7446988734,0.5119,0.3998,-3.151,0.398,3.523,0.422,20.20701,0.005489,,
Gaia EDR3 5523231980212152704,0.034698,-0.117663,128.99803180919,-43.73765848985,1.1065,0.3513,-7.365,0.348,2.241,0.369,20.049185,0.004938,2.55447,0.09935487415144717
Gaia EDR3 5523231980212166784,0.032675,-0.12667,128.99523912595,-43.74666656743,0.7851,0.4275,-2.035,0.425,2.626,0.46,20.210867,0.005588,1.39311,0.09003343186955616
Gaia EDR3 5523231980212169600,0.03702,-0.118773,129.00124650927,-43.73876796204,-0.14,0.7481,-1.794,0.773,3.483,0.94,20.552595,0.007879,1.648859,0.13784544795706744
Gaia EDR3 5523231980212170880,0.03075,-0.132242,128.9925777431,-43.7522399735,0.306,0.3249,-0.192,0.338,3.59,0.382,19.78101,0.00475,,
Gaia EDR3 5523231980212179968,0.035612,-0.124995,128.99930282971,-43.7449903034,-0.3069,1.1747,-2.908,1.355,1.198,1.852,20.868158,0.013744,1.811476,0.31454382617001314
Gaia EDR3 5523231980217596928,0.029057,-0.117953,128.99022460111,-43.73795154314,0.1839,0.0255,-3.27,0.027,4.826,0.031,15.568098,0.002794,2.716485,0.00632087492959069
Gaia EDR3 5523231980217597696,0.027755,-0.122458,128.98842539087,-43.74245720451,0.1795,0.0364,-3.043,0.037,3.778,0.04,16.292057,0.002802,1.244059,0.006740370464923798
Gaia EDR3 5523231980217599744,0.028658,-0.124828,128.98967655839,-43.74482694047,0.4695,0.2303,-3.102,0.229,3.863,0.242,19.435822,0.004007,1.824398,0.07128712503453524
Gaia EDR3 5523231980217601024,0.032623,-0.11927,128.99516143689,-43.73926694897,0.5351,0.0307,-4.157,0.031,5.614,0.034,15.905405,0.002781,1.434504,0.00562593531901586
Gaia EDR3 5523231980217602560,0.033645,-0.120022,128.99657672058,-43.74001870935,0.5422,0.0692,-4.077,0.072,5.694,0.078,17.546616,0.002912,1.594519,0.0202192238610315
Gaia EDR3 5523231980217603968,0.033632,-0.122139,128.99655960362,-43.74213514205,0.6827,0.0285,-2.841,0.03,11.622,0.032,15.883967,0.003834,1.311012,0.012614030873792615
Gaia EDR3 5523231980217606272,0.030283,-0.132404,128.99193155112,-43.75240236778,0.4546,0.1311,-2.942,0.142,3.261,0.15,18.613625,0.003251,2.176857,0.04575361926385615
Gaia EDR3 5523231980217608192,0.034162,-0.126316,128.99729633834,-43.74631165873,0.4368,0.0308,-2.586,0.032,3.202,0.035,15.796979,0.002809,1.29341,0.005812858496296221
Gaia EDR3 5523231980217608960,0.033482,-0.129532,128.99635753614,-43.74952810439,5.5495,0.0529,6.186,0.054,-28.327,0.061,17.018957,0.002887,2.798315,0.016802945540352335
Gaia EDR3 5523232353869989248,0.032561,-0.110611,128.99506910432,-43.73060826026,0.2522,0.2221,-1.761,0.225,4.003,0.238,19.286865,0.003703,1.9028,0.05438875845508528
Gaia EDR3 5523232010272595840,-0.004584,-0.149707,128.9436599925,-43.76971308504,0.9312,0.3037,-1.659,0.304,2.957,0.31,19.717407,0.004445,1.963903,0.08318798817319709
Gaia EDR3 5523232010272602752,-0.005611,-0.141384,128.94223916667,-43.76138990251,0.3033,0.22,-6.177,0.219,7.009,0.227,19.232145,0.003841,2.255449,0.0616388428657655
Gaia EDR3 5523232010272763904,0.000512,-0.149838,128.95071739471,-43.7698434303,0.5658,0.4034,-1.908,0.392,2.777,0.404,20.125162,0.005323,2.22537,0.12954137476306263
Gaia EDR3 5523232010273040512,-0.00435,-0.138834,128.9439843689,-43.75883984066,0.9286,0.2097,-5.343,0.228,7.995,0.216,18.98876,0.003668,2.295765,0.061400225783649814
Gaia EDR3 5523232010273040896,-0.00181,-0.13711,128.94750234597,-43.75711631707,,,,,,,15.275659,0.00342,2.231893,0.008444973479456793
Gaia EDR3 5523232014571731840,-0.010325,-0.148367,128.93570991308,-43.76837159046,0.8505,0.3068,-3.309,0.311,5.099,0.327,19.74937,0.004456,1.809471,0.09651806278768721
Gaia EDR3 5523232014571755392,-0.005105,-0.146081,128.94293868974,-43.76608691278,,,,,,,20.990866,0.018822,1.4783,0.5822723723707882
Gaia EDR3 5523232014571765376,-0.002393,-0.143166,128.94669460527,-43.76317189885,-0.1392,1.0172,-2.157,0.899,1.442,1.088,20.772964,0.009777,1.725237,0.2532312011627159
Gaia EDR3 5523232014571766272,-0.004911,-0.148867,128.94320761598,-43.76887223386,0.186,0.5151,-2.864,0.502,2.68,0.519,20.348074,0.006053,1.867416,0.16737836593375233
Gaia EDR3 5523232014571780224,-1.9e-05,-0.145057,128.94998187775,-43.7650633482,-0.1391,0.2764,-3.322,0.274,3.289,0.287,19.607433,0.004208,1.809893,0.11067997531007182
Gaia EDR3 5523232014571788288,0.002358,-0.144312,128.95327346805,-43.76431747657,0.5782,0.4648,-2.179,0.457,5.525,0.66,20.311087,0.005817,2.066198,0.16552441369875118
Gaia EDR3 5523232014571802240,0.00342,-0.146839,128.9547430094,-43.76684432361,0.4565,0.5238,-2.064,0.529,2.165,0.67,20.373314,0.006308,2.047802,0.19840458673618153
Gaia EDR3 5523232014578591104,-0.010619,-0.147378,128.93530337006,-43.76738298366,,,,,,,17.97209,0.008393,2.046087,0.019822349380980358
Gaia EDR3 5523232014578593280,-0.001825,-0.137202,128.94748096099,-43.75720804434,,,,,,,15.362416,0.021247,2.225261,0.005962724629360138
Gaia EDR3 5523232014578600576,-0.001696,-0.149729,128.94765949189,-43.76973523511,0.2416,0.0821,-3.288,0.086,1.858,0.091,17.781372,0.002952,1.799833,0.018936585541093818
Gaia EDR3 5523232044632339328,0.009102,-0.138927,128.96260999065,-43.75893196513,0.4391,0.0385,-2.223,0.039,7.88,0.047,16.303572,0.002806,1.443875,0.007981798011339922
Gaia EDR3 5523232044632339584,0.009499,-0.135242,128.96315914988,-43.7552468845,0.5756,0.104,-3.732,0.108,5.888,0.125,17.99146,0.003079,2.06888,0.02816187284312687
Gaia EDR3 5523232044632340096,0.008876,-0.141457,128.96229745568,-43.76146198742,0.422,0.0959,-3.626,0.104,1.383,0.113,18.069433,0.003012,2.041807,0.04067487080994607
Gaia EDR3 5523232044632340224,0.00582,-0.144028,128.9580658995,-43.764033347,0.2204,0.0749,-2.549,0.078,2.497,0.087,17.692524,0.002956,1.887093,0.022947907482347166
Gaia EDR3 5523232044632340736,0.011947,-0.133029,128.96654718199,-43.75303407407,-0.2649,0.1968,-2.34,0.201,2.645,0.233,18.683105,0.005164,1.872366,0.0415276263084653
Gaia EDR3 5523232044632779520,0.002391,-0.130894,128.95331833581,-43.75089987374,0.294,0.0922,-2.973,0.095,3.427,0.113,17.98035,0.003031,1.695286,0.03320803295980588
Gaia EDR3 5523232044632779648,0.003428,-0.136891,128.95475393977,-43.75689654242,0.275,0.0574,-2.808,0.058,3.084,0.085,16.941307,0.002894,1.490751,0.015110811249559469
Gaia EDR3 5523232044632779776,0.003856,-0.131993,128.9553465522,-43.75199874944,0.7559,0.246,-6.578,0.233,8.536,0.254,19.16654,0.003803,2.015259,0.07021147655023177
Gaia EDR3 5523232044632779904,0.004287,-0.137815,128.95594324557,-43.75782105192,0.4901,0.148,-3.926,0.156,3.858,0.157,18.637545,0.003434,1.830843,0.06384396558152308
Gaia EDR3 5523232048931492864,0.003975,-0.126467,128.95550967415,-43.74647305967,,,,,,,20.91367,0.024703,1.381352,0.3107037431967288
Gaia EDR3 5523232048931519872,0.00494,-0.135069,128.95684724054,-43.7550744754,2.2026,1.3209,-3.306,1.988,5.542,1.42,20.791246,0.025244,1.453815,0.42536890960397084
Gaia EDR3 5523232048931521280,0.008133,-0.128944,128.96126672177,-43.74894940347,0.1592,0.3757,-3.269,0.38,0.379,0.432,19.988098,0.004974,1.985529,0.10064504607684076
Gaia EDR3 5523232048931530240,0.007674,-0.134203,128.960631831,-43.75420806815,0.0503,0.2985,-3.58,0.29,4.164,0.313,19.65232,0.004462,1.957254,0.1431353343049832
Gaia EDR3 5523232048931540736,0.010262,-0.132779,128.96421467792,-43.75278407596,,,,,,,20.941502,0.015843,1.430119,0.3099901592614571
Gaia EDR3 5523232048933741312,0.003075,-0.130179,128.95426534885,-43.75018463313,0.2411,0.3819,-2.785,0.39,3.766,0.392,20.035107,0.005194,1.857399,0.13591579093403214
Gaia EDR3 5523232048933742976,0.001115,-0.139117,128.95155206109,-43.75912254049,-0.086,0.2671,-2.788,0.288,2.977,0.363,19.431847,0.004842,1.497513,0.07782977576249885
Gaia EDR3 5523232048937051776,0.000362,-0.13526,128.95050955285,-43.75526572607,7.0181,0.6051,-44.387,0.644,33.356,0.7,8.036516,0.00425,0.414154,0.004791678290408627
Gaia EDR3 5523232048937060992,0.006104,-0.142567,128.95845919743,-43.76257290313,0.4653,0.1005,-3.61,0.111,2.187,0.114,18.168018,0.003085,1.852593,0.029422437831524883
Gaia EDR3 5523232048937061760,0.004811,-0.146779,128.95666971182,-43.76678503858,0.1813,0.0783,-2.323,0.085,2.836,0.085,17.507038,0.00296,2.33124,0.020806348422587335
Gaia EDR3 5523232078992055552,-0.013156,-0.139149,128.93179265223,-43.75915394204,0.0953,0.2934,-1.923,0.323,4.018,0.312,19.726725,0.004377,2.150599,0.12281424553628145
Gaia EDR3 5523232078992074112,-0.01356,-0.128694,128.93123698546,-43.74869830177,0.1754,0.3785,-1.844,0.427,2.842,0.395,20.029085,0.005396,2.721943,0.15764147923555002
Gaia EDR3 5523232078992074880,-0.010498,-0.130647,128.93547478402,-43.7506521337,0.4322,0.2187,-3.156,0.219,3.736,0.221,19.239218,0.003792,1.991476,0.06599924473809436
