EDR3Name,_x,_y,RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BP-RP,e_BP-RP,probs_final,membs_select
Gaia EDR3 2033899290810200192,-0.003691,0.011933,297.75564172357,32.25193901785,-0.239,0.3257,-2.394,0.281,-4.352,0.351,19.862757,0.004425,1.560185,0.10598947583483934,0.972,1
Gaia EDR3 2033896335872570624,0.004033,0.00396,297.76477454777,32.24396600249,-0.2118,0.214,-2.335,0.184,-4.324,0.222,19.190859,0.003705,1.691406,0.040568118824434125,0.9701,1
Gaia EDR3 2033896232793347584,-0.000981,-0.004853,297.75884678408,32.23515291174,0.0634,0.1603,-2.493,0.142,-4.544,0.174,18.888693,0.003462,1.614178,0.0937263860191702,0.9722,1
Gaia EDR3 2033896164073818240,0.001194,-0.009076,297.76141772648,32.23093045438,-0.3148,0.497,-2.835,0.428,-4.039,0.554,20.118576,0.005673,,,0.9772,1
Gaia EDR3 2033896335872675712,-0.002768,0.009298,297.75673370451,32.24930448302,-0.2405,0.3962,-2.284,0.348,-4.055,0.45,20.085783,0.005259,1.51815,0.07993032714734344,0.9753,1
Gaia EDR3 2033896060994429568,0.01791,-0.010317,297.78117936078,32.22968684524,-0.2124,0.3996,-2.331,0.399,-3.892,0.376,19.64983,0.004693,1.671909,0.1047985491022412,0.977,1
Gaia EDR3 2033899286496872960,-0.007099,0.022075,297.75161200536,32.26208047729,0.4888,0.2308,-2.769,0.201,-4.073,0.262,19.390467,0.003948,1.626446,0.053350518607309674,0.9759,1
Gaia EDR3 2033896335872566016,0.005933,0.007436,297.76702164221,32.24744180162,-0.0664,0.5065,-2.783,0.38,-4.53,1.591,19.417454,0.007205,,,0.9826,1
Gaia EDR3 2033896164098973056,0.000484,-0.014877,297.7605784304,32.22512910063,0.2499,0.2795,-2.726,0.241,-4.534,0.365,19.434893,0.004132,,,0.9778,1
Gaia EDR3 2033896335872637696,-0.002367,0.003437,297.75720760748,32.24344352337,0.4604,0.2311,-2.675,0.201,-4.368,0.256,19.283426,0.00389,,,0.9863,1
Gaia EDR3 2033899290839831552,-0.012694,0.01879,297.74499607534,32.25879510256,-0.2343,0.1726,-2.4,0.147,-3.808,0.195,18.903152,0.003395,1.64086,0.031038340600409067,0.9773,1
Gaia EDR3 2033896335897688448,0.000196,0.010709,297.7602384794,32.25071507888,0.2076,0.2285,-2.329,0.208,-4.475,0.258,19.292513,0.003644,,,0.9521,1
Gaia EDR3 2033896198433787520,-0.022271,-0.015501,297.73368089073,32.22450205453,-0.0472,0.1061,-2.64,0.099,-4.58,0.13,18.152267,0.005934,2.20104,0.0372499582649931,0.9575,1
Gaia EDR3 2033896267152988416,0.004552,-0.009639,297.76538748665,32.23036743613,-0.2687,0.3348,-2.383,0.299,-3.856,0.365,19.87224,0.004714,1.650782,0.06981201910926169,0.9832,1
Gaia EDR3 2033896228481347328,-0.001508,-0.003358,297.75822399922,32.23664771509,-0.2009,0.1671,-2.838,0.15,-3.79,0.181,18.693735,0.003238,1.875093,0.03749446098585742,0.9618,1
Gaia EDR3 2033899187755998208,-0.021017,0.006254,297.73515629534,32.24625715458,0.0113,0.1069,-2.189,0.097,-3.892,0.117,18.287184,0.003063,1.571737,0.01797261487487501,0.9615,1
Gaia EDR3 2033896164073739904,0.003244,-0.01854,297.76384102579,32.22146584656,0.0511,0.2317,-2.643,0.21,-4.596,0.253,19.316057,0.003741,1.536121,0.03780077902140558,0.9682,1
Gaia EDR3 2033896060994401664,0.018151,-0.01599,297.78146230803,32.22401378018,-0.0658,0.2683,-2.778,0.239,-4.549,0.285,19.593409,0.004026,1.594782,0.06545296135924315,0.973,1
Gaia EDR3 2033896331559293952,0.003903,-0.004389,297.76462111618,32.23561651857,0.4111,0.1555,-2.936,0.141,-4.042,0.17,18.77988,0.003364,1.917833,0.032952463746983796,0.9656,1
Gaia EDR3 2033896267157319168,0.014,-0.008364,297.77655647767,32.23164070974,0.4787,0.466,-2.43,0.434,-3.93,0.51,20.164577,0.005469,1.462111,0.4484836421185841,0.9833,1
