EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 5353683885588250368" -0.126487 -0.004507 160.12774494166 -55.31430945591 1.2762 0.4032 -8.575 0.437 12.452 0.376 19.848932 0.005186 2.584288 0.12967164969495926 0.0
"Gaia EDR3 5353683885588256384" -0.122763 -0.005073 160.13428470123 -55.31488761548 0.3979 0.983 -7.011 1.329 3.241 0.995 20.617407 0.009549 1.632776 0.16849774655633487 0.0
"Gaia EDR3 5353683885588760704" -0.134543 0.004006 160.11363874928 -55.30577053841 0.1479 1.0824 -6.795 1.23 2.315 0.944 20.674458 0.0104 1.706606 0.22160641214929178 0.0
"Gaia EDR3 5353683885588778752" -0.124334 -0.002865 160.13153573566 -55.31267408923 -0.0377 0.6655 -3.794 0.791 2.684 0.589 20.10421 0.006775 1.688524 0.08819907543368771 0.0
"Gaia EDR3 5353683885588779776" -0.12409 0.002311 160.13199428643 -55.30749934029 1.1487 0.8862 -6.19 0.993 0.786 0.82 20.36181 0.008237 2.182283 0.14227451225383267 0.0
"Gaia EDR3 5353683885589881344" -0.122301 0.000506 160.13512714063 -55.30930921357 0.5668 0.5599 -8.417 0.671 3.788 0.567 20.232376 0.006853 1.651989 0.12606078438921317 0.0
"Gaia EDR3 5353683885611904768" -0.134389 0.001556 160.1138941107 -55.30822104715 0.159 0.1118 -7.592 0.124 3.057 0.104 17.957499 0.00301 1.31443 0.015997231157263127 0.0
"Gaia EDR3 5353683885611910656" -0.127388 -0.000434 160.12618330909 -55.31023368306 0.2246 0.0509 -12.071 0.056 7.793 0.048 16.65623 0.002824 1.240317 0.007860880031735094 0.0
"Gaia EDR3 5353683885611916032" -0.125465 0.00101 160.12957032017 -55.30879612761 0.4546 0.0375 -2.088 0.041 -0.289 0.036 16.018341 0.002794 0.997047 0.005914029752222067 0.0
"Gaia EDR3 5353683885611919360" -0.119663 -0.00252 160.13974540199 -55.31234333061 0.3466 0.6148 -6.398 0.603 2.848 0.696 19.761547 0.007129 "" "" 0.0
"Gaia EDR3 5353683885612181504" -0.126848 0.000838 160.12713951302 -55.30896292368 -0.6877 0.8264 -2.223 0.908 4.007 0.706 20.523119 0.008708 1.841837 0.1362650169606521 0.0
"Gaia EDR3 5353683885618730880" -0.13392 -0.00105 160.1147032524 -55.31082776281 0.3471 0.681 -6.035 0.698 2.819 0.601 20.454206 0.007477 1.731359 0.1282047805456468 0.0
"Gaia EDR3 5353683915652157312" -0.120698 0.011672 160.13800297141 -55.29814849396 0.4823 0.066 -5.397 0.072 4.638 0.061 17.208828 0.002876 1.256046 0.009698365178359668 0.0
"Gaia EDR3 5353683915654520960" -0.117193 0.007433 160.14413802337 -55.30239802224 0.5249 0.1396 -7.496 0.16 5.797 0.119 18.350258 0.003158 1.454308 0.026861737456608133 0.0
"Gaia EDR3 5353683915654523136" -0.116112 0.009872 160.14604985606 -55.29996189516 0.8685 0.2134 -6.723 0.226 3.882 0.186 19.066824 0.003741 1.632385 0.05305783639663857 0.0
"Gaia EDR3 5353683915654527616" -0.128359 0.013185 160.12455475121 -55.29661165764 0.2785 0.1579 -5.963 0.175 3.089 0.14 18.603167 0.003282 1.549931 0.02862025573860524 0.0
"Gaia EDR3 5353683915654532864" -0.128983 0.01915 160.12349400418 -55.29064484469 0.1461 0.203 -4.588 0.228 1.948 0.182 18.962654 0.003557 1.679924 0.0379830336384851 0.0
"Gaia EDR3 5353683915656651904" -0.131974 0.01278 160.11820274889 -55.29700493055 0.506 0.1645 -6.543 0.187 2.788 0.151 18.551687 0.003292 1.503084 0.04220269144433444 0.0
"Gaia EDR3 5353683919946771840" -0.126904 0.00732 160.12707736602 -55.30248124852 0.1777 0.1639 -5.687 0.18 3.783 0.159 18.660624 0.003323 1.621819 0.02969007578321099 0.0
"Gaia EDR3 5353683919946782464" -0.130688 0.013118 160.12046451326 -55.29667052145 0.8027 0.1106 -4.866 0.117 -0.177 0.092 17.773623 0.007292 1.400824 1.0978618660459136 0.0
"Gaia EDR3 5353683919946804352" -0.123557 0.009979 160.13297163485 -55.29983235486 1.6682 0.4304 2.101 0.502 7.096 0.409 18.160072 0.00504 1.786587 0.016616080731149976 0.0
"Gaia EDR3 5353683919946806656" -0.121709 0.009019 160.13621368659 -55.30079901981 0.9116 0.4915 -3.353 0.55 2.264 0.413 20.038443 0.00577 1.940466 0.10092657838909753 0.0
"Gaia EDR3 5353683919946807424" -0.128032 0.014744 160.12513873304 -55.29505383487 -1.2125 0.5533 -2.996 0.618 0.896 0.484 20.209408 0.005957 1.643312 0.08990096519919304 0.0
"Gaia EDR3 5353683919946809600" -0.120277 0.008331 160.13872527722 -55.30149054103 -0.0891 0.8211 -6.222 0.989 4.378 0.743 20.349043 0.010899 1.707327 0.10719127347107218 0.0
"Gaia EDR3 5353683919946823296" -0.120169 0.010434 160.13892546158 -55.29938866406 0.3155 0.2635 -4.081 0.288 1.193 0.222 19.236666 0.003898 1.827141 0.061299417356460176 0.0
"Gaia EDR3 5353683919946831104" -0.123574 0.014613 160.13296781166 -55.29519845489 0.4235 0.3149 -4.338 0.336 2.43 0.276 19.458405 0.004092 1.701876 0.07204764091822663 0.0
"Gaia EDR3 5353683919946832640" -0.124907 0.016238 160.1306360521 -55.29356959894 -0.0291 0.3221 -6.268 0.342 3.289 0.267 19.512463 0.004104 1.641911 0.07549503632517193 0.0
"Gaia EDR3 5353683919947988480" -0.127537 0.006631 160.12596284098 -55.30316780102 -0.0803 0.747 -6.69 0.864 3.471 0.832 20.482733 0.007431 1.429867 0.18088678091837593 0.0
"Gaia EDR3 5353683919947989248" -0.127222 0.015145 160.12656390085 -55.29465504896 -0.5874 1.3903 -10.954 2.132 1.269 1.788 20.819935 0.014824 1.053459 0.457570251389624 0.0
"Gaia EDR3 5353683919947990016" -0.12661 0.016111 160.12764427358 -55.29369093171 -0.3719 0.8975 -6.201 1.037 2.359 0.836 20.584145 0.009283 1.420755 0.14623513068139504 0.0
"Gaia EDR3 5353683919947991168" -0.126187 0.015647 160.12838453445 -55.29415643226 -2.5728 1.0559 -4.401 1.184 2.54 0.957 20.637003 0.01059 1.621407 0.17943921513547487 0.0
"Gaia EDR3 5353683919947994240" -0.124562 0.015813 160.13123877466 -55.29399552418 0.3242 1.6429 -6.942 1.969 3.596 1.683 20.795332 0.013385 "" "" 0.0
"Gaia EDR3 5353683919947995136" -0.122841 0.004714 160.13420168265 -55.30509990543 0.2676 0.7146 -4.696 0.837 2.325 0.672 20.509209 0.008353 1.786581 0.16288611999416647 0.0
"Gaia EDR3 5353683919948511232" -0.127636 0.013666 160.12582807206 -55.29613261256 3.2492 2.0243 -4.695 2.489 2.17 1.985 20.870094 0.013604 2.2391 0.3339066928611643 0.0
"Gaia EDR3 5353683919948527232" -0.118302 0.002354 160.1421635947 -55.30747350126 1.51 2.3442 -3.146 2.001 3.035 1.897 20.887043 0.015422 1.078381 0.17584169002023764 0.0
"Gaia EDR3 5353683919971660928" -0.124999 0.004953 160.13041223504 -55.30485379518 0.512 0.4332 -6.722 0.453 1.975 0.37 19.928411 0.005355 1.867788 0.10074665147807053 0.0
"Gaia EDR3 5353683919971663104" -0.130941 0.011386 160.12000922494 -55.29840168308 0.3744 0.0478 -7.06 0.056 0.814 0.047 16.487673 0.002834 1.153178 0.00844241851638195 0.0
"Gaia EDR3 5353683919971665280" -0.13072 0.012554 160.12040453979 -55.29723484535 7.1305 0.0193 -47.736 0.022 15.751 0.018 14.453049 0.00278 2.092223 0.005416309783289052 -1.0
"Gaia EDR3 5353683919971665792" -0.123724 0.006607 160.13266013547 -55.3032047596 0.5399 0.0447 -18.073 0.051 5.223 0.044 16.484787 0.002811 1.226229 0.006311235738922619 0.0
"Gaia EDR3 5353683919971670400" -0.123415 0.00984 160.1332204534 -55.2999721383 0.2349 0.1906 -3.352 0.396 3.276 0.358 18.562168 0.003818 "" "" 0.0
"Gaia EDR3 5353683919971677952" -0.116177 0.009238 160.14593129137 -55.30059588598 1.3236 0.5014 -3.955 0.572 1.643 0.407 20.122284 0.006148 1.542105 0.17076031493153548 0.0
"Gaia EDR3 5353683919971887104" -0.118473 0.003263 160.14186805794 -55.30656472226 -0.6307 0.7218 -2.274 0.786 3.017 0.706 20.498945 0.007989 1.404795 0.1350576925769565 0.0
"Gaia EDR3 5353683919971920768" -0.119382 0.00254 160.14026659925 -55.30728439547 0.4109 0.028 -6.802 0.033 3.338 0.028 15.511124 0.002777 0.93001 0.005295807218285818 0.0
"Gaia EDR3 5353683950011876480" -0.136571 -0.000794 160.11004606808 -55.31056268082 0.1755 0.111 -3.817 0.124 2.119 0.104 17.983229 0.003043 2.418888 0.03441541509667646 0.0
"Gaia EDR3 5353683950011891328" -0.146206 0.008357 160.09317739099 -55.30137737909 0.244 0.1186 -4.658 0.127 2.47 0.109 18.171 0.003059 1.536768 0.02197835625372059 0.0
"Gaia EDR3 5353683954306418816" -0.147248 0.008218 160.09134628977 -55.30151278653 0.2713 0.2608 -10.523 0.273 2.851 0.231 19.350008 0.003976 1.909651 0.06001601884731424 0.0
"Gaia EDR3 5353683954306435072" -0.138247 0.002911 160.10712533754 -55.306852108 -0.3549 0.6627 -4.783 0.715 1.426 0.559 20.352766 0.006465 1.7537 0.48726368418284927 0.0
"Gaia EDR3 5353683954306437504" -0.137666 0.002862 160.10814478571 -55.3069032072 -0.0004 0.4862 -7.414 0.58 1.41 0.425 20.066103 0.00564 1.601797 0.08051660992321916 0.0
"Gaia EDR3 5353683954306438144" -0.141395 0.006238 160.10161440274 -55.30351449433 -0.0868 0.2325 -4.656 0.25 3.266 0.215 19.054775 0.003835 1.691299 0.046542300132638346 0.0
"Gaia EDR3 5353683954306444288" -0.147456 0.012596 160.09100919917 -55.29713379064 0.4275 0.4352 -0.52 0.472 1.493 0.365 19.955095 0.005622 2.261652 0.10832511555088933 0.0
"Gaia EDR3 5353683954306446720" -0.14208 0.00849 160.100425409 -55.30125953176 0.7969 0.3126 -12.045 0.322 5.945 0.287 19.57424 0.004359 2.055632 0.10190184207918977 0.0
"Gaia EDR3 5353683954306448128" -0.143528 0.009798 160.09788968963 -55.2999467434 0.3391 0.3886 -6.384 0.412 3.742 0.348 19.899847 0.005061 1.758856 0.09767949576029551 0.0
"Gaia EDR3 5353683954306449024" -0.14399 0.010342 160.09708186024 -55.29940112343 1.1262 0.5507 -2.721 0.685 4.089 0.474 20.030714 0.007058 1.687145 0.1160100801262922 0.0
"Gaia EDR3 5353683954306463872" -0.136695 0.007322 160.10987834976 -55.30244639078 0.5336 0.6874 -6.102 0.764 5.531 0.572 20.43872 0.007391 1.785688 0.15372426554575358 0.0
"Gaia EDR3 5353683954306469888" -0.141573 0.012769 160.10134326017 -55.29698265753 -0.0037 0.3698 -15.071 0.388 1.717 0.325 19.781038 0.004685 1.756422 0.07664673530561765 0.0
"Gaia EDR3 5353683954306475776" -0.13921 0.011993 160.10548953239 -55.29776663275 0.8756 1.7357 -2.964 1.844 0.6 1.344 20.561346 0.011678 "" "" 0.0
"Gaia EDR3 5353683954306475904" -0.139325 0.011784 160.10528513915 -55.29797534129 0.0355 0.5933 -5.588 0.696 2.45 0.456 20.051126 0.006668 1.77276 0.0942821100205913 0.0
"Gaia EDR3 5353683954306479872" -0.141711 0.014295 160.10111096502 -55.29545582428 1.3244 0.427 -10.491 0.451 3.372 0.37 19.987127 0.00554 2.319883 0.09164625409258739 0.0
"Gaia EDR3 5353683954306487808" -0.133712 0.008899 160.11512825865 -55.30088016583 -0.1237 0.7451 -5.441 1.224 4.627 0.865 20.416834 0.008427 "" "" 0.0
"Gaia EDR3 5353683954306487936" -0.13342 0.008587 160.11563871363 -55.30119314127 0.035 0.3024 -6.921 0.323 2.973 0.266 19.517765 0.00425 1.789234 0.0758371884691156 0.0
"Gaia EDR3 5353683954307706240" -0.144216 0.019654 160.09674491042 -55.29008846918 -0.5107 1.0061 -4.686 0.981 2.792 0.815 20.59012 0.008432 1.605135 0.12649022181749994 0.0
"Gaia EDR3 5353683954307716864" -0.135127 0.004529 160.11261560673 -55.3052446147 1.2466 1.4942 -3.431 2.104 1.517 1.457 20.798079 0.014061 1.229139 0.20144918365355052 0.0
"Gaia EDR3 5353683954331375232" -0.143315 0.005086 160.09823400453 -55.30465927602 1.6126 0.0131 -3.276 0.014 -7.413 0.013 13.530532 0.002764 0.744666 0.0047403696273892095 0.0
"Gaia EDR3 5353683954331377024" -0.140751 0.004094 160.10273270674 -55.30566049282 1.0103 0.0531 -26.998 0.06 13.403 0.054 16.822126 0.002829 1.584961 0.00834037917682711 -1.0
"Gaia EDR3 5353683954331381120" -0.141802 0.007654 160.10090830335 -55.30209668033 0.0527 0.0554 -5.389 0.062 2.564 0.055 16.90353 0.002845 1.928125 0.010411353752889348 0.0
"Gaia EDR3 5353683954338207488" -0.13826 0.009669 160.10714282243 -55.30009395137 0.5698 1.1295 -4.57 1.434 0.466 1.135 20.82082 0.011251 1.170025 0.20272706868205814 0.0
"Gaia EDR3 5353683984373688576" -0.143163 0.030581 160.0986622237 -55.27916515703 0.5061 0.1195 -8.058 0.132 -0.058 0.111 18.148933 0.003069 1.527327 0.023275889283192137 0.0
"Gaia EDR3 5353683984374016512" -0.141975 0.024177 160.10070788492 -55.2855737627 0.3238 0.1709 -7.851 0.214 3.544 0.165 18.706331 0.003333 1.503981 0.038941603881798445 0.0
"Gaia EDR3 5353683984374021760" -0.141236 0.029303 160.10203845386 -55.28044972346 2.6814 0.2407 -10.72 0.262 1.775 0.221 19.145952 0.004266 2.377413 0.09887685056151505 0.0
"Gaia EDR3 5353683984383974784" -0.141663 0.029747 160.10129177947 -55.28000473276 -0.0433 0.3041 -6.393 0.329 4.002 0.28 19.431868 0.004585 2.007469 0.18657274854736203 0.0
"Gaia EDR3 5353683988666239488" -0.137947 0.015111 160.10772705118 -55.29465370693 0.2413 0.22 -6.544 0.238 2.937 0.188 19.00122 0.003533 1.786322 0.043624389479173076 0.0
"Gaia EDR3 5353683988666261888" -0.137552 0.018767 160.10844199243 -55.29099923559 0.1152 0.3291 -5.822 0.352 2.926 0.289 19.514177 0.004335 1.720352 0.057290809715501795 0.0
"Gaia EDR3 5353683988666273152" -0.135344 0.018659 160.11231900958 -55.29111458191 0.6327 0.1947 -4.821 0.214 5.406 0.177 18.686455 0.003358 1.707979 0.06360087251042357 0.0
"Gaia EDR3 5353683988666278912" -0.13299 0.0179 160.11644810562 -55.29188137934 1.8376 0.7326 -5.192 0.804 3.213 0.663 20.489443 0.007637 1.592327 0.12076457229932727 0.0
"Gaia EDR3 5353683988666282752" -0.135484 0.020754 160.11208555036 -55.28901915814 -0.0223 0.5579 -6.058 0.599 2.933 0.499 20.209642 0.006628 1.603779 0.09812449893493949 0.0
"Gaia EDR3 5353683988666303360" -0.141023 0.029695 160.10241390049 -55.28005905192 0.4194 0.5354 -4.367 0.613 3.551 0.519 20.085522 0.005712 "" "" 0.0
"Gaia EDR3 5353683988666310400" -0.139309 0.028987 160.10541924766 -55.28077247509 0.7161 0.3608 -4.711 0.438 2.678 0.353 19.6032 0.004653 1.62661 0.08452537524256933 0.0
"Gaia EDR3 5353683988667448320" -0.141764 0.029285 160.1011103742 -55.28046590171 0.1662 0.5691 -4.02 0.595 1.934 0.562 20.152372 0.006488 "" "" 0.0
"Gaia EDR3 5353683988667449216" -0.141225 0.027807 160.10204769249 -55.28194615292 -2.8639 1.9987 -8.04 2.869 2.792 2.252 20.843975 0.017414 0.923069 0.18665880616297514 0.0
"Gaia EDR3 5353683988667449984" -0.140524 0.026461 160.10327034277 -55.2832947445 0.2513 0.5645 -5.525 0.733 2.818 0.574 20.263445 0.006149 1.789488 0.1728386206584234 0.0
"Gaia EDR3 5353683988667451520" -0.138752 0.017406 160.10632563672 -55.29235603367 0.1284 0.7355 -1.693 0.788 0.281 0.614 20.489416 0.007565 1.420769 0.10450564838673154 0.0
"Gaia EDR3 5353683988667454080" -0.137374 0.025441 160.10879517278 -55.28432564629 -0.7733 1.1097 -3.505 1.879 -1.117 1.075 20.713095 0.010183 1.681356 0.2193781575263007 0.0
"Gaia EDR3 5353683988667454208" -0.136752 0.023193 160.10987313421 -55.28657540172 3.214 1.5414 -7.454 1.869 7.784 1.689 20.785784 0.01508 3.039648 0.26890109801007583 0.0
"Gaia EDR3 5353683988667456768" -0.135582 0.026677 160.11194975507 -55.28309524295 1.257 0.8531 -6.482 0.904 2.596 0.8 20.505947 0.00851 1.777767 0.14621130549386496 0.0
"Gaia EDR3 5353683988667462784" -0.130907 0.023616 160.12014099373 -55.28617209372 -1.1572 0.7086 -8.424 0.796 7.018 0.671 20.358759 0.007208 1.93512 0.1325327543679843 0.0
"Gaia EDR3 5353683988667464192" -0.129929 0.021384 160.12184394375 -55.28840777116 -0.1985 0.9232 -4.527 1.114 0.886 1.038 20.66285 0.009227 1.522121 0.1274179220978328 0.0
"Gaia EDR3 5353683988691139968" -0.137139 0.016778 160.10915489472 -55.292989639 0.1563 0.0594 -4.715 0.069 2.958 0.055 16.8057 0.002854 2.246502 0.010818778514829024 0.0
"Gaia EDR3 5353683988691146496" -0.135398 0.019644 160.11222986719 -55.29012944316 0.4607 0.0831 -10.616 0.094 8.282 0.081 17.477743 0.002927 1.293508 0.01247917441161311 0.0
"Gaia EDR3 5353684156170330752" -0.149034 0.014046 160.08824623744 -55.29567851523 0.3238 0.0922 -2.726 0.104 1.975 0.086 17.738619 0.002992 2.03006 0.028744382307153555 0.0
"Gaia EDR3 5353684160464870400" -0.149354 0.013724 160.08768205244 -55.29599924134 -0.0823 0.3562 -6.313 0.359 2.367 0.305 19.677633 0.005037 "" "" 0.0
"Gaia EDR3 5353684160466127104" -0.149246 0.020402 160.08791678409 -55.2893220261 1.0306 1.3334 -6.108 1.66 3.169 1.151 20.784006 0.011836 1.470695 0.18062799830772855 0.0
"Gaia EDR3 5353684160466129408" -0.147467 0.018849 160.09102927115 -55.29088136036 -0.0218 0.5663 -5.817 0.671 1.48 0.517 20.185007 0.005958 1.937952 0.10460549823772204 0.0
"Gaia EDR3 5353684160496581888" -0.147561 0.023195 160.09089319169 -55.2865352969 1.9015 1.0796 -9.11 1.523 2.014 1.074 20.379936 0.012268 1.724464 0.07732093094031303 0.0
"Gaia EDR3 5353684190530108032" -0.148908 0.036777 160.08861750088 -55.27294831731 0.6589 0.167 -7.37 0.182 3.988 0.153 18.598227 0.003328 1.8412 0.048267322557975716 0.0
"Gaia EDR3 5353684190532448512" -0.146516 0.025866 160.09274557131 -55.28386761814 0.4083 0.1623 -7.289 0.179 3.881 0.152 18.685394 0.003334 1.524706 0.03490283916486173 0.0
"Gaia EDR3 5353684190534557696" -0.148916 0.035333 160.08859314857 -55.27439220614 0.1251 0.1862 -2.315 0.206 1.742 0.17 18.822235 0.003475 2.143141 0.07146934330895881 0.0
"Gaia EDR3 5353684194824707584" -0.147726 0.030346 160.09065077086 -55.27938322233 1.1164 0.5299 -3.894 0.763 3.31 0.472 19.999157 0.005904 1.589168 0.11717300603435912 0.0
"Gaia EDR3 5353684194824737664" -0.146912 0.034868 160.09210929288 -55.27486490137 0.3266 0.3454 -6.72 0.366 2.38 0.3 19.705757 0.004665 1.737434 0.09522723934506033 0.0
"Gaia EDR3 5353684194849580032" -0.146465 0.031847 160.09287367515 -55.27788740687 0.3403 0.0763 -5.886 0.086 3.156 0.07 17.416998 0.00289 1.311289 0.010540678777284405 0.0
"Gaia EDR3 5353684293609285376" -0.118698 0.015189 160.14153422928 -55.29463813516 0.281 0.0203 -6.823 0.023 3.43 0.019 14.692563 0.002767 0.900108 0.004910903390226317 0.0
"Gaia EDR3 5353684293609294208" -0.114925 0.017194 160.14817155002 -55.29264356217 0.3613 0.0371 -3.638 0.042 2.488 0.036 16.19055 0.00279 0.999838 0.006331597255195092 0.0
"Gaia EDR3 5353684293613774592" -0.12329 0.02136 160.13350311139 -55.28845240154 0.0961 0.2672 -5.468 0.282 1.251 0.236 19.36561 0.004142 2.145515 0.0639779280337691 0.0
"Gaia EDR3 5353684293621617536" -0.116072 0.019735 160.14616984868 -55.2900992089 0.9439 0.3368 -4.347 0.359 1.452 0.287 19.69315 0.004552 1.623621 0.0682751937271088 0.0
"Gaia EDR3 5353684297903968512" -0.126771 0.02086 160.12738700936 -55.28894187698 -0.1937 0.6178 -4.46 0.746 1.823 0.636 20.412134 0.007077 1.75008 0.1700909802643262 0.0
"Gaia EDR3 5353684297903973120" -0.125787 0.020976 160.12911694515 -55.28882886177 -0.1275 0.4023 -5.094 0.43 2.793 0.35 19.84493 0.004888 1.769161 0.08460616101418383 0.0
"Gaia EDR3 5353684297903974784" -0.122263 0.018105 160.13528863881 -55.29171087358 0.363 0.5821 -7.05 0.608 -0.077 0.532 20.222366 0.006598 1.675886 0.13157230164192124 0.0
"Gaia EDR3 5353684297903986176" -0.117529 0.016209 160.14359323256 -55.29362138359 -0.8632 0.706 -6.671 0.995 1.306 0.674 20.506086 0.007799 1.768579 0.18377638448926112 0.0
"Gaia EDR3 5353684297903986688" -0.123141 0.021736 160.13376783641 -55.28807693803 0.8413 1.1667 -1.685 1.531 1.102 0.92 20.60154 0.00904 "" "" 0.0
"Gaia EDR3 5353684297903996928" -0.123408 0.022737 160.13330392465 -55.28707557603 -0.5145 0.4011 -6.549 0.409 3.587 0.338 19.706793 0.005171 1.609131 0.07633057408173406 0.0
"Gaia EDR3 5353684297903998848" -0.120566 0.02057 160.13828299535 -55.28925098301 -0.1194 0.2719 -12.025 0.281 2.751 0.241 19.37228 0.003889 1.808742 0.05357908824035959 0.0
"Gaia EDR3 5353684297904001536" -0.122415 0.022459 160.13504542789 -55.28735655298 0.3063 0.1967 -6.614 0.211 3.865 0.179 18.933313 0.003685 1.608194 0.05180012308672514 0.0
"Gaia EDR3 5353684297904008960" -0.119468 0.021278 160.14021449984 -55.28854639474 0.3023 0.2947 -4.72 0.317 1.293 0.259 19.40593 0.004186 1.664907 0.056368045257312746 0.0
"Gaia EDR3 5353684297904017792" -0.1203 0.023533 160.13876474636 -55.28628918107 1.1989 0.3568 -16.463 0.375 4.912 0.314 19.653881 0.004332 1.965426 0.07230175989170964 0.0
"Gaia EDR3 5353684297904030208" -0.119176 0.024647 160.14074607398 -55.28517863116 0.1529 0.3072 -6.915 0.318 4.034 0.271 19.56322 0.004517 1.873089 0.0810693004881514 0.0
"Gaia EDR3 5353684297904039808" -0.121919 0.028553 160.13594931754 -55.28126367975 0.6485 0.5382 -6.117 0.712 2.221 0.504 20.066095 0.005795 1.899809 0.12122246698043133 0.0
"Gaia EDR3 5353684297904042752" -0.119986 0.027079 160.13933526776 -55.28274356799 0.1786 0.2057 -3.276 0.217 1.606 0.187 18.994001 0.003669 1.559788 0.035033608948295325 0.0
"Gaia EDR3 5353684297904052224" -0.124626 0.032386 160.13121762068 -55.27742225439 -0.2338 0.4954 -6.4 0.543 4.702 0.391 19.976553 0.005591 1.768621 0.08105665299467853 0.0
"Gaia EDR3 5353684297904052736" -0.114401 0.023532 160.14912500935 -55.28630774456 -0.2143 0.4225 -3.449 0.458 2.49 0.349 19.8315 0.005034 1.882278 0.06856582383822427 0.0
"Gaia EDR3 5353684297904053760" -0.121577 0.030059 160.13655771 -55.27975934235 1.3386 0.8869 -2.456 0.958 1.744 0.783 20.641088 0.008917 1.727358 0.20485686652647903 0.0
"Gaia EDR3 5353684297905112832" -0.126705 0.024489 160.12752359259 -55.28531323924 -2.5119 1.2768 -6.581 1.514 0.681 1.132 20.733154 0.011163 1.547852 0.21039293158322156 0.0
"Gaia EDR3 5353684297905115776" -0.125593 0.027995 160.12949607368 -55.28181073897 1.2995 1.7966 -6.609 2.183 -0.593 1.851 20.871637 0.015116 2.432793 0.32285707100575634 0.0
"Gaia EDR3 5353684297905121152" -0.12094 0.021527 160.13763025272 -55.28829295971 -1.4349 1.9657 -8.504 1.543 0.007 2.539 20.846846 0.013144 2.137602 0.21185418728626615 0.0
"Gaia EDR3 5353684297905127296" -0.11749 0.024565 160.14370572126 -55.28526517154 0.2208 0.8578 -4.479 1.079 2.57 0.763 20.502783 0.011703 1.857775 0.1707868681762032 0.0
"Gaia EDR3 5353684297905128960" -0.116454 0.024062 160.14552270374 -55.28577132033 -0.3529 0.6586 -4.027 0.677 1.243 0.583 20.409271 0.006537 1.633739 0.1548560712670425 0.0
"Gaia EDR3 5353684297905129856" -0.115413 0.020084 160.14732983875 -55.28975272016 -0.3617 0.6523 -6.51 0.702 1.33 0.608 20.446215 0.007519 1.553022 0.1793422677593336 0.0
"Gaia EDR3 5353684297905130496" -0.114865 0.018316 160.14828335644 -55.29152183997 0.3347 1.4991 -2.066 1.653 4.822 1.354 20.76034 0.020269 1.080698 0.23101302237493607 0.0
"Gaia EDR3 5353684297907112704" -0.120853 0.024079 160.13779758381 -55.2857413866 0.6007 1.152 -6.498 1.102 5.183 1.205 20.590755 0.011555 1.77084 0.3481012848412378 0.0
"Gaia EDR3 5353684297928808320" -0.120157 0.019349 160.13899517045 -55.29047288043 0.6924 0.0779 -5.338 0.086 5.31 0.073 17.560644 0.00291 1.415079 0.012262550264965652 0.0
"Gaia EDR3 5353684297928812160" -0.11568 0.018483 160.1468520646 -55.29135273246 0.7973 0.0241 -9.737 0.026 -0.595 0.023 15.269046 0.00277 0.869742 0.0050626551365220715 0.0
"Gaia EDR3 5353684297928812416" -0.122015 0.02403 160.13575630466 -55.28578654499 0.3219 0.0116 -5.932 0.013 2.568 0.011 12.815136 0.00276 1.656348 0.004744397742604037 0.0
"Gaia EDR3 5353684297928817920" -0.115108 0.021395 160.14787157358 -55.28844255721 1.5015 0.0673 9.736 0.072 6.516 0.061 17.09124 0.002846 1.825741 0.009146907122052784 0.0
"Gaia EDR3 5353684297929009408" -0.117006 0.013608 160.14449884249 -55.29622355624 0.6992 0.7774 -13.12 0.935 3.103 0.731 20.436998 0.007627 1.928251 0.11509848902643471 0.0
"Gaia EDR3 5353684297935540480" -0.122175 0.022039 160.13546550341 -55.28777740669 -1.144 0.8436 -4.417 1.042 2.23 0.752 20.29902 0.009298 "" "" 0.0
"Gaia EDR3 5353684297935541632" -0.113551 0.017862 160.15058851038 -55.29197956795 0.0298 0.54 -4.322 0.577 3.576 0.485 20.253736 0.006375 1.684727 0.1194487440550787 0.0
"Gaia EDR3 5353684297935541760" -0.117135 0.020354 160.14430711707 -55.28947726452 0.8187 0.0186 -9.799 0.02 -0.579 0.018 14.537548 0.00278 0.790727 0.004835007366643674 0.0
"Gaia EDR3 5353684327969062784" -0.117084 0.039343 160.14449446339 -55.27048851423 0.2102 0.0915 -9.815 0.101 1.17 0.086 17.669022 0.002963 1.59672 0.01181852424628792 0.0
"Gaia EDR3 5353684327971404800" -0.117763 0.030161 160.14325533523 -55.27966813962 0.4635 0.195 -6.683 0.211 1.829 0.174 18.85415 0.003521 1.567608 0.03249175792364996 0.0
"Gaia EDR3 5353684327971406464" -0.111768 0.033434 160.1537969648 -55.2764127103 -0.2226 0.2845 -5.48 0.306 2.481 0.248 19.364485 0.004084 1.809925 0.056096288947258315 0.0
"Gaia EDR3 5353684327971406848" -0.119434 0.033287 160.14033861038 -55.27653721685 -0.0451 0.1749 -3.736 0.195 2.252 0.158 18.675035 0.003415 2.194681 0.036981904979280215 0.0
"Gaia EDR3 5353684327971415680" -0.115387 0.040022 160.14747778344 -55.26981434685 0.5635 0.1862 -3.687 0.198 -0.076 0.171 18.845083 0.003455 1.596855 0.027593017982627716 0.0
"Gaia EDR3 5353684327973513472" -0.119064 0.038948 160.14101738974 -55.2708781229 1.5093 0.2862 -13.857 0.301 -9.591 0.245 19.412077 0.00417 2.814627 0.09044157233155761 -1.0
