EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 5251580654556028288" 0.091235 -0.145484 153.95393817578 -64.75533507667 0.0703 0.1042 -4.613 0.132 3.423 0.11 18.202965 0.003151 1.055155 0.026144847415058726 0.0
"Gaia EDR3 5251580654556031616" 0.086287 -0.143951 153.94232567945 -64.75381786648 0.4095 0.203 -20.133 0.23 17.093 0.207 17.554583 0.003748 1.594141 0.014651710637542451 0.0
"Gaia EDR3 5251580658861224576" 0.086202 -0.146766 153.94214652105 -64.75663302717 0.1383 0.072 -6.253 0.1 4.906 0.069 17.253376 0.003039 "" "" 0.0
"Gaia EDR3 5251580658861225472" 0.087459 -0.148337 153.94510558094 -64.75819977439 -0.1932 0.3579 -6.942 0.392 3.894 0.352 19.99514 0.005453 1.610599 0.14609186702862656 0.0
"Gaia EDR3 5251580658861225600" 0.086851 -0.147676 153.94367553233 -64.75754144764 -0.1754 0.3098 -5.147 0.336 3.25 0.306 19.725578 0.005224 1.313288 0.10267456691382712 0.0
"Gaia EDR3 5251580658861232128" 0.087236 -0.145997 153.94456545087 -64.75586127025 0.0616 0.3514 -8.764 0.405 6.024 0.355 19.90911 0.005368 1.66585 0.07432635166454392 0.0
"Gaia EDR3 5251580658861232768" 0.085938 -0.144533 153.94150992819 -64.75440137031 0.3894 0.1693 -5.1 0.197 4.984 0.168 18.933748 0.003724 1.307869 0.036520363504497465 0.0
"Gaia EDR3 5251580658861238784" 0.085419 -0.142915 153.94028156049 -64.75278507083 -0.096 0.2372 -4.729 0.272 4.567 0.24 19.446371 0.004214 1.108551 0.05205086692796778 0.0
"Gaia EDR3 5251580658861246464" 0.084967 -0.14054 153.93920485969 -64.75041102517 0.4044 0.2138 -6.884 0.234 3.388 0.203 19.277113 0.004079 1.255428 0.05822329095182794 0.0
"Gaia EDR3 5251580658861246592" 0.088642 -0.144248 153.94784898619 -64.75410774689 0.637 0.3077 -3.169 0.353 3.076 0.304 19.857494 0.005084 1.391352 0.07600224752534289 0.0
"Gaia EDR3 5251580658862813824" 0.090606 -0.148948 153.95248987273 -64.75880085427 -0.2498 0.5251 -6.388 0.636 3.072 0.527 20.170742 0.007439 1.989943 0.20043868348556731 0.0
"Gaia EDR3 5251580658862817920" 0.091467 -0.148341 153.954504019 -64.75819126551 0.9125 0.2801 -1.585 0.319 2.848 0.275 19.608967 0.004321 1.117098 0.0646101315652996 0.0
"Gaia EDR3 5251580658863319680" 0.081506 -0.149108 153.93115065462 -64.75898965864 0.8926 0.7277 -0.661 0.985 11.423 0.902 20.479515 0.010172 0.470339 0.12785167231109854 0.0
"Gaia EDR3 5251580658864358272" 0.083014 -0.147785 153.93467945385 -64.75766218683 2.2155 0.601 -5.635 0.771 1.635 0.663 20.362574 0.008892 1.536099 0.1620956603308973 0.0
"Gaia EDR3 5251580658874353536" 0.085167 -0.149542 153.93974112619 -64.75941296073 0.6349 0.1177 -5.239 0.143 3.319 0.127 18.359457 0.003232 1.803795 0.041058519702334054 0.0
"Gaia EDR3 5251580658874354048" 0.083097 -0.146638 153.9348648004 -64.75651455455 0.1238 0.3189 -5.863 0.344 3.187 0.314 19.802113 0.005152 1.486416 0.0887583163621352 0.0
"Gaia EDR3 5251580658874356096" 0.086125 -0.147081 153.94196790597 -64.75694865007 0.0849 0.0307 -6.373 0.036 3.728 0.031 14.814811 0.002822 1.573312 0.007768700993147645 0.0
"Gaia EDR3 5251580658874357120" 0.085719 -0.145395 153.94100482874 -64.7552639633 0.3082 0.1675 -4.066 0.216 2.593 0.187 18.926144 0.003833 0.727938 0.043828407519503246 0.0
"Gaia EDR3 5251580658874362240" 0.087938 -0.143038 153.94618868348 -64.75289947974 0.6885 0.2633 -3.626 0.302 2.682 0.277 19.574871 0.004969 0.979593 0.10558831410695 0.0
"Gaia EDR3 5251580658874363904" 0.088704 -0.14292 153.94798434567 -64.75277894106 0.3344 0.031 -6.436 0.035 5.806 0.032 15.998651 0.002788 0.976748 0.005826080293126779 0.0
"Gaia EDR3 5251580658874739712" 0.090839 -0.145976 153.9530132691 -64.75582830243 0.2817 0.5427 -3.991 0.635 2.525 0.615 20.439825 0.008145 1.540743 0.2634005175377743 0.0
"Gaia EDR3 5251580658874740224" 0.094272 -0.148986 153.96108711604 -64.75882625223 -0.6626 0.2201 -4.333 0.251 2.108 0.216 19.36536 0.003981 0.829639 0.047719768919436016 0.0
"Gaia EDR3 5251580688915765760" 0.07156 -0.145691 153.90780623428 -64.75560078526 0.393 0.0936 -8.214 0.111 -0.214 0.097 18.006102 0.00305 1.229877 0.017109583330425306 0.0
"Gaia EDR3 5251580688916732416" 0.074356 -0.149466 153.91438571097 -64.75936819938 0.1097 0.114 -2.465 0.138 1.916 0.122 18.311169 0.003173 1.235394 0.024145547244828116 0.0
"Gaia EDR3 5251580693220886912" 0.065534 -0.147221 153.89368491948 -64.75714643695 0.1812 0.1667 -4.631 0.204 3.165 0.201 18.90441 0.00369 0.976471 0.034410257095113646 0.0
"Gaia EDR3 5251580693220918144" 0.070994 -0.143754 153.90646716341 -64.75366502354 0.3 0.2962 -3.02 0.347 2.252 0.297 19.787703 0.004939 1.169874 0.0677261607060272 0.0
"Gaia EDR3 5251580693220919296" 0.069648 -0.141684 153.90329801497 -64.75159871164 -0.5752 0.3294 -8.517 0.374 5.012 0.321 19.848425 0.004861 1.474747 0.1008061988911297 0.0
"Gaia EDR3 5251580693222502016" 0.066 -0.145275 153.89476627067 -64.75519913932 0.3647 0.4021 -4.18 0.49 1.314 0.483 19.885084 0.005363 1.684755 0.09240834774456512 0.0
"Gaia EDR3 5251580693222510592" 0.068487 -0.143714 153.900589761 -64.75363203278 0.5376 0.3084 -6.578 0.369 3.146 0.331 19.792809 0.004867 1.309008 0.1092766782237 0.0
"Gaia EDR3 5251580693222514048" 0.07008 -0.144182 153.9043268383 -64.75409542859 0.4431 0.4994 -3.23 0.646 1.626 0.552 20.38434 0.006916 0.993675 0.15889285966187225 0.0
"Gaia EDR3 5251580693234083584" 0.07594 -0.14899 153.91809923432 -64.75888840687 0.3505 0.046 -1.829 0.053 0.104 0.048 16.795597 0.002833 1.077604 0.008484130818866882 0.0
"Gaia EDR3 5251580693234573952" 0.071394 -0.149922 153.90744233918 -64.7598322022 0.1191 0.5046 -3.536 0.702 2.69 0.577 20.343029 0.007222 1.135406 0.19017842404821833 0.0
"Gaia EDR3 5251580693237197696" 0.071757 -0.149196 153.90829002975 -64.75910587092 0.5279 0.0507 -6.05 0.059 2.138 0.055 16.911171 0.002848 1.146114 0.009416293901975435 0.0
"Gaia EDR3 5251580723275513344" 0.075229 -0.140641 153.91637681486 -64.75054087917 0.5519 0.098 -6.773 0.103 1.533 0.092 17.968021 0.00309 1.365988 0.017735822328028828 0.0
"Gaia EDR3 5251580723286715520" 0.081091 -0.140317 153.93011558916 -64.75019963345 0.3939 0.159 -4.092 0.192 3.143 0.173 18.863218 0.003527 1.170528 0.037989729616852826 0.0
"Gaia EDR3 5251580723286716160" 0.074807 -0.145269 153.91541822089 -64.75517021141 0.1706 0.0968 -5.603 0.117 3.068 0.102 18.118818 0.003074 0.868012 0.021099829593478715 0.0
"Gaia EDR3 5251580723286716416" 0.069162 -0.140052 153.90215066177 -64.74996833176 0.2733 0.153 -5.768 0.192 2.74 0.167 18.803347 0.00355 1.224749 0.05919420156075893 0.0
"Gaia EDR3 5251580727580668032" 0.069468 -0.13915 153.90286137928 -64.74906522776 0.1708 0.1366 -10.128 0.172 6.244 0.147 18.57367 0.003367 1.528164 0.03407468911677511 0.0
"Gaia EDR3 5251580727580669696" 0.069146 -0.138133 153.90209988164 -64.7480488848 0.8634 0.2771 -8.756 0.309 0.358 0.278 19.55641 0.004536 2.304775 0.1017470627731869 0.0
"Gaia EDR3 5251580727580671104" 0.070763 -0.139346 153.90589810264 -64.74925796131 0.7289 0.2321 -2.414 0.269 1.569 0.238 19.416018 0.004137 1.258888 0.05398370929662275 0.0
"Gaia EDR3 5251580727580673920" 0.07234 -0.139829 153.90959801275 -64.74973652862 -0.019 0.113 -3.917 0.146 2.807 0.12 18.332415 0.003201 0.827373 0.025375036326539993 0.0
"Gaia EDR3 5251580727580674176" 0.077951 -0.145582 153.92279124947 -64.75547480816 0.4994 0.2914 -2.73 0.315 -1.22 0.276 19.663277 0.004514 2.024334 0.10172700148376214 0.0
"Gaia EDR3 5251580727580678656" 0.081167 -0.147627 153.9303472085 -64.75751005044 0.2072 0.3843 -10.776 0.422 5.263 0.412 19.794216 0.005441 2.450645 0.0799519483578356 0.0
"Gaia EDR3 5251580727580688768" 0.076267 -0.140383 153.91880778765 -64.75028035371 -0.1847 0.2954 -4.185 0.327 3.306 0.288 19.716333 0.004999 1.614365 0.07585451613907447 0.0
