EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 1968772223482631168" -0.078132 -0.140641 319.320387038 41.68598330469 0.2587 0.6945 -2.971 0.651 -1.651 0.856 20.507792 0.00772 1.116383 0.13392552445205005 0.0
"Gaia EDR3 1968772223482633600" -0.076881 -0.138334 319.32205815055 41.68829258381 -0.0151 0.2798 -3.344 0.273 -4.296 0.283 19.580336 0.004109 1.142961 0.04960449103001836 0.0
"Gaia EDR3 1968772223482634368" -0.078674 -0.137463 319.31965523947 41.68916115248 -0.6934 0.5404 -1.638 0.536 -2.795 0.576 20.338934 0.00625 1.432303 0.10282082410631098 0.0001
"Gaia EDR3 1968772223482634496" -0.082856 -0.137694 319.31405564643 41.68892449489 0.3978 0.1912 -4.365 0.188 -4.805 0.197 18.996557 0.003465 1.511894 0.03296760754985161 0.0
"Gaia EDR3 1968772223482636800" -0.080404 -0.135777 319.31733647789 41.69084451093 0.4595 0.1956 -4.377 0.188 -5.219 0.205 19.043264 0.003497 1.399908 0.026934443360076117 0.0
"Gaia EDR3 1968772223482641664" -0.080244 -0.131336 319.31754299323 41.69528598501 0.2431 0.1054 -3.259 0.102 -4.924 0.11 18.16352 0.003014 1.343342 0.014225656435251068 0.0001
"Gaia EDR3 1968772227783223808" -0.083201 -0.148641 319.31361302571 41.67797705937 3.0916 1.1855 -6.353 1.488 -7.726 1.186 20.53435 0.011352 "" "" 0.0
"Gaia EDR3 1968772227783227776" -0.085102 -0.14568 319.31106241192 41.68093589313 1.0627 0.4684 -1.846 0.426 -4.848 0.478 20.145943 0.005719 2.119865 0.10701025998132728 0.0
"Gaia EDR3 1968772227783229952" -0.076708 -0.146977 319.32230371542 41.67964983007 2.0404 0.0273 -11.834 0.026 -13.995 0.027 15.255287 0.002827 1.324149 0.015535256966372975 0.0
"Gaia EDR3 1968772227783236224" -0.081965 -0.143196 319.31525793606 41.68342435525 0.0488 0.7439 -1.405 0.634 -1.878 0.731 20.595917 0.008216 1.513966 0.15215813269484457 0.0
"Gaia EDR3 1968772227783239808" -0.079649 -0.141822 319.3183572591 41.68480126337 0.7155 0.3634 -1.411 0.35 -2.032 0.377 19.96334 0.004752 1.63994 0.08183604485234748 0.0001
"Gaia EDR3 1968772227783245952" -0.084361 -0.135836 319.31203748113 41.69078127671 -0.0699 0.3927 -2.554 0.397 -2.568 0.418 20.063148 0.005196 1.360458 0.07703512016826519 0.0001
"Gaia EDR3 1968772227783250176" -0.079172 -0.134003 319.3189823396 41.69262069032 -0.0649 0.4163 -4.325 0.384 -5.996 0.42 19.939104 0.004992 1.575943 0.06953830257367064 0.0
"Gaia EDR3 1968772227783252992" -0.07807 -0.132851 319.32045635649 41.69377363849 0.9277 0.4671 -3.401 0.461 -4.448 0.503 20.263685 0.005949 1.416779 0.07653518223317345 0.0
"Gaia EDR3 1968772227783593216" -0.080199 -0.134275 319.31760796609 41.69234680647 0.137 0.8019 -2.291 0.802 -2.654 0.9 20.683313 0.008916 1.220182 0.16269255822107165 0.0002
"Gaia EDR3 1968772227787661568" -0.079077 -0.149622 319.31913634906 41.67700158988 0.1574 0.1104 -2.556 0.117 -4.036 0.113 18.03819 0.003127 "" "" 0.0
"Gaia EDR3 1968772227787661824" -0.080647 -0.149174 319.3170326651 41.67744754011 0.5236 0.1547 -2.843 0.144 0.587 0.156 18.594233 0.003268 1.587864 0.030700153112025192 0.0
"Gaia EDR3 1968772227787663104" -0.078173 -0.147473 319.32034319172 41.67915115524 0.1742 0.0126 -3.284 0.012 -2.963 0.013 13.5336 0.002766 1.677317 0.004837984774588309 0.0
"Gaia EDR3 1968772227787663232" -0.076793 -0.147642 319.32219069826 41.67898405114 2.0442 0.0121 -11.891 0.012 -14.084 0.012 13.438351 0.002762 0.908115 0.005912931678974097 0.0
"Gaia EDR3 1968772227787664768" -0.080766 -0.143114 319.31686404878 41.68350760193 0.2337 0.0444 -1.427 0.043 -3.086 0.046 16.516567 0.002824 1.75279 0.006560143116227635 0.0
"Gaia EDR3 1968772227788202880" -0.081406 -0.135735 319.31599458453 41.69088596479 0.0292 0.3146 -2.096 0.302 -3.852 0.326 19.756712 0.00437 1.344015 0.06776479208772498 0.0
"Gaia EDR3 1968772257842361728" -0.09628 -0.149015 319.2961019949 41.67758510694 0.2493 0.2096 -2.285 0.187 -3.666 0.211 19.014261 0.003535 1.231981 0.0378950523614648 0.0
"Gaia EDR3 1968772257842365696" -0.095376 -0.144821 319.29730442543 41.68178065451 0.4811 0.2637 -4.301 0.24 -2.98 0.294 19.422413 0.003967 1.698599 0.06049120310030207 0.0
"Gaia EDR3 1968772257842369024" -0.102575 -0.141943 319.28765901245 41.68464762993 0.2853 0.0829 -3.087 0.083 -2.479 0.089 17.713514 0.002904 1.472765 0.01508148794324157 0.0
"Gaia EDR3 1968772257842370048" -0.100502 -0.140478 319.29043241741 41.68611514181 0.4937 0.2943 -2.132 0.288 -2.771 0.308 19.619915 0.004289 1.3515 0.06854845763115586 0.0
"Gaia EDR3 1968772257842373376" -0.092358 -0.137376 319.30133102312 41.68922953596 0.3805 0.1542 -3.028 0.149 -4.184 0.169 18.582806 0.003148 1.294247 0.021373425338098096 0.0
"Gaia EDR3 1968772257842374400" -0.095164 -0.136156 319.29757075105 41.69044537921 0.1288 0.1704 7.273 0.162 10.782 0.193 18.813007 0.003313 1.622191 0.040467856710268146 0.0
"Gaia EDR3 1968772257842374528" -0.099421 -0.13653 319.29187124953 41.69006492539 0.3957 0.0518 -0.268 0.049 -4.435 0.054 16.893597 0.002823 1.320568 0.007692980413199278 0.0
"Gaia EDR3 1968772262142952448" -0.098868 -0.148302 319.29263621411 41.6782943816 0.2338 0.6547 -4.39 0.584 -2.238 0.664 20.457417 0.009132 1.081837 0.5274987090179849 0.0
"Gaia EDR3 1968772262142954752" -0.098431 -0.147558 319.29321998351 41.67903917838 -1.0111 0.7578 -2.607 0.627 -2.867 0.896 20.464031 0.007804 1.263004 0.12622513159834556 0.0
"Gaia EDR3 1968772262142964992" -0.093944 -0.144084 319.29921965223 41.6825198062 -0.1804 0.4519 -4.964 0.401 -4.401 0.513 20.096434 0.005601 1.196203 0.10422699498366794 0.0
"Gaia EDR3 1968772262142966400" -0.090117 -0.143538 319.30434405869 41.68307099185 0.5655 0.2589 -2.417 0.248 -8.834 0.262 19.398705 0.003976 1.81353 0.049998820876947105 0.0
"Gaia EDR3 1968772262142967936" -0.095116 -0.140665 319.29764425143 41.68593706264 1.791 0.319 -3.838 0.302 -3.17 0.344 19.61223 0.004851 2.108303 0.10364008440978172 0.0
"Gaia EDR3 1968772262142973312" -0.091875 -0.140416 319.30198416246 41.68619020165 1.2126 0.5218 13.863 0.453 5.317 0.524 20.150064 0.005713 2.513685 0.13539603025237582 -1.0
"Gaia EDR3 1968772262142981888" -0.09765 -0.132662 319.29423480639 41.69393583183 1.019 0.3837 5.167 0.362 0.445 0.409 19.911573 0.004695 2.264048 0.08887931353168169 0.0
"Gaia EDR3 1968772262142983296" -0.096456 -0.131914 319.29583226797 41.69468567488 0.2706 0.466 -2.617 0.564 -1.517 0.563 19.8648 0.005746 3.670774 0.4299018840869057 0.0002
"Gaia EDR3 1968772262143115904" -0.096057 -0.136619 319.29637662422 41.68998123137 0.3002 0.2038 -4.113 0.195 -3.866 0.237 19.027546 0.003624 1.36038 0.05402162213390962 0.0
"Gaia EDR3 1968772262143118336" -0.098662 -0.134052 319.29288181445 41.69254460924 0.1226 1.0052 -1.754 0.747 -3.604 0.962 20.678373 0.010139 1.624136 0.1816473627863003 0.0
"Gaia EDR3 1968772262143336960" -0.094112 -0.135371 319.29897868325 41.69123255708 -0.7706 1.1773 0.612 0.891 -0.513 1.416 20.748823 0.009634 1.832216 0.22882416107124115 0.0
"Gaia EDR3 1968772262147396608" -0.098296 -0.148521 319.29340266618 41.67807648439 0.5106 0.0636 -3.095 0.06 -3.534 0.065 17.217392 0.002887 1.316162 0.010775520271710377 0.0
"Gaia EDR3 1968772262147398016" -0.095556 -0.147809 319.29706892297 41.67879230634 0.126 0.1928 -2.332 0.174 -2.055 0.204 18.928759 0.003437 1.134136 0.04229572003432656 0.0
"Gaia EDR3 1968772262147400064" -0.09316 -0.144887 319.30027125377 41.68171755928 0.9966 0.084 -10.688 0.074 -6.842 0.092 17.579035 0.002934 1.732201 0.012535923896912682 0.0
"Gaia EDR3 1968772262147401728" -0.095239 -0.140272 319.29747870048 41.68632918194 -0.5254 0.6168 -2.39 0.561 -3.589 0.573 20.109926 0.006636 "" "" 0.0
"Gaia EDR3 1968772262147403264" -0.089959 -0.139238 319.30454722067 41.68737115587 -0.067 0.2333 -1.545 0.221 -2.255 0.242 19.107624 0.003629 1.329298 0.04465997426876123 0.0
"Gaia EDR3 1968772262147405440" -0.096305 -0.132142 319.29603565257 41.69445751511 0.5234 0.3828 -5.02 0.4 -3.411 0.42 19.623466 0.005839 1.813742 0.06119689396392663 0.0
"Gaia EDR3 1968772292202110080" -0.087309 -0.138741 319.30809481519 41.68787223018 0.1719 0.2321 -3.376 0.223 -7.525 0.244 19.272985 0.003651 2.102722 0.05926964037061169 0.0
"Gaia EDR3 1968772292202116864" -0.087705 -0.132525 319.30755338973 41.69408722639 0.4151 0.1932 -4.075 0.178 -4.649 0.202 18.995512 0.003455 1.471787 0.03392356825417847 0.0
"Gaia EDR3 1968772292202117376" -0.089871 -0.132416 319.30465262375 41.69419371935 1.4851 0.0637 3.172 0.063 -4.445 0.071 17.169832 0.002864 1.952061 0.01641105468119734 0.0
"Gaia EDR3 1968772292202121600" -0.085756 -0.128623 319.31015666647 41.69799239196 -0.498 0.4632 -0.874 0.466 -3.818 0.474 20.198708 0.005725 1.267048 0.07988214637051196 0.0002
"Gaia EDR3 1968772292202122112" -0.082625 -0.128788 319.31434981393 41.69783074625 0.3597 0.1433 -1.923 0.135 -0.907 0.155 18.562574 0.003188 1.587515 0.02817240164525281 0.0003
"Gaia EDR3 1968772292202122240" -0.091764 -0.128793 319.3021095603 41.6978134141 0.273 0.1495 -3.289 0.149 -4.307 0.162 18.716593 0.003289 1.403647 0.02850253423987715 0.0
"Gaia EDR3 1968772292202123904" -0.092978 -0.126426 319.30047933097 41.70017858731 0.2918 0.2902 -2.828 0.285 -5.33 0.306 19.659857 0.004211 1.663721 0.05317469053963147 0.0
"Gaia EDR3 1968772292202125824" -0.088315 -0.125385 319.30672305773 41.70122640366 0.0376 0.1736 -4.106 0.171 -5.661 0.187 18.900015 0.003324 1.564453 0.028063443723389866 0.0
"Gaia EDR3 1968772292202130176" -0.09019 -0.121373 319.3042037844 41.70523552575 0.4631 0.2229 -3.601 0.222 -3.649 0.242 19.27707 0.003666 1.6175 0.049459264473835106 0.0
"Gaia EDR3 1968772292206749696" -0.088119 -0.13904 319.30701056867 41.68757135386 -0.0957 0.266 -2.542 0.254 -2.499 0.276 19.458567 0.00413 0.772514 0.07678362388777182 0.0
"Gaia EDR3 1968772296502717440" -0.088367 -0.137397 319.3066753213 41.68921441591 0.575 0.4769 -3.465 0.448 -4.565 0.489 20.186665 0.005798 1.560913 0.1397199979795043 0.0
"Gaia EDR3 1968772296502721024" -0.091963 -0.133985 319.30185397692 41.69262171118 0.0523 0.403 -5.095 0.443 -4.601 0.413 19.99742 0.005336 "" "" 0.0
"Gaia EDR3 1968772296502724096" -0.09036 -0.132636 319.30399794454 41.69397244687 0.1215 0.2317 -0.34 0.225 -4.81 0.245 19.256586 0.003769 "" "" 0.0
"Gaia EDR3 1968772296502730752" -0.082315 -0.129936 319.31476628481 41.69668369868 0.0814 0.5889 -4.731 0.602 -5.442 0.713 20.481989 0.006882 1.886149 0.13894480063468473 0.0
"Gaia EDR3 1968772296502731008" -0.09191 -0.125879 319.30190857807 41.7007272397 -0.4392 0.3959 -2.025 0.396 -2.634 0.419 20.037521 0.005421 1.250805 0.07550409345335996 0.0001
"Gaia EDR3 1968772296502735104" -0.088585 -0.123606 319.30635805695 41.70300520963 -1.245 0.7763 -4.732 0.73 -5.268 0.764 20.605785 0.008608 1.858175 0.14381300992694723 0.0
"Gaia EDR3 1968772296502738048" -0.088506 -0.121868 319.30646053448 41.70474365729 -1.0939 0.6273 -3.506 0.679 -6.728 0.72 20.507565 0.007512 1.713283 0.15206442973602055 0.0
"Gaia EDR3 1968772296502844416" -0.08588 -0.121216 319.3099772563 41.7053989449 -0.7955 1.4803 -1.21 1.767 -1.372 2.126 20.852482 0.014425 1.4464 0.3001407936836037 0.0063
"Gaia EDR3 1968772296502844800" -0.085482 -0.131535 319.31052785579 41.69508042141 -0.2375 0.5695 -2.266 0.571 -1.7 0.67 20.465069 0.006889 1.305849 0.12868832389756835 0.0003
"Gaia EDR3 1968772296502846592" -0.08709 -0.136635 319.30838430808 41.68997769925 1.2213 0.9713 -2.997 1.009 -5.365 0.992 20.69952 0.009399 1.473225 0.16618351638492074 0.0
"Gaia EDR3 1968772296502848256" -0.090311 -0.127843 319.30405439224 41.69876534549 -0.4964 0.6183 -1.932 0.629 -3.943 0.663 20.498323 0.006962 1.126665 0.10197371820685125 0.0
"Gaia EDR3 1968772296503071872" -0.084743 -0.126235 319.31150914592 41.70038167091 1.8896 1.0322 -2.221 1.021 -2.83 1.788 20.727995 0.011267 1.403526 0.5460712120566469 0.0005
"Gaia EDR3 1968772296503073024" -0.088927 -0.127559 319.30590689339 41.69905134961 2.2571 1.038 1.026 0.993 -6.168 1.075 20.820312 0.009899 2.1565 0.18580383071503376 0.0
"Gaia EDR3 1968772296503074944" -0.093953 -0.128855 319.29917796683 41.69774880586 1.4951 1.4466 -3.856 1.484 -4.292 2.07 20.841455 0.013467 1.695238 0.2445496568804344 0.0
"Gaia EDR3 1968772296507143552" -0.092145 -0.133535 319.30160848866 41.69307067674 2.1913 0.3219 0.498 0.31 -4.611 0.332 19.729832 0.005148 2.218126 0.11110469506430977 0.0
"Gaia EDR3 1968772296507143680" -0.087586 -0.135495 319.30771835649 41.69111703719 -0.0649 0.2986 -3.798 0.284 -4.501 0.318 19.61732 0.0044 1.317619 0.06715545516875993 0.0
"Gaia EDR3 1968772296507148288" -0.089736 -0.126089 319.30482092953 41.70052056477 0.2778 0.0526 -3.375 0.052 -4.232 0.058 16.960154 0.002856 1.138161 0.006891836445360507 0.0
"Gaia EDR3 1968866128642817280" -0.086074 -0.119852 319.3097144532 41.70676213836 0.0818 0.2917 -3.196 0.29 -3.867 0.335 19.548985 0.004125 1.444122 0.03925135544839111 0.0
"Gaia EDR3 1968774766103266688" -0.136391 -0.144937 319.24238724109 41.68159026185 0.2956 0.111 -4.107 0.108 -5.513 0.112 18.104029 0.003036 1.433489 0.0222170735247197 0.0
"Gaia EDR3 1968774770403830528" -0.138108 -0.147136 319.24009531526 41.67938748491 0.4788 0.204 -2.805 0.196 -3.612 0.212 18.990318 0.003608 1.459465 0.06367388937963113 0.0
"Gaia EDR3 1968774770403832064" -0.138098 -0.146485 319.24010607632 41.6800388633 0.5941 0.0485 -8.54 0.046 -4.845 0.05 16.69944 0.002838 1.398294 0.010568843012169154 0.0
"Gaia EDR3 1968774770404257664" -0.138494 -0.145016 319.23957209244 41.68150660677 0.3409 0.9546 -2.912 1.036 -3.054 1.254 20.745874 0.009548 1.320747 0.16764869358774154 0.0
"Gaia EDR3 1968774770408289536" -0.140602 -0.14896 319.23676150272 41.67755851692 -0.6773 0.4165 -3.24 0.405 -2.712 0.499 20.079903 0.005506 1.760443 0.09208863803641791 0.0
"Gaia EDR3 1968774770408290432" -0.139519 -0.147802 319.23820771518 41.67871911226 0.1952 0.013 -2.041 0.012 -4.937 0.014 13.647885 0.002767 1.94641 0.004842948663258092 0.0
"Gaia EDR3 1968774770408291456" -0.138288 -0.146598 319.2398524506 41.67992530221 0.4035 0.4509 1.798 0.456 4.541 0.713 19.619566 0.006376 "" "" 0.0
"Gaia EDR3 1968774972261694336" -0.144686 -0.147101 319.23128707769 41.67940829209 0.281 0.0836 -5.525 0.081 -4.467 0.09 17.773455 0.002935 1.41737 0.013693772075692083 0.0
"Gaia EDR3 1968774972261694464" -0.146724 -0.146651 319.2285568319 41.67985340456 1.6943 1.1084 -3.149 1.061 -6.82 1.162 20.139334 0.010299 2.268722 0.18126184332680056 0.0
"Gaia EDR3 1968774972261698944" -0.142728 -0.14244 319.23389516367 41.68407377214 0.4337 0.2482 -1.84 0.249 -3.911 0.262 19.38305 0.00382 1.603968 0.06132207465988034 0.0
"Gaia EDR3 1968774972261700736" -0.143472 -0.140616 319.23289292806 41.68589614908 0.133 0.2983 -1.797 0.289 -2.148 0.317 19.649038 0.004374 1.012249 0.061295696160861605 0.0
"Gaia EDR3 1968774972261702400" -0.140797 -0.138804 319.2364704963 41.68771420841 0.0387 0.3577 -1.983 0.372 -2.945 0.411 19.912088 0.004817 1.487942 0.10681778965813994 0.0
"Gaia EDR3 1968774972261704192" -0.145956 -0.137337 319.22955680179 41.68916975296 -0.0684 0.2853 -3.429 0.286 -3.802 0.305 19.623854 0.004209 1.595768 0.06935987248478614 0.0
"Gaia EDR3 1968774976562255488" -0.146349 -0.14714 319.22906040251 41.67936525853 0.4451 0.23 -1.812 0.218 -3.859 0.228 19.19532 0.003688 1.492319 0.05317586727229036 0.0
"Gaia EDR3 1968774976562260992" -0.146393 -0.143989 319.22899225024 41.68251590556 0.7017 0.5071 -1.872 0.481 -2.418 0.549 20.24608 0.006191 1.579548 0.15973256723139853 0.0
"Gaia EDR3 1968774976562267776" -0.146207 -0.138213 319.22922366939 41.68829249973 -0.6285 0.5663 -2.425 0.538 -3.02 0.601 20.430994 0.006697 1.305557 0.158899366707319 0.0
"Gaia EDR3 1968774976562278016" -0.147672 -0.133114 319.22724696477 41.69338874507 1.3244 0.8203 1.541 0.818 -1.638 1.138 20.419529 0.009444 "" "" 0.0
"Gaia EDR3 1968774976562284672" -0.147097 -0.130838 319.22800990963 41.69566580069 0.7918 0.5255 -2.568 0.527 -3.217 0.594 20.351269 0.007312 1.02211 0.12427544268491196 0.0
"Gaia EDR3 1968774976562489728" -0.146471 -0.140802 319.22887762904 41.68570314139 -2.1134 1.6934 -2.886 1.692 -3.835 1.768 20.853918 0.014303 1.015976 0.2773758770527883 0.0
"Gaia EDR3 1968774976562688384" -0.139583 -0.143413 319.23810891167 41.68310779867 1.4604 0.8114 -4.927 0.671 -4.31 0.879 20.592516 0.009085 1.428991 0.18434601741777926 0.0
"Gaia EDR3 1968774976566722432" -0.14688 -0.141467 319.2283326501 41.68503767877 -0.0716 0.2254 -3.697 0.207 -3.353 0.235 19.188307 0.003739 1.386353 0.050953469442123554 0.0
"Gaia EDR3 1968774976566722688" -0.140325 -0.142822 319.23711414569 41.68369670625 0.1727 0.0614 -3.758 0.06 -3.708 0.063 17.072113 0.00283 1.443659 0.00977039131868874 0.0
"Gaia EDR3 1968774976566724608" -0.147623 -0.135586 319.22731949651 41.69091702857 0.1626 0.0391 -4.551 0.037 -5.446 0.04 16.244102 0.002801 1.727203 0.008004584158432285 0.0
"Gaia EDR3 1968774976566726272" -0.147431 -0.133362 319.22757004227 41.69314052016 0.441 0.3276 1.758 0.389 -3.65 0.346 19.732561 0.006086 1.510883 0.12132579912961955 0.0
"Gaia EDR3 1968774976566726784" -0.14588 -0.132988 319.22964645073 41.69351832848 1.2893 0.0101 -0.493 0.01 -3.525 0.011 12.486793 0.002761 0.632486 0.004768559876109442 0.0
"Gaia EDR3 1968774976566727424" -0.143755 -0.132696 319.23249092037 41.69381549892 0.5952 0.0123 -3.384 0.013 -3.959 0.013 13.408828 0.00276 0.96788 0.004778743739858372 0.0
"Gaia EDR3 1968774976566728192" -0.146247 -0.130514 319.22914663095 41.69599175407 0.5638 0.022 -1.452 0.023 -1.383 0.023 15.098559 0.002768 1.021462 0.00510332750159246 0.0
"Gaia EDR3 1968775040981189376" -0.149091 -0.132299 319.22534374624 41.69419988292 0.4118 0.0893 -3.751 0.087 -8.767 0.096 17.876528 0.002981 1.34638 0.015565428972310688 0.0
"Gaia EDR3 1968775040981189504" -0.149167 -0.130688 319.22523727737 41.69581070628 0.3202 0.1695 -0.6 0.166 -2.723 0.187 18.897678 0.003491 1.489544 0.037589326548704866 0.0
"Gaia EDR3 1968775045286744192" -0.149914 -0.126921 319.22422456123 41.6995760489 0.9044 0.1533 0.312 0.159 -5.827 0.179 18.542015 0.00324 2.072041 0.031527775185579456 0.0
"Gaia EDR3 1968775079641483264" -0.123917 -0.145607 319.2590910566 41.68094563852 -0.1157 0.1496 -4.196 0.148 -3.679 0.161 18.686705 0.00326 1.415159 0.035583112594857115 0.0
"Gaia EDR3 1968775079641491456" -0.121519 -0.14385 319.26229764938 41.68270703837 0.3523 0.3312 -0.558 0.422 -2.744 0.327 19.615108 0.005072 2.250168 0.13348463403957694 0.0
"Gaia EDR3 1968775079641682560" -0.120206 -0.148601 319.2640670956 41.67795923003 -0.1685 0.5923 -0.915 0.55 -1.666 0.756 20.412613 0.007169 1.771694 0.15719772861837536 0.0
"Gaia EDR3 1968775079645940992" -0.120354 -0.143526 319.26385620217 41.68303310034 0.2103 0.017 -1.741 0.017 -4.808 0.018 12.754661 0.002874 2.66779 0.006699850430284762 0.0
"Gaia EDR3 1968775109700647680" -0.111467 -0.146976 319.27576478726 41.67959948995 0.5991 0.1695 -2.485 0.171 -1.259 0.19 18.917727 0.003366 1.515554 0.0524453547958054 0.0
"Gaia EDR3 1968775109700652288" -0.110295 -0.142709 319.27732333708 41.68386824774 0.2899 0.0939 -1.01 0.095 -1.186 0.101 17.925398 0.002962 1.438774 0.015184129661730342 0.0
"Gaia EDR3 1968775109700654976" -0.107716 -0.140784 319.28077321946 41.68579747195 0.859 0.1446 -7.26 0.154 -17.273 0.157 18.633669 0.003353 2.307707 0.03372949821443822 0.0
"Gaia EDR3 1968775109700655360" -0.112705 -0.139254 319.27408793471 41.68731964909 0.0932 0.2467 -2.987 0.257 -3.753 0.279 19.491995 0.004064 1.378349 0.056714473933413834 0.0
"Gaia EDR3 1968775109700659840" -0.116343 -0.135499 319.26920765538 41.69106782852 0.4787 0.2001 -1.892 0.21 -4.745 0.239 19.170074 0.003623 1.626898 0.042165805989242064 0.0
"Gaia EDR3 1968775109700663808" -0.11099 -0.13473 319.27637455471 41.6918461799 0.0558 0.0647 -2.713 0.065 -3.904 0.071 17.413671 0.002865 0.944204 0.009774563503667146 0.0
"Gaia EDR3 1968775114001237248" -0.118652 -0.141242 319.26613026452 41.68532039581 -0.6192 0.4997 -3.085 0.47 -3.765 0.552 20.260529 0.006143 2.371069 0.18396832622498377 0.0
"Gaia EDR3 1968775114001241216" -0.109693 -0.142916 319.27812976718 41.68366269288 -0.0631 0.2717 -2.395 0.276 -2.206 0.288 19.583002 0.004188 1.138084 0.06431462253670958 0.0
"Gaia EDR3 1968775114001241984" -0.116031 -0.140186 319.26963659624 41.68638183746 -0.1824 0.3383 -2.648 0.339 -3.34 0.378 19.881966 0.005683 1.73868 0.11088415365220074 0.0
"Gaia EDR3 1968775114001242624" -0.108094 -0.142729 319.28027039393 41.6838521083 0.2543 0.6389 2.065 0.658 -5.092 0.767 20.514622 0.007451 1.973002 0.12373162769018894 0.0
"Gaia EDR3 1968775114001258496" -0.110949 -0.133175 319.27642601203 41.69340111817 0.344 0.3754 -1.837 0.387 -3.375 0.422 20.056883 0.005185 1.518223 0.09149280459986855 0.0
"Gaia EDR3 1968775114001415680" -0.114435 -0.145337 319.27178671243 41.68123376646 -0.7757 0.8159 -2.701 0.727 -3.851 1.156 20.646025 0.00869 1.35977 0.14531232864968335 0.0
"Gaia EDR3 1968775114001627520" -0.108089 -0.143551 319.28027964754 41.68303032626 0.0984 1.1055 -2.1 1.002 -7.685 1.228 20.767418 0.011755 0.958628 0.29326111638836583 0.0
"Gaia EDR3 1968775114005678720" -0.112107 -0.147016 319.27490799074 41.67955839638 0.6739 0.1619 -2.711 0.168 -2.527 0.181 18.856266 0.003321 1.596619 0.05305220225130563 0.0
"Gaia EDR3 1968775114005679232" -0.11579 -0.145323 319.26997213354 41.68124468141 0.5782 0.0228 -4.911 0.023 -1.24 0.027 15.206532 0.002769 1.332715 0.0052322385146977915 0.0
