EDR3Name _x _y RA_ICRS DE_ICRS Plx e_Plx pmRA e_pmRA pmDE e_pmDE Gmag e_Gmag BP-RP e_BP-RP probs_final
"Gaia EDR3 3129410998336466304" 0.13952 -0.138066 102.71519810954 5.61191153005 1.2181 0.8746 -0.314 1.021 -0.545 0.892 20.386282 0.009416 1.457209 0.14781695234116082 0.0
"Gaia EDR3 3129410998341348480" 0.148394 -0.128819 102.72411712808 5.62115612851 0.7216 0.3666 -2.478 0.335 -3.346 0.319 19.181215 0.004713 1.707985 0.06442945207178766 0.0
"Gaia EDR3 3129410998341352960" 0.146126 -0.133158 102.72183686108 5.61681751042 0.0146 0.1709 -0.027 0.18 -0.156 0.146 17.417774 0.00403 0.988575 0.01392090410992126 0.0
"Gaia EDR3 3129410998341353088" 0.149732 -0.136711 102.72545998274 5.61326352002 0.2955 0.0994 -1.769 0.105 -1.422 0.088 17.389658 0.002986 1.212444 0.013521389110168857 0.0
"Gaia EDR3 3129410998341359360" 0.139144 -0.136747 102.71482045417 5.61322969736 0.2842 0.0405 0.041 0.045 0.681 0.041 15.701001 0.002799 1.052313 0.006231330389874903 0.0
"Gaia EDR3 3129411062762302592" 0.107383 -0.14966 102.68290401381 5.60032395107 0.4643 0.1512 -0.331 0.147 -0.587 0.124 17.675652 0.003142 1.272528 0.02885422371486339 0.0
"Gaia EDR3 3129411062762303488" 0.112624 -0.149307 102.68817035951 5.60067622888 0.3255 0.1446 -1.23 0.162 0.386 0.144 18.061556 0.003275 1.228081 0.033290362926231123 0.0
"Gaia EDR3 3129411062762311168" 0.110648 -0.146481 102.68618572296 5.60350281794 -0.1759 0.4778 -0.959 0.584 0.712 0.524 19.301231 0.005197 1.561306 0.1649012625243636 0.0
"Gaia EDR3 3129411062762320384" 0.116293 -0.142696 102.69185867255 5.6072858085 0.2693 0.249 0.382 0.277 -0.768 0.241 18.621378 0.00412 1.345495 0.03472681071590433 0.0
"Gaia EDR3 3129411062762323200" 0.118915 -0.141173 102.694493221 5.60880824585 1.4317 0.6164 0.457 0.503 0.015 0.461 19.664799 0.006043 1.640987 0.16566323784049808 0.0
"Gaia EDR3 3129411062762324864" 0.1113 -0.142024 102.68684163108 5.60795898332 0.4515 0.1931 -0.177 0.253 0.485 0.211 18.480265 0.003609 1.39953 0.057539876293159146 0.0
"Gaia EDR3 3129411067056053760" 0.112414 -0.14967 102.68795929255 5.60031353551 -1.5342 0.8824 1.109 1.371 -1.919 1.36 20.154373 0.00901 "" "" 0.0
"Gaia EDR3 3129411067060854144" 0.115762 -0.139572 102.6913255438 5.61041023404 0.3911 0.137 -0.576 0.168 -0.32 0.145 17.90661 0.003251 1.257038 0.04619003438642136 0.0
"Gaia EDR3 3129411067060857600" 0.120974 -0.147466 102.69656124051 5.60251526785 0.3923 0.0553 -1.692 0.066 0.564 0.057 16.319273 0.002842 1.107399 0.008672671956809173 0.0
"Gaia EDR3 3129411067060858240" 0.112527 -0.141255 102.68807425927 5.60872839683 0.2174 0.0777 -0.544 0.092 -1.281 0.076 16.78873 0.002923 1.282253 0.013916607357172484 0.0
"Gaia EDR3 3129411067060861568" 0.114153 -0.147093 102.68970749074 5.60288980364 -0.139 0.214 0.618 0.261 -1.324 0.235 18.655466 0.003878 1.236528 0.07542382281985872 0.0
"Gaia EDR3 3129411097122049664" 0.093912 -0.147984 102.66936898435 5.6020028542 0.2309 0.1042 -0.195 0.123 0.286 0.107 17.342695 0.003036 1.054115 0.01660475606130308 0.0
"Gaia EDR3 3129411097122059904" 0.098743 -0.142991 102.67422427362 5.60699491958 0.6501 0.0823 0.279 0.087 -2.701 0.073 14.932169 0.002816 1.152119 0.005093698044237352 0.0
"Gaia EDR3 3129411097122441344" 0.092375 -0.144504 102.66782540032 5.60548310947 0.3279 0.59 -2.329 0.795 0.83 0.74 19.52743 0.006131 1.867273 0.1202848681713777 0.0
"Gaia EDR3 3129411097122813696" 0.09581 -0.141449 102.67127771482 5.6085368953 0.0707 0.6367 -0.26 0.761 -4.543 0.693 19.616669 0.006099 2.451763 0.16849786591971175 0.0
"Gaia EDR3 3129411101415809536" 0.098682 -0.144765 102.67416262484 5.60522067593 0.8259 0.4716 0.8 0.594 -0.413 0.576 19.423136 0.005981 1.356384 0.1107123069520338 0.0
"Gaia EDR3 3129411101420608768" 0.096077 -0.147065 102.67154490181 5.60292129557 0.8607 0.0796 -4.162 0.078 -8.548 0.064 16.553974 0.002862 1.47315 0.010905094189949638 0.0
"Gaia EDR3 3129411101420609920" 0.094412 -0.146723 102.66987187493 5.60326343874 0.4024 0.1188 2.617 0.128 -1.402 0.104 17.48092 0.003055 1.407932 0.017705352256830106 0.0
"Gaia EDR3 3129411101422658176" 0.083459 -0.146961 102.65886633634 5.60302694471 0.7951 0.1162 -1.127 0.12 -2.733 0.1 17.00254 0.003149 1.615563 0.019548855319738982 0.0
"Gaia EDR3 3129411131481809024" 0.093078 -0.137479 102.66853284466 5.61250704693 0.7323 0.5697 2.529 0.648 -3.05 0.602 19.468998 0.005788 1.766535 0.1196019234976032 0.0
"Gaia EDR3 3129411131482551040" 0.102256 -0.144217 102.67775364462 5.60576836047 -0.9617 1.1332 -2.009 1.387 1.112 1.196 20.285444 0.01054 1.537386 0.23100914724732421 0.0
"Gaia EDR3 3129411135775509120" 0.109503 -0.137843 102.68503667831 5.61214013094 2.3196 0.5769 3.015 0.729 0.27 0.677 19.541595 0.005637 2.291685 0.19779139878444155 0.0
"Gaia EDR3 3129411135780331008" 0.104754 -0.129879 102.6802666401 5.62010576716 0.1833 0.0784 0.125 0.139 -0.395 0.149 16.787416 0.002902 0.927401 0.012596036453591423 0.0
"Gaia EDR3 3129411135780331904" 0.110191 -0.135561 102.6857281299 5.61442285315 0.963 0.015 1.434 0.017 7.22 0.015 11.251405 0.002778 1.588634 0.004921693777337277 0.0
"Gaia EDR3 3129411135780337408" 0.104402 -0.137514 102.67991079356 5.61247011923 0.4442 0.1631 3.686 0.188 -2.487 0.182 18.07881 0.003304 1.546577 0.03406828943386329 0.0
"Gaia EDR3 3129411135780338816" 0.104538 -0.139412 102.68004758947 5.61057240437 -0.5468 0.4056 -1.284 0.514 1.5 0.48 19.075665 0.004536 1.473471 0.07202643793142498 0.0
"Gaia EDR3 3129411135780339200" 0.096823 -0.133543 102.67229643947 5.61644305331 0.7511 0.5715 -0.941 0.645 -0.529 0.6 19.428118 0.005947 1.650366 0.0947371135614538 0.0
"Gaia EDR3 3129411135780342400" 0.099963 -0.139878 102.67545016433 5.61010727627 0.3263 0.0356 0.586 0.036 -0.846 0.03 15.016969 0.002777 1.167502 0.005897081295270946 0.0
"Gaia EDR3 3129411165841545984" 0.128885 -0.138231 102.70451225655 5.61174808325 -0.0926 0.2181 -0.051 0.236 -0.688 0.21 18.759575 0.003784 1.316128 0.046068472574809144 0.0
"Gaia EDR3 3129411170135173120" 0.122823 -0.129105 102.69842238822 5.6208759588 -0.4042 1.0095 -0.721 0.724 -0.071 0.623 20.245249 0.008211 1.659885 0.13700116515398697 0.0
"Gaia EDR3 3129411170140054016" 0.133791 -0.13777 102.70944210576 5.61220882594 0.0061 0.4014 -0.704 0.367 -1.031 0.336 19.430609 0.005232 1.73205 0.09379239490385916 0.0
"Gaia EDR3 3129411170140056192" 0.126521 -0.134322 102.70213738404 5.61565856296 0.2573 0.0834 -0.856 0.084 0.833 0.065 16.7194 0.003544 1.011654 0.02514179088115075 0.0
"Gaia EDR3 3129411170140056960" 0.127039 -0.135455 102.70265816276 5.61452532707 0.2746 0.0551 -0.767 0.055 -0.565 0.047 16.287926 0.002835 1.269806 0.00963142343406551 0.0
"Gaia EDR3 3129411170142128768" 0.121873 -0.137353 102.69746644932 5.61262764556 1.0635 0.1065 0.015 0.103 -7.334 0.078 16.454205 0.003298 1.504447 0.01233021318483371 0.0
"Gaia EDR3 3129411200201308672" 0.135654 -0.127572 102.71131638272 5.62240576382 0.4094 0.1462 -0.445 0.159 -0.722 0.156 18.134285 0.003302 1.191231 0.03697545392214979 0.0
"Gaia EDR3 3129411200206093440" 0.143116 -0.127807 102.71881426673 5.62216967336 0.0621 0.1913 0.979 0.206 -0.966 0.184 18.553509 0.003685 1.626848 0.05370963684117921 0.0
"Gaia EDR3 3129411204499786240" 0.138557 -0.131607 102.71423244136 5.61837018428 -0.1927 0.3141 0.336 0.274 -0.979 0.252 19.006193 0.004084 1.394133 0.08043865830308912 0.0
"Gaia EDR3 3129411234559273856" 0.112286 -0.127387 102.68783560032 5.62259587334 1.1424 0.0146 -1.081 0.015 -5.179 0.013 10.040836 0.002772 1.775406 0.004796753449494729 0.0
"Gaia EDR3 3129411234561038208" 0.110562 -0.133208 102.68610152155 5.61677495842 0.8902 0.0171 1.509 0.019 7.526 0.017 13.742846 0.00295 0.968751 0.00702989042181369 0.0
"Gaia EDR3 3129411234561057280" 0.113725 -0.122948 102.68928189205 5.62703429032 0.2712 0.1292 -0.049 0.13 -2.29 0.107 17.700228 0.003137 1.376661 0.027249231314432548 0.0
"Gaia EDR3 3129411234561064320" 0.114846 -0.119274 102.69040961545 5.63070816764 0.5098 0.1295 0.305 0.13 -3.269 0.106 17.686949 0.00322 1.481527 0.022783565920906634 0.0
"Gaia EDR3 3129411238854692352" 0.109137 -0.127575 102.68467070836 5.62240826033 -0.2469 0.286 -0.192 0.268 -0.459 0.223 18.89798 0.004062 1.399797 0.0662139123459758 0.0
"Gaia EDR3 3129411238854706176" 0.105541 -0.128824 102.68105741727 5.62116023517 0.4249 0.6507 -0.53 0.844 -1.537 0.784 19.762165 0.007136 1.904692 0.12405263236575119 0.0
"Gaia EDR3 3129411238857348736" 0.113196 -0.125017 102.68875044624 5.62496560174 0.294 0.154 0.869 0.152 -1.551 0.128 18.04324 0.003283 1.467936 0.05263371178785261 0.0
"Gaia EDR3 3129411238857350656" 0.113059 -0.130195 102.68861181921 5.61978819166 -0.5695 0.8843 -0.247 0.748 -1.418 0.779 20.050209 0.008501 1.219803 0.27558550641679147 0.0
"Gaia EDR3 3129411238859529344" 0.124267 -0.127284 102.69987454453 5.62269655528 0.6108 0.0653 -2.01 0.068 -1.44 0.058 15.332709 0.002921 1.066415 0.0061329425765449756 0.0
"Gaia EDR3 3129411238859531264" 0.119824 -0.125881 102.69541021463 5.6241004451 0.2368 0.1404 0.947 0.144 0.022 0.127 18.003 0.003354 1.369339 0.03448232553935373 0.0
"Gaia EDR3 3129411238859531392" 0.122448 -0.128389 102.69804629816 5.62159234792 0.4131 0.5256 -0.88 0.397 -0.552 0.351 19.464033 0.005348 1.472261 0.08952068058279737 0.0
"Gaia EDR3 3129411238859538560" 0.11373 -0.129618 102.6892860288 5.62036486892 0.591 0.1387 -0.668 0.153 1.871 0.109 17.515993 0.003733 1.496086 0.11095009716506037 0.0
"Gaia EDR3 3129411238859543424" 0.111428 -0.133264 102.68697148416 5.61671961381 0.0211 0.1916 -0.311 0.221 -0.023 0.188 18.401705 0.005058 1.002174 0.10094052979535864 0.0
"Gaia EDR3 3129411268920805248" 0.119648 -0.118179 102.69523510856 5.63180227936 0.3619 0.4588 -0.301 0.37 -2.238 0.33 19.38702 0.005196 1.735491 0.1173731587839106 0.0
"Gaia EDR3 3129411268920810880" 0.122047 -0.116126 102.69764585987 5.63385534941 0.7404 0.2835 1.495 0.288 -1.529 0.256 18.927063 0.00417 1.435831 0.05121734215660402 0.0
"Gaia EDR3 3129411268921137152" 0.116087 -0.117614 102.69165647941 5.63236863642 0.0563 0.4959 -3.542 0.446 -0.116 0.381 19.381 0.005159 2.082821 0.10169097739843863 0.0
"Gaia EDR3 3129411268921514240" 0.120923 -0.122462 102.69651491854 5.62751900699 0.7105 1.1325 2.837 0.996 -3.499 0.972 20.434729 0.01023 1.929373 0.25230164435260827 0.0
"Gaia EDR3 3129411268921516672" 0.1259 -0.118005 102.70151689425 5.63197486829 0.7191 0.655 -5.724 0.504 -0.478 0.471 19.777607 0.006372 1.572422 0.10752867161384984 0.0
"Gaia EDR3 3129411273214331776" 0.130827 -0.114403 102.70646876117 5.63557637023 -0.1877 0.7563 -0.804 0.765 -0.068 0.667 20.293827 0.008703 1.616985 0.20711998155561387 0.0
"Gaia EDR3 3129411273214333952" 0.127238 -0.111974 102.70286337993 5.63800610914 0.0593 0.132 -0.248 0.134 0.366 0.117 17.899378 0.003145 1.387236 0.032982377199241 0.0
"Gaia EDR3 3129411273214342912" 0.130149 -0.117264 102.70578688677 5.63271568933 0.9258 0.9118 1.617 1.297 -1.023 1.051 20.416098 0.010465 1.870798 0.1987303140283243 0.0
"Gaia EDR3 3129411273219256576" 0.134649 -0.118316 102.71030868999 5.63166211721 0.4935 0.087 0.769 0.086 1.469 0.075 16.958128 0.003043 1.39434 0.011588460850769882 0.0
"Gaia EDR3 3129411273219256704" 0.126826 -0.111153 102.70244867702 5.6388265178 0.6172 0.0822 -1.741 0.082 -3.065 0.071 17.05331 0.002917 1.337522 0.013667820828207536 0.0
"Gaia EDR3 3129411273219257728" 0.126794 -0.113306 102.70241615064 5.63667446751 0.4318 0.0973 0.647 0.093 1.899 0.078 17.224085 0.00298 1.215277 0.012225776552855951 0.0
"Gaia EDR3 3129411273219260288" 0.129656 -0.119274 102.7052907787 5.63070573944 0.262 0.1412 -1.357 0.14 -1.214 0.118 17.745535 0.003131 1.331158 0.02115785781646354 0.0
"Gaia EDR3 3129411406359695744" 0.036497 -0.146466 102.61167848598 5.60352656968 0.1017 0.2777 -0.919 0.342 0.052 0.312 18.811798 0.00506 1.375387 0.04964860331113749 0.0
"Gaia EDR3 3129411410658285056" 0.037122 -0.148395 102.61230686679 5.60159767549 0.4547 0.2425 0.708 0.289 1.235 0.258 18.56313 0.003659 1.416035 0.043901684637493665 0.0
"Gaia EDR3 3129411509438910720" 0.038725 -0.147245 102.61391742575 5.60274819231 0.3773 0.4578 -0.893 0.563 -0.662 0.548 19.185522 0.005026 1.517307 0.10664169607928103 0.0
"Gaia EDR3 3129411440719425664" 0.060581 -0.148842 102.63587760567 5.60114859095 -0.3407 0.389 -2.565 0.489 -1.55 0.44 19.137764 0.005029 1.700085 0.09895881578947283 0.0
"Gaia EDR3 3129411475079563648" 0.074938 -0.143222 102.65030426843 5.60676687818 -0.4434 0.6485 -1.579 0.826 -0.134 0.728 19.720041 0.006356 1.352013 0.11893553847011235 0.0
"Gaia EDR3 3129411509438913920" 0.043765 -0.144815 102.61898213972 5.60517785068 0.1547 0.1964 -0.548 0.226 -1.126 0.192 18.446024 0.003589 1.404045 0.03941619109097754 0.0
"Gaia EDR3 3129411513732773760" 0.054355 -0.146835 102.62962266424 5.60315680906 -1.1033 1.0046 -6.169 1.302 -3.503 1.24 20.017279 0.008441 2.539309 0.18696273644681474 0.0
"Gaia EDR3 3129411513732781696" 0.045083 -0.142987 102.62030623988 5.60700505491 0.2451 0.9952 -0.341 1.477 0.386 1.25 20.51054 0.011123 1.387636 0.21720943667692835 0.0
"Gaia EDR3 3129411513737488384" 0.050449 -0.138795 102.62569858635 5.61119654553 0.6044 0.2144 -0.508 0.288 2.3 0.293 18.516552 0.004353 1.675323 0.056307396950727076 0.0
"Gaia EDR3 3129411513737488768" 0.053802 -0.14211 102.6290669212 5.60788114665 0.2933 0.1926 -1.03 0.218 0.504 0.188 18.439981 0.003564 1.643753 0.042724425068414985 0.0
"Gaia EDR3 3129411513737490048" 0.052265 -0.142945 102.62752235746 5.60704681148 2.1947 0.1383 -0.818 0.17 1.623 0.153 17.784573 0.003246 2.41231 0.027009477083539526 0.0
"Gaia EDR3 3129411513737495296" 0.046569 -0.147902 102.62179858749 5.60208986762 0.8886 0.298 -5.104 0.37 -1.562 0.313 19.010431 0.004561 2.17783 0.07459861383915846 0.0
"Gaia EDR3 3129411513737497600" 0.040544 -0.146805 102.61574558706 5.60318781545 1.2285 0.0386 0.47 0.042 2.337 0.035 15.526785 0.002792 1.071221 0.006048168438758985 0.0
"Gaia EDR3 3129411543798667776" 0.061874 -0.138581 102.63717884867 5.61140948365 0.4394 0.053 -1.464 0.06 -4.387 0.051 16.19547 0.002845 1.417672 0.0076259654531792165 0.0
"Gaia EDR3 3129411543798670848" 0.066587 -0.137969 102.64191378324 5.61202084616 0.9553 0.3826 3.52 0.431 -5.122 0.369 14.360078 0.003866 0.945622 0.0052241531382364054 0.0
"Gaia EDR3 3129411543798672384" 0.052349 -0.13616 102.62760724258 5.61383128568 0.6983 0.7049 -0.53 0.707 -1.545 0.611 19.7883 0.006536 1.372707 0.14404993588192883 0.0
"Gaia EDR3 3129411543798675840" 0.059117 -0.134856 102.63440852108 5.61513461166 0.1538 0.2548 -1.936 0.282 -0.205 0.243 18.764124 0.003941 1.448475 0.03495647557031484 0.0
"Gaia EDR3 3129411543799041920" 0.053932 -0.134737 102.62919877358 5.61525469403 -0.4964 1.113 -14.693 1.255 15.667 1.079 19.799881 0.00957 1.96106 0.17300503112302992 -1.0
"Gaia EDR3 3129411548097220864" 0.063698 -0.138938 102.63901149056 5.61105227799 -0.1618 1.0841 7.722 1.177 -8.005 1.092 20.227312 0.009828 2.551147 0.15179521621191672 0.0
"Gaia EDR3 3129411548097222016" 0.054202 -0.133336 102.62947017363 5.61665499537 0.1424 0.2524 -0.127 0.303 0.573 0.262 18.81018 0.004399 1.649254 0.09006467931768082 0.0
"Gaia EDR3 3129411548099258496" 0.055766 -0.139963 102.63104048441 5.6100279233 0.4991 0.6443 -3.752 0.769 3.424 0.683 19.675781 0.006585 2.387192 0.13811296109942253 0.0
"Gaia EDR3 3129411612518120576" 0.027964 -0.148162 102.6031044672 5.60183160596 0.0235 0.133 -0.226 0.149 -0.151 0.129 17.88199 0.003155 1.326014 0.043748200784482674 0.0
"Gaia EDR3 3129411612518121600" 0.031439 -0.148181 102.60659589833 5.60181199808 0.247 0.1081 -0.483 0.117 -0.693 0.098 17.410183 0.00322 1.262196 0.020216183157642304 0.0
"Gaia EDR3 3129411612518123648" 0.022051 -0.14725 102.59716344354 5.60274392321 0.698 0.1387 0.458 0.137 -2.132 0.113 17.64981 0.003086 1.499601 0.017993489068575924 0.0
"Gaia EDR3 3129411612518128000" 0.021232 -0.144999 102.59634083474 5.60499432 0.3978 0.6007 0.469 0.555 -0.013 0.522 19.40633 0.005359 1.555399 0.10766985947196032 0.0
"Gaia EDR3 3129411612518141568" 0.026135 -0.138877 102.60126730815 5.61111689586 1.1998 0.6005 -0.584 0.502 0.153 0.443 19.142952 0.005469 1.42585 0.08712400560941487 0.0
"Gaia EDR3 3129411616812040448" 0.02334 -0.14372 102.59845859587 5.60627329088 0.5324 1.1881 -0.837 1.482 -1.728 1.261 20.396423 0.010768 1.787762 0.17197734626418057 0.0
"Gaia EDR3 3129411616812049792" 0.020392 -0.146118 102.59549591422 5.60387609547 0.5829 0.6642 -0.977 0.642 0.208 0.576 19.392483 0.005132 1.519607 0.10486859187160101 0.0
"Gaia EDR3 3129411616816715136" 0.029154 -0.14115 102.60430079582 5.60884319254 0.3434 0.0736 1.056 0.077 0.797 0.068 16.363625 0.005089 1.723147 0.02237344415715948 0.0
"Gaia EDR3 3129411616816716800" 0.022987 -0.141306 102.59810365101 5.60868783483 2.9965 0.0388 -0.819 0.036 0.867 0.031 15.28309 0.0028 1.690479 0.005961306448108665 0.0
"Gaia EDR3 3129411646877862144" -0.00224 -0.146732 102.57275532377 5.6032618431 0.1836 0.8515 1.395 0.792 -2.261 0.68 19.677425 0.007071 1.808899 0.17593451589359094 0.0
"Gaia EDR3 3129411646877875584" -0.000324 -0.141406 102.57468070162 5.60858777823 0.4659 0.102 -1.708 0.099 0.26 0.075 16.504574 0.003247 1.303995 0.01727174893993241 0.0
"Gaia EDR3 3129411651171808896" 0.005024 -0.142077 102.58005446473 5.6079168582 0.1838 0.2233 -1.231 0.227 1.001 0.194 18.510967 0.003688 1.302099 0.06734562226208658 0.0
"Gaia EDR3 3129411651176463104" 0.010927 -0.144089 102.58598566083 5.60590494936 0.3295 0.4264 -1.448 0.471 0.484 0.426 19.033512 0.004843 1.563559 0.10789852463089837 0.0
"Gaia EDR3 3129411651176464384" 0.0064 -0.141777 102.58143768105 5.60821670095 1.0112 0.0422 -2.52 0.043 -3.259 0.037 15.648635 0.002812 1.277341 0.006455573194859587 0.0
"Gaia EDR3 3129411651176467072" 0.001856 -0.144395 102.57687106688 5.60559953643 -0.1404 0.1157 -0.8 0.117 -0.523 0.092 16.330614 0.003736 1.210967 0.009704200095457124 0.0
"Gaia EDR3 3129411685531512832" 0.016646 -0.136433 102.59173231147 5.61356062953 -0.5719 1.2094 -1.551 0.993 -0.587 0.882 20.218912 0.009001 1.724976 0.2129135740418167 0.0
"Gaia EDR3 3129411685531518720" 0.011564 -0.134919 102.58662591779 5.61507468913 -0.0382 0.7237 1.53 0.676 -1.411 0.613 19.49698 0.006279 "" "" 0.0
"Gaia EDR3 3129411685531520384" 0.00948 -0.133407 102.5845321227 5.61658674303 0.6362 1.0094 2.286 0.785 -1.457 0.675 19.699646 0.006232 1.763699 0.1713753908728968 0.0
"Gaia EDR3 3129411685536194816" 0.011639 -0.13422 102.5867017283 5.61577430769 0.6771 0.4229 0.633 0.427 -1.137 0.405 19.079765 0.004636 1.597576 0.07787265539488028 0.0
"Gaia EDR3 3129411685536196224" 0.008499 -0.134268 102.58354653379 5.61572548885 0.2037 0.0583 0.73 0.057 -1.002 0.045 16.046335 0.002831 1.998842 0.007701453343715616 0.0
"Gaia EDR3 3129411685538216064" 0.017432 -0.133215 102.5925222212 5.6167786247 0.3458 0.7344 0.138 0.69 -1.051 0.605 19.502476 0.006145 1.389618 0.11873376524164765 0.0
"Gaia EDR3 3129411715597348736" 0.03512 -0.142651 102.61029533003 5.60734212755 0.2918 0.1885 -0.002 0.225 -0.274 0.204 18.340927 0.003608 1.413078 0.04237537087835585 0.0
"Gaia EDR3 3129411715597357824" 0.041349 -0.138997 102.61655425921 5.61099514876 4.0779 0.111 -14.859 0.123 -6.777 0.104 17.420527 0.003083 2.666876 0.05024358121866664 -1.0
"Gaia EDR3 3129411715597734144" 0.031909 -0.133072 102.60706910066 5.61692122347 1.8442 0.9744 4.414 0.957 -9.261 0.899 19.744564 0.007312 1.437258 0.12411458138995138 0.0
"Gaia EDR3 3129411715598110720" 0.036609 -0.127845 102.61179214882 5.62214746756 0.5164 0.9684 1.477 1.048 0.113 0.877 20.253347 0.008867 2.019821 0.21761143096291632 0.0
"Gaia EDR3 3129411719891226368" 0.033832 -0.139901 102.60900150154 5.610091894 1.1844 1.2946 0.37 1.128 -0.311 1.049 20.194578 0.010005 1.33931 0.17277666807561315 0.0
"Gaia EDR3 3129411719895921536" 0.043601 -0.136494 102.61881789782 5.61349872269 0.2128 0.1697 -1.737 0.194 0.093 0.171 18.26765 0.003381 1.335152 0.031491690407865695 0.0
"Gaia EDR3 3129411719895925632" 0.039255 -0.141627 102.61445005422 5.60836586415 0.5137 0.222 1.261 0.274 -0.913 0.238 18.678001 0.00375 1.33095 0.05177935138987035 0.0
"Gaia EDR3 3129411749957118976" 0.042183 -0.129216 102.61739326406 5.62077631959 0.6666 0.2304 -0.023 0.235 -0.324 0.205 18.557327 0.003613 1.398439 0.03146466073425811 0.0
"Gaia EDR3 3129411749957126400" 0.050051 -0.125137 102.62529943787 5.6248546213 0.656 0.696 -1.635 0.643 1.143 0.573 19.471441 0.006208 1.657108 0.09138968070612438 0.0
"Gaia EDR3 3129411749957472640" 0.050226 -0.129324 102.62547465142 5.62066801339 -0.5631 0.5441 1.36 0.647 -0.787 0.575 19.49576 0.005469 1.378231 0.08885724642298774 0.0
"Gaia EDR3 3129411754250919296" 0.043791 -0.12818 102.61900944557 5.62181258138 0.1887 1.2096 0.487 0.937 -1.756 0.795 20.195953 0.009693 1.885057 0.1684987280897913 0.0
"Gaia EDR3 3129411754253452544" 0.046573 -0.133163 102.6218039301 5.61682920312 1.8019 0.7269 8.757 0.953 3.917 0.949 19.665394 0.006769 2.474695 0.10402067022837216 0.0
"Gaia EDR3 3129411754255648256" 0.049949 -0.122993 102.62519708207 5.62699847749 0.4716 0.0862 -0.147 0.085 -0.93 0.071 16.839357 0.002928 1.289766 0.012325382962359932 0.0
"Gaia EDR3 3129411754255648512" 0.056591 -0.12891 102.63187137115 5.62108118655 0.5865 0.024 -4.243 0.025 -0.992 0.021 11.580693 0.002787 2.29209 0.0052436451295570724 0.0
